id,stageBattleList,stageRewardList,atlas,battle_id,boss_stage,building_limit,dec_1,group_id,head_icon,level_battle_id,level_reward,point_id,power_cost,prev_id,reward,spine_size,type,unit_id
20306,[12306],[66306],Atlas/UI_Monster_Head,12306,-1,,5,5001,Head_60090,,,[353|518],,20305,66306,35,1,90036
20307,[12307],[66307],Atlas/UI_Monster_Head,12307,-1,,6,5001,Head_60073,,,[280|560],,20306,66307,30,1,80008
20308,[12308],[66308],,12308,1,,7,5001,Head_10025,,,[183|601],,20307,66308,28,1,71034
20309,[12309],[66309],Atlas/UI_Monster_Head,12309,-1,,1,5002,Head_60069,,,[404|94],,-1,66309,30,1,80014
20310,[12310],[66310],Atlas/UI_Monster_Head,12310,-1,,2,5002,Head_60076,,,[306|150],,20309,66310,28,1,90021
20311,[-1],[66311],,-1,-1,,-1,5002,,,,[289|267],,20310,66311,-1,2,-1
20312,[12312],[66312],Atlas/UI_Monster_Head,12312,-1,,3,5002,Head_60069,,,[201|306],,20311,66312,30,1,80022
20313,[12313],[66313],Atlas/UI_Monster_Head,12313,-1,,4,5002,Head_60076,,,[280|382],,20312,66313,35,1,90185
20314,[-1],[66314],,-1,-1,,-1,5002,,,,[380|416],,20313,66314,-1,2,-1
20315,[12315],[66315],Atlas/UI_Hero_Head,12315,-1,,5,5002,Head_10011,,,[353|518],,20314,66315,30,1,80023
20316,[12316],[66316],Atlas/UI_Hero_Head,12316,-1,,6,5002,Head_10016,,,[280|560],,20315,66316,30,1,80010
20317,[12317],[66317],Atlas/UI_Hero_Head,12317,1,,7,5002,Head_10017,,,[183|601],,20316,66317,30,1,81010
20318,[12318],[66318],Atlas/UI_Monster_Head,12318,-1,,1,5003,Head_60023,,,[404|94],,-1,66318,35,1,90183
20319,[12319],[66319],Atlas/UI_Monster_Head,12319,-1,,2,5003,Head_60023,,,[306|150],,20318,66319,35,1,90173
20320,[-1],[66320],,-1,-1,,-1,5003,,,,[289|267],,20319,66320,-1,2,-1
20321,[12321],[66321],Atlas/UI_Monster_Head,12321,-1,,3,5003,Head_60029,,,[201|306],,20320,66321,30,1,90184
20322,[12322],[66322],Atlas/UI_Monster_Head,12322,-1,,4,5003,Head_60029,,,[280|382],,20321,66322,30,1,80012
20323,[-1],[66323],,-1,-1,,-1,5003,,,,[380|416],,20322,66323,-1,2,-1
20324,[12324],[66324],Atlas/UI_Monster_Head,12324,-1,,5,5003,Head_60023,,,[353|518],,20323,66324,30,1,81006
20325,[12325],[66325],Atlas/UI_Monster_Head,12325,-1,,6,5003,Head_60029,,,[280|560],,20324,66325,30,1,90184
20326,[12326],[66326],,12326,1,,7,5003,Head_10018,,,[183|601],,20325,66326,40,1,80025
20327,[12327],[66327],Atlas/UI_Monster_Head,12327,-1,,1,5004,Head_60087,,,[404|94],,-1,66327,40,1,90176
20328,[12328],[66328],Atlas/UI_Monster_Head,12328,-1,,2,5004,Head_60086,,,[306|150],,20327,66328,30,1,90186
20329,[-1],[66329],,-1,-1,,-1,5004,,,,[289|267],,20328,66329,-1,2,-1
20330,[12330],[66330],Atlas/UI_Monster_Head,12330,-1,,3,5004,Head_60087,,,[201|306],,20329,66330,30,1,80023
20331,[12331],[66331],Atlas/UI_Monster_Head,12331,-1,,4,5004,Head_60086,,,[280|382],,20330,66331,30,1,80028
20332,[-1],[66332],,-1,-1,,-1,5004,,,,[380|416],,20331,66332,-1,2,-1
20333,[12333],[66333],Atlas/UI_Hero_Head,12333,-1,,5,5004,Head_10016,,,[353|518],,20332,66333,15,1,81011
20334,[12334],[66334],Atlas/UI_Hero_Head,12334,-1,,6,5004,Head_10014,,,[280|560],,20333,66334,30,1,80020
20335,[12335],[66335],Atlas/UI_Hero_Head,12335,1,,7,5004,Head_10034,,,[183|601],,20334,66335,20,1,81034
20400,[12400],[66400],Atlas/UI_Monster_Head,12400,-1,,1,6001,Head_60185,,,[192|32],,-1,66400,25,1,90185
20401,[12401],[66401],Atlas/UI_Hero_Head,12401,-1,,2,6001,Head_10033,,,[317|87],,20400,66401,28,1,80033
20402,[-1],[66402],,-1,-1,,-1,6001,,,,[297|198],,20401,66402,-1,2,-1
20403,[12403],[66403],Atlas/UI_Hero_Head,12403,-1,,3,6001,Head_10017,,,[217|231],,20402,66403,28,1,80017
20404,[12404],[66404],Atlas/UI_Monster_Head,12404,-1,,4,6001,Head_60187,,,[313|324],,20403,66404,25,1,90187
20405,[-1],[66405],,-1,-1,,-1,6001,,,,[368|385],,20404,66405,-1,2,-1
20406,[12406],[66406],Atlas/UI_Hero_Head,12406,-1,,5,6001,Head_10031,,,[436|437],,20405,66406,28,1,80031
20407,[12407],[66407],Atlas/UI_Hero_Head,12407,-1,,6,6001,Head_10017_1,,,[446|548],,20406,66407,28,1,87017
20408,[12408],[66408],Atlas/UI_Hero_Head,12408,1,,7,6001,Head_10034_1,,,[348|626],,20407,66408,35,1,87034
20409,[12409],[66409],Atlas/UI_Hero_Head,12409,-1,,1,6002,Head_10008_1,,,[192|32],,-1,66409,28,1,87008
20410,[12410],[66410],Atlas/UI_Monster_Head,12410,-1,,2,6002,Head_60217,,,[339|65],,20409,66410,30,1,90217
20411,[-1],[66411],,-1,-1,,-1,6002,,,,[464|138],,20410,66411,-1,2,-1
20412,[12412],[66412],Atlas/UI_Hero_Head,12412,-1,,3,6002,Head_10032_1,,,[352|197],,20411,66412,30,1,87032
20413,[12413],[66413],Atlas/UI_Hero_Head,12413,-1,,4,6002,Head_10023,,,[244|271],,20412,66413,28,1,80023
20414,[-1],[66414],,-1,-1,,-1,6002,,,,[339|337],,20413,66414,-1,2,-1
20415,[12415],[66415],Atlas/UI_Hero_Head,12415,-1,,5,6002,Head_10044,,,[386|422],,20414,66415,28,1,80044
20416,[12416],[66416],Atlas/UI_Hero_Head,12416,-1,,6,6002,Head_10024_1,,,[492|480],,20415,66416,28,1,87024
20417,[12417],[66417],Atlas/UI_Hero_Head,12417,1,,7,6002,Head_10042,,,[367|601],,20416,66417,35,1,80042
20500,[12418],[66418],Atlas/UI_Monster_Head,12418,-1,,1,7001,Head_60219,,,[149|57],,-1,66418,30,1,90219
20501,[12419],[66419],Atlas/UI_Hero_Head,12419,-1,,2,7001,Head_10040,,,[280|102],,20500,66419,30,1,80040
20502,[-1],[66420],,-1,-1,,-1,7001,,,,[352|210],,20501,66420,-1,2,-1
20503,[12421],[66421],Atlas/UI_Hero_Head,12421,-1,,3,7001,Head_10019,,,[474|238],,20502,66421,30,1,80019
20504,[12422],[66422],Atlas/UI_Monster_Head,12422,-1,,4,7001,Head_60275,,,[342|315],,20503,66422,30,1,90275
20505,[-1],[66423],,-1,-1,,-1,7001,,,,[263|336],,20504,66423,-1,2,-1
20506,[12424],[66424],Atlas/UI_Hero_Head,12424,-1,,5,7001,Head_10035,,,[211|408],,20505,66424,25,1,80035
20507,[12425],[66425],Atlas/UI_Hero_Head,12425,-1,,6,7001,Head_10017_1,,,[340|487],,20506,66425,30,1,87017
20508,[12426],[66426],Atlas/UI_Hero_Head,12426,1,,7,7001,Head_10020_1,,,[315|630],,20507,66426,35,1,87020
20509,[12427],[66427],Atlas/UI_Hero_Head,12427,-1,,1,7002,Head_10024,,,[131|57],,-1,66427,28,1,80024
20510,[12428],[66428],Atlas/UI_Hero_Head,12428,-1,,2,7002,Head_10020,,,[267|111],,20509,66428,30,1,83020
20511,[-1],[66429],,-1,-1,,-1,7002,,,,[374|192],,20510,66429,-1,2,-1
20512,[12430],[66430],Atlas/UI_Hero_Head,12430,-1,,3,7002,Head_10008_1,,,[505|238],,20511,66430,30,1,87008
20513,[12431],[66431],Atlas/UI_Hero_Head,12431,-1,,4,7002,Head_10039,,,[368|300],,20512,66431,30,1,80039
20514,[-1],[66432],,-1,-1,,-1,7002,,,,[259|325],,20513,66432,-1,2,-1
20515,[12433],[66433],Atlas/UI_Hero_Head,12433,-1,,5,7002,Head_10020_1,,,[235|408],,20514,66433,30,1,87020
20516,[12434],[66434],Atlas/UI_Hero_Head,12434,-1,,6,7002,Head_10040_1,,,[343|467],,20515,66434,30,1,87040
20517,[12435],[66435],Atlas/UI_Hero_Head,12435,1,,7,7002,Head_10023_1,,,[313|621],,20516,66435,40,1,87023
20600,[12500],[66500],Atlas/UI_Hero_Head,12500,-1,,1,8001,Head_10035_1,,,[271|45],,-1,66500,25,1,87035
20601,[12501],[66501],Atlas/UI_Monster_Head,12501,-1,,2,8001,Head_60283,,,[405|109],,20600,66501,28,1,90283
20602,[-1],[66502],,-1,-1,,-1,8001,,,,[439|233],,20601,66502,-1,2,-1
20603,[12503],[66503],Atlas/UI_Hero_Head,12503,-1,,3,8001,Head_10040_1,,,[320|258],,20602,66503,30,1,87040
20604,[12504],[66504],Atlas/UI_Hero_Head,12504,-1,,4,8001,Head_10008_1,,,[405|347],,20603,66504,30,1,87008
20605,[-1],[66505],,-1,-1,,-1,8001,,,,[317|452],,20604,66505,-1,2,-1
20606,[12506],[66506],Atlas/UI_Monster_Head,12506,-1,,5,8001,Head_60287,,,[396|502],,20605,66506,25,1,90287
20607,[12507],[66507],Atlas/UI_Monster_Head,12507,-1,,6,8001,Head_60288,,,[270|560],,20606,66507,28,1,90288
20608,[12508],[66508],Atlas/UI_Hero_Head,12508,1,,7,8001,Head_10018_1,,,[142|611],,20607,66508,47,1,87018
20609,[12509],[66509],Atlas/UI_Hero_Head,12509,-1,,1,8002,Head_10037,,,[271|37],,-1,66509,30,1,80037
20610,[12510],[66510],Atlas/UI_Monster_Head,12510,-1,,2,8002,Head_60289,,,[387|89],,20609,66510,32,1,90289
20611,[-1],[66511],,-1,-1,,-1,8002,,,,[324|199],,20610,66511,-1,2,-1
20612,[12512],[66512],Atlas/UI_Monster_Head,12512,-1,,3,8002,Head_60144,,,[415|253],,20611,66512,32,1,81035
20613,[12513],[66513],Atlas/UI_Hero_Head,12513,-1,,4,8002,Head_10037_1,,,[305|303],,20612,66513,30,1,87037
20614,[-1],[66514],,-1,-1,,-1,8002,,,,[366|390],,20613,66514,-1,2,-1
20615,[12515],[66515],Atlas/UI_Monster_Head,12515,-1,,5,8002,Head_60290,,,[380|478],,20614,66515,30,1,90290
20616,[12516],[66516],Atlas/UI_Hero_Head,12516,-1,,6,8002,Head_10040,,,[281|527],,20615,66516,30,1,80040
20617,[12517],[66517],Atlas/UI_Hero_Head,12517,1,,7,8002,Head_10031_1,,,[184|613],,20616,66517,40,1,87031
20700,[12518],[66518],Atlas/UI_Hero_Head,12518,-1,,1,9001,Head_10040_1,,,[506|144],,-1,66518,30,1,87040
20701,[12519],[66519],Atlas/UI_Monster_Head,12519,-1,,2,9001,Head_60174,,,[346|197],,20700,66519,30,1,90174
20702,[-1],[66520],,-1,-1,,-1,9001,,,,[208|214],,20701,66520,-1,2,-1
20703,[12521],[66521],Atlas/UI_Hero_Head,12521,-1,,3,9001,Head_10020_1,,,[275|280],,20702,66521,30,1,87020
20704,[12522],[66522],Atlas/UI_Hero_Head,12522,-1,,4,9001,Head_10045,,,[423|317],,20703,66522,30,1,80045
20705,[-1],[66523],,-1,-1,,-1,9001,,,,[492|425],,20704,66523,-1,2,-1
20706,[12524],[66524],Atlas/UI_Hero_Head,12524,-1,,5,9001,Head_10023,,,[340|444],,20705,66524,32,1,80023
20707,[12525],[66525],Atlas/UI_Monster_Head,12525,-1,,6,9001,Head_60168,,,[179|478],,20706,66525,35,1,90168
20708,[12526],[66526],Atlas/UI_Hero_Head,12526,1,,7,9001,Head_10031_1,,,[116|573],,20707,66526,40,1,87031
20709,[12527],[66527],Atlas/UI_Hero_Head,12527,-1,,1,9002,Head_10046,,,[472|137],,-1,66527,30,1,80046
20710,[12528],[66528],Atlas/UI_Hero_Head,12528,-1,,2,9002,Head_10030,,,[350|189],,20709,66528,30,1,80030
20711,[-1],[66529],,-1,-1,,-1,9002,,,,[187|236],,20710,66529,-1,2,-1
20712,[12530],[66530],Atlas/UI_Hero_Head,12530,-1,,3,9002,Head_10042,,,[282|288],,20711,66530,28,1,80042
20713,[12531],[66531],Atlas/UI_Hero_Head,12531,-1,,4,9002,Head_10033,,,[425|330],,20712,66531,28,1,83033
20714,[-1],[66532],,-1,-1,,-1,9002,,,,[536|389],,20713,66532,-1,2,-1
20715,[12533],[66533],Atlas/UI_Hero_Head,12533,-1,,5,9002,Head_10033,,,[417|460],,20714,66533,30,1,80033
20716,[12534],[66534],Atlas/UI_Monster_Head,12534,-1,,6,9002,Head_60234,,,[227|438],,20715,66534,28,1,90234
20717,[12535],[66535],Atlas/UI_Monster_Head,12535,1,,7,9002,Head_60266,,,[131|570],,20716,66535,35,1,71079
20800,[12536],[66600],Atlas/UI_Monster_Head,12536,-1,,1,9003,Head_60219,,,[97|53],,-1,66600,25,1,60328
20801,[12537],[66601],Atlas/UI_Hero_Head,12537,-1,,2,9003,Head_10040,,,[180|161],,20800,66601,30,1,87032
20802,[-1],[66602],,-1,-1,,-1,9003,,,,[265|107],,20801,66602,-1,2,-1
20803,[12538],[66603],Atlas/UI_Hero_Head,12538,-1,,3,9003,Head_10019,,,[392|177],,20802,66603,22,1,60309
20804,[12539],[66604],Atlas/UI_Monster_Head,12539,-1,,4,9003,Head_60275,,,[315|267],,20803,66604,25,1,60325
20805,[-1],[66605],,-1,-1,,-1,9003,,,,[295|408],,20804,66605,-1,2,-1
20806,[12540],[66606],Atlas/UI_Hero_Head,12540,-1,,5,9003,Head_10035,,,[301|483],,20805,66606,30,1,87227
20807,[12541],[66607],Atlas/UI_Hero_Head,12541,-1,,6,9003,Head_10017_1,,,[410|537],,20806,66607,30,1,80046
20808,[12542],[66608],Atlas/UI_Hero_Head,12542,1,,7,9003,Head_10020_1,,,[508|640],,20807,66608,25,1,60305
20809,[12543],[66609],Atlas/UI_Hero_Head,12543,-1,,1,9004,Head_10024,,,[97|53],,-1,66609,48,1,60334
20810,[12544],[66610],Atlas/UI_Hero_Head,12544,-1,,2,9004,Head_10020,,,[180|161],,20809,66610,30,1,87019
20811,[-1],[66611],,-1,-1,,-1,9004,,,,[265|107],,20810,66611,-1,2,-1
20812,[12545],[66612],Atlas/UI_Hero_Head,12545,-1,,3,9004,Head_10008_1,,,[392|177],,20811,66612,35,1,60307
20813,[12546],[66613],Atlas/UI_Hero_Head,12546,-1,,4,9004,Head_10039,,,[315|267],,20812,66613,48,1,60337
20814,[-1],[66614],,-1,-1,,-1,9004,,,,[295|408],,20813,66614,-1,2,-1
20815,[12547],[66615],Atlas/UI_Hero_Head,12547,-1,,5,9004,Head_10020_1,,,[301|483],,20814,66615,30,1,87235
20816,[12548],[66616],Atlas/UI_Hero_Head,12548,-1,,6,9004,Head_10040_1,,,[410|537],,20815,66616,30,1,87037
20817,[12549],[66617],Atlas/UI_Hero_Head,12549,1,,7,9004,Head_10023_1,,,[508|640],,20816,66617,35,1,60304
20900,[12550],[66618],Atlas/UI_Hero_Head,12550,-1,,1,9005,Head_10035_1,,,[237|38],,-1,66618,48,1,60339
20901,[12551],[66619],Atlas/UI_Monster_Head,12551,-1,,2,9005,Head_60283,,,[380|62],,20900,66619,28,1,87220
20902,[-1],[66620],,-1,-1,,-1,9005,,,,[473|142],,20901,66620,-1,2,-1
20903,[12552],[66621],Atlas/UI_Hero_Head,12552,-1,,3,9005,Head_10040_1,,,[474|238],,20902,66621,30,1,60311
20904,[12553],[66622],Atlas/UI_Hero_Head,12553,-1,,4,9005,Head_10008_1,,,[342|315],,20903,66622,48,1,90340
20905,[-1],[66623],,-1,-1,,-1,9005,,,,[256|408],,20904,66623,-1,2,-1
20906,[12554],[66624],Atlas/UI_Monster_Head,12554,-1,,5,9005,Head_60287,,,[123|478],,20905,66624,28,1,87034
20907,[12555],[66625],Atlas/UI_Monster_Head,12555,-1,,6,9005,Head_60288,,,[234|528],,20906,66625,28,1,87023
20908,[12556],[66626],Atlas/UI_Hero_Head,12556,1,,7,9005,Head_10018_1,,,[315|630],,20907,66626,22,1,60310
20909,[12557],[66627],Atlas/UI_Hero_Head,12557,-1,,1,9006,Head_10037,,,[237|38],,-1,66627,48,1,90345
20910,[12558],[66628],Atlas/UI_Monster_Head,12558,-1,,2,9006,Head_60289,,,[380|62],,20909,66628,28,1,87230
20911,[-1],[66629],,-1,-1,,-1,9006,,,,[473|142],,20910,66629,-1,2,-1
20912,[12559],[66630],Atlas/UI_Monster_Head,12559,-1,,3,9006,Head_60144,,,[474|238],,20911,66630,30,1,60315
20913,[12560],[66631],Atlas/UI_Hero_Head,12560,-1,,4,9006,Head_10037_1,,,[342|315],,20912,66631,30,1,90343
20914,[-1],[66632],,-1,-1,,-1,9006,,,,[256|408],,20913,66632,-1,2,-1
20915,[12561],[66633],Atlas/UI_Monster_Head,12561,-1,,5,9006,Head_60290,,,[123|478],,20914,66633,28,1,80043
20916,[12562],[66634],Atlas/UI_Hero_Head,12562,-1,,6,9006,Head_10040,,,[234|528],,20915,66634,28,1,87025
20917,[12563],[66635],Atlas/UI_Hero_Head,12563,1,,7,9006,Head_10031_1,,,[315|630],,20916,66635,22,1,60308
21000,[12564],[66636],Atlas/UI_Hero_Head,12564,-1,,1,9007,Head_10040_1,,,[140|56],,-1,66636,30,1,60349
21001,[12565],[66637],Atlas/UI_Monster_Head,12565,-1,,2,9007,Head_60174,,,[216|157],,21000,66637,28,1,87008
21002,[-1],[66638],,-1,-1,,-1,9007,,,,[310|184],,21001,66638,-1,2,-1
21003,[12566],[66639],Atlas/UI_Hero_Head,12566,-1,,3,9007,Head_10020_1,,,[375|242],,21002,66639,35,1,60316
21004,[12567],[66640],Atlas/UI_Hero_Head,12567,-1,,4,9007,Head_10045,,,[231|297],,21003,66640,40,1,60351
21005,[-1],[66641],,-1,-1,,-1,9007,,,,[264|425],,21004,66641,-1,2,-1
21006,[12568],[66642],Atlas/UI_Hero_Head,12568,-1,,5,9007,Head_10023,,,[370|482],,21005,66642,28,1,87036
21007,[12569],[66643],Atlas/UI_Monster_Head,12569,-1,,6,9007,Head_60168,,,[522|519],,21006,66643,28,1,80044
21008,[12570],[66644],Atlas/UI_Hero_Head,12570,1,,7,9007,Head_10031_1,,,[395|632],,21007,66644,16,1,60312
21009,[12571],[66645],Atlas/UI_Hero_Head,12571,-1,,1,9008,Head_10046,,,[140|56],,-1,66645,26,1,60354
21010,[12572],[66646],Atlas/UI_Hero_Head,12572,-1,,2,9008,Head_10030,,,[216|157],,21009,66646,30,1,87241
21011,[-1],[66647],,-1,-1,,-1,9008,,,,[310|184],,21010,66647,-1,2,-1
21012,[12573],[66648],Atlas/UI_Hero_Head,12573,-1,,3,9008,Head_10042,,,[375|242],,21011,66648,28,1,60317
21013,[12574],[66649],Atlas/UI_Hero_Head,12574,-1,,4,9008,Head_10033,,,[231|297],,21012,66649,30,1,60355
21014,[-1],[66650],,-1,-1,,-1,9008,,,,[264|425],,21013,66650,-1,2,-1
21015,[12575],[66651],Atlas/UI_Hero_Head,12575,-1,,5,9008,Head_10033,,,[370|482],,21014,66651,28,1,87245
21016,[12576],[66652],Atlas/UI_Monster_Head,12576,-1,,6,9008,Head_60234,,,[522|519],,21015,66652,28,1,87239
21017,[12577],[66653],Atlas/UI_Monster_Head,12577,1,,7,9008,Head_60266,,,[395|632],,21016,66653,35,1,60318
100001,[110001],[76001],Atlas/UI_Hero_Head,110001,-1,,1,10001,Head_10032,,,[363|111],,-1,76001,30,1,80032
100002,[-1],[76002],,-1,-1,,-1,10001,,,,[310|196],,100001,76002,-1,2,-1
100003,[110003],[76003],Atlas/UI_Hero_Head,110003,-1,,2,10001,Head_10027,,,[213|272],,100002,76003,30,1,80027
100004,[-1],[76004],,-1,-1,,-1,10001,,,,[277|362],,100003,76004,-1,2,-1
100005,[110005],[76005],Atlas/UI_Hero_Head,110005,-1,,3,10001,Head_10031,,,[377|412],,100004,76005,30,1,80031
100006,[-1],[76006],,-1,-1,,-1,10001,,,,[364|503],,100005,76006,-1,2,-1
100007,[110007],[76007],Atlas/UI_Hero_Head,110007,1,,4,10001,Head_10033,,,[253|554],,100006,76007,40,1,80033
100011,[110011],[76011],Atlas/UI_Hero_Head,110011,-1,,1,10002,Head_10020,,,[363|111],,-1,76011,30,1,80020
100012,[-1],[76012],,-1,-1,,-1,10002,,,,[310|196],,100011,76012,-1,2,-1
100013,[110013],[76013],Atlas/UI_Hero_Head,110013,-1,,2,10002,Head_10028_1,,,[213|272],,100012,76013,30,1,80028
100014,[-1],[76014],,-1,-1,,-1,10002,,,,[277|362],,100013,76014,-1,2,-1
100015,[110015],[76015],Atlas/UI_Hero_Head,110015,-1,,3,10002,Head_10038,,,[377|412],,100014,76015,30,1,80038
100016,[-1],[76016],,-1,-1,,-1,10002,,,,[364|503],,100015,76016,-1,2,-1
100017,[110017],[76017],Atlas/UI_Hero_Head,110017,1,,4,10002,Head_10039,,,[253|554],,100016,76017,40,1,80039
100021,[110021],[76021],Atlas/UI_Hero_Head,110021,-1,,1,10003,Head_10021,,,[363|111],,-1,76021,30,1,80021
100022,[-1],[76022],,-1,-1,,-1,10003,,,,[310|196],,100021,76022,-1,2,-1
100023,[110023],[76023],Atlas/UI_Hero_Head,110023,-1,,2,10003,Head_10029_1,,,[213|272],,100022,76023,30,1,80036
100024,[-1],[76024],,-1,-1,,-1,10003,,,,[277|362],,100023,76024,-1,2,-1
100025,[110025],[76025],Atlas/UI_Hero_Head,110025,-1,,3,10003,Head_10019,,,[377|412],,100024,76025,30,1,80019
100026,[-1],[76026],,-1,-1,,-1,10003,,,,[364|503],,100025,76026,-1,2,-1
100027,[110027],[76027],Atlas/UI_Hero_Head,110027,1,,4,10003,Head_10037,,,[253|554],,100026,76027,40,1,80037
100031,[110031],[76101],Atlas/UI_Hero_Head,110031,-1,,1,10004,Head_10018,,,[363|111],,-1,76101,30,1,80018
100032,[-1],[76102],,-1,-1,,-1,10004,,,,[310|196],,100031,76102,-1,2,-1
100033,[110033],[76103],Atlas/UI_Hero_Head,110033,-1,,2,10004,Head_10027,,,[213|272],,100032,76103,30,1,80027
100034,[-1],[76104],,-1,-1,,-1,10004,,,,[277|362],,100033,76104,-1,2,-1
100035,[110035],[76105],Atlas/UI_Hero_Head,110035,-1,,3,10004,Head_10031,,,[377|412],,100034,76105,30,1,80031
100036,[-1],[76106],,-1,-1,,-1,10004,,,,[364|503],,100035,76106,-1,2,-1
100037,[110037],[76107],Atlas/UI_Hero_Head,110037,1,,4,10004,Head_10033,,,[253|554],,100036,76107,40,1,80033
100041,[110041],[76111],Atlas/UI_Hero_Head,110041,-1,,1,10005,Head_10020,,,[363|111],,-1,76111,30,1,80020
100042,[-1],[76112],,-1,-1,,-1,10005,,,,[310|196],,100041,76112,-1,2,-1
100043,[110043],[76113],Atlas/UI_Hero_Head,110043,-1,,2,10005,Head_10028_1,,,[213|272],,100042,76113,30,1,80028
100044,[-1],[76114],,-1,-1,,-1,10005,,,,[277|362],,100043,76114,-1,2,-1
100045,[110045],[76115],Atlas/UI_Hero_Head,110045,-1,,3,10005,Head_10038,,,[377|412],,100044,76115,30,1,80038
100046,[-1],[76116],,-1,-1,,-1,10005,,,,[364|503],,100045,76116,-1,2,-1
100047,[110047],[76117],Atlas/UI_Hero_Head,110047,1,,4,10005,Head_10039,,,[253|554],,100046,76117,40,1,80039
100051,[110051],[76121],Atlas/UI_Hero_Head,110051,-1,,1,10006,Head_10021,,,[363|111],,-1,76121,30,1,80021
100052,[-1],[76122],,-1,-1,,-1,10006,,,,[310|196],,100051,76122,-1,2,-1
100053,[110053],[76123],Atlas/UI_Hero_Head,110053,-1,,2,10006,Head_10029_1,,,[213|272],,100052,76123,30,1,80036
100054,[-1],[76124],,-1,-1,,-1,10006,,,,[277|362],,100053,76124,-1,2,-1
100055,[110055],[76125],Atlas/UI_Hero_Head,110055,-1,,3,10006,Head_10019,,,[377|412],,100054,76125,30,1,80019
100056,[-1],[76126],,-1,-1,,-1,10006,,,,[364|503],,100055,76126,-1,2,-1
100057,[110057],[76127],Atlas/UI_Hero_Head,110057,1,,4,10006,Head_10037,,,[253|554],,100056,76127,40,1,80037
100061,[110061],[76201],Atlas/UI_Hero_Head,110061,-1,,1,10007,Head_10018,,,[363|111],,-1,76201,30,1,80018
100062,[-1],[76202],,-1,-1,,-1,10007,,,,[310|196],,100061,76202,-1,2,-1
100063,[110063],[76203],Atlas/UI_Hero_Head,110063,-1,,2,10007,Head_10027,,,[213|272],,100062,76203,30,1,80027
100064,[-1],[76204],,-1,-1,,-1,10007,,,,[277|362],,100063,76204,-1,2,-1
100065,[110065],[76205],Atlas/UI_Hero_Head,110065,-1,,3,10007,Head_10031,,,[377|412],,100064,76205,30,1,80031
100066,[-1],[76206],,-1,-1,,-1,10007,,,,[364|503],,100065,76206,-1,2,-1
100067,[110067],[76207],Atlas/UI_Hero_Head,110067,1,,4,10007,Head_10033,,,[253|554],,100066,76207,40,1,80033
100071,[110071],[76211],Atlas/UI_Hero_Head,110071,-1,,1,10008,Head_10020,,,[363|111],,-1,76211,30,1,80020
100072,[-1],[76212],,-1,-1,,-1,10008,,,,[310|196],,100071,76212,-1,2,-1
100073,[110073],[76213],Atlas/UI_Hero_Head,110073,-1,,2,10008,Head_10028_1,,,[213|272],,100072,76213,30,1,80028
100074,[-1],[76214],,-1,-1,,-1,10008,,,,[277|362],,100073,76214,-1,2,-1
100075,[110075],[76215],Atlas/UI_Hero_Head,110075,-1,,3,10008,Head_10038,,,[377|412],,100074,76215,30,1,80038
100076,[-1],[76216],,-1,-1,,-1,10008,,,,[364|503],,100075,76216,-1,2,-1
100077,[110077],[76217],Atlas/UI_Hero_Head,110077,1,,4,10008,Head_10039,,,[253|554],,100076,76217,40,1,80039
100081,[110081],[76221],Atlas/UI_Hero_Head,110081,-1,,1,10009,Head_10021,,,[363|111],,-1,76221,30,1,80021
100082,[-1],[76222],,-1,-1,,-1,10009,,,,[310|196],,100081,76222,-1,2,-1
100083,[110083],[76223],Atlas/UI_Hero_Head,110083,-1,,2,10009,Head_10029_1,,,[213|272],,100082,76223,30,1,80036
100084,[-1],[76224],,-1,-1,,-1,10009,,,,[277|362],,100083,76224,-1,2,-1
100085,[110085],[76225],Atlas/UI_Hero_Head,110085,-1,,3,10009,Head_10019,,,[377|412],,100084,76225,30,1,80019
100086,[-1],[76226],,-1,-1,,-1,10009,,,,[364|503],,100085,76226,-1,2,-1
100087,[110087],[76227],Atlas/UI_Hero_Head,110087,1,,4,10009,Head_10037,,,[253|554],,100086,76227,40,1,80037
100091,[110091],[76301],Atlas/UI_Hero_Head,110091,-1,,1,10010,Head_10018,,,[363|111],,-1,76301,30,1,80018
100092,[-1],[76302],,-1,-1,,-1,10010,,,,[310|196],,100091,76302,-1,2,-1
100093,[110093],[76303],Atlas/UI_Hero_Head,110093,-1,,2,10010,Head_10027,,,[213|272],,100092,76303,30,1,80027
100094,[-1],[76304],,-1,-1,,-1,10010,,,,[277|362],,100093,76304,-1,2,-1
100095,[110095],[76305],Atlas/UI_Hero_Head,110095,-1,,3,10010,Head_10031,,,[377|412],,100094,76305,30,1,80031
100096,[-1],[76306],,-1,-1,,-1,10010,,,,[364|503],,100095,76306,-1,2,-1
100097,[110097],[76307],Atlas/UI_Hero_Head,110097,1,,4,10010,Head_10033,,,[253|554],,100096,76307,40,1,80033
100101,[110101],[76311],Atlas/UI_Hero_Head,110101,-1,,1,10011,Head_10020,,,[363|111],,-1,76311,30,1,80020
100102,[-1],[76312],,-1,-1,,-1,10011,,,,[310|196],,100101,76312,-1,2,-1
100103,[110103],[76313],Atlas/UI_Hero_Head,110103,-1,,2,10011,Head_10028_1,,,[213|272],,100102,76313,30,1,80028
100104,[-1],[76314],,-1,-1,,-1,10011,,,,[277|362],,100103,76314,-1,2,-1
