id,building,building_level,buildLevels,group,reward_id
2710199,117,[0|99],[0|99],27101,27101
2710299,117,[0|99],[0|99],27102,27102
2710399,117,[0|99],[0|99],27103,27103
2710499,117,[0|99],[0|99],27104,27104
2710599,117,[0|99],[0|99],27105,27105
2711199,117,[0|99],[0|99],27111,27111
2711299,117,[0|99],[0|99],27112,27112
2711399,117,[0|99],[0|99],27113,27113
2711499,117,[0|99],[0|99],27114,27114
2711599,117,[0|99],[0|99],27115,27115
2712199,117,[0|99],[0|99],27121,27121
2712299,117,[0|99],[0|99],27122,27122
2712399,117,[0|99],[0|99],27123,27123
2712499,117,[0|99],[0|99],27124,27124
2712599,117,[0|99],[0|99],27125,27125
2713199,117,[0|99],[0|99],27131,27131
2713299,117,[0|99],[0|99],27132,27132
2713399,117,[0|99],[0|99],27133,27133
2713499,117,[0|99],[0|99],27134,27134
2713599,117,[0|99],[0|99],27135,27135
2630099,117,[0|99],[0|99],26300,26300
2630105,117,[0|5],[0|5],26301,26301
2630205,117,[0|5],[0|5],26302,26302
2630305,117,[0|5],[0|5],26303,26303
2630405,117,[0|5],[0|5],26304,26304
2630505,117,[0|5],[0|5],26305,26305
2630108,117,[6|8],[6|8],26301,26306
2630208,117,[6|8],[6|8],26302,26307
2630308,117,[6|8],[6|8],26303,26308
2630408,117,[6|8],[6|8],26304,26309
2630508,117,[6|8],[6|8],26305,26310
2630110,117,[9|10],[9|10],26301,26311
2630210,117,[9|10],[9|10],26302,26312
2630310,117,[9|10],[9|10],26303,26313
2630410,117,[9|10],[9|10],26304,26314
2630510,117,[9|10],[9|10],26305,26315
2630113,117,[11|13],[11|13],26301,26316
2630213,117,[11|13],[11|13],26302,26317
2630313,117,[11|13],[11|13],26303,26318
2630413,117,[11|13],[11|13],26304,26319
2630513,117,[11|13],[11|13],26305,26320
2630115,117,[14|15],[14|15],26301,26321
2630215,117,[14|15],[14|15],26302,26322
2630315,117,[14|15],[14|15],26303,26323
2630415,117,[14|15],[14|15],26304,26324
2630515,117,[14|15],[14|15],26305,26325
2630118,117,[16|18],[16|18],26301,26326
2630218,117,[16|18],[16|18],26302,26327
2630318,117,[16|18],[16|18],26303,26328
2630418,117,[16|18],[16|18],26304,26329
2630518,117,[16|18],[16|18],26305,26330
2630120,117,[19|20],[19|20],26301,26331
2630220,117,[19|20],[19|20],26302,26332
2630320,117,[19|20],[19|20],26303,26333
2630420,117,[19|20],[19|20],26304,26334
2630520,117,[19|20],[19|20],26305,26335
2630123,117,[21|23],[21|23],26301,26336
2630223,117,[21|23],[21|23],26302,26337
2630323,117,[21|23],[21|23],26303,26338
2630423,117,[21|23],[21|23],26304,26339
2630523,117,[21|23],[21|23],26305,26340
2630125,117,[24|25],[24|25],26301,26341
2630225,117,[24|25],[24|25],26302,26342
2630325,117,[24|25],[24|25],26303,26343
2630425,117,[24|25],[24|25],26304,26344
2630525,117,[24|25],[24|25],26305,26345
2630128,117,[26|28],[26|28],26301,26346
2630228,117,[26|28],[26|28],26302,26347
2630328,117,[26|28],[26|28],26303,26348
2630428,117,[26|28],[26|28],26304,26349
2630528,117,[26|28],[26|28],26305,26350
2630130,117,[29|30],[29|30],26301,26351
2630230,117,[29|30],[29|30],26302,26352
2630330,117,[29|30],[29|30],26303,26353
2630430,117,[29|30],[29|30],26304,26354
2630530,117,[29|30],[29|30],26305,26355
2630133,117,[31|33],[31|33],26301,26356
2630233,117,[31|33],[31|33],26302,26357
2630333,117,[31|33],[31|33],26303,26358
2630433,117,[31|33],[31|33],26304,26359
2630533,117,[31|33],[31|33],26305,26360
2630135,117,[34|35],[34|35],26301,26361
2630235,117,[34|35],[34|35],26302,26362
2630335,117,[34|35],[34|35],26303,26363
2630435,117,[34|35],[34|35],26304,26364
2630535,117,[34|35],[34|35],26305,26365
2630138,117,[36|38],[36|38],26301,26366
2630238,117,[36|38],[36|38],26302,26367
2630338,117,[36|38],[36|38],26303,26368
2630438,117,[36|38],[36|38],26304,26369
2630538,117,[36|38],[36|38],26305,26370
2630199,117,[39|99],[39|99],26301,26371
2630299,117,[39|99],[39|99],26302,26372
2630399,117,[39|99],[39|99],26303,26373
2630499,117,[39|99],[39|99],26304,26374
2630599,117,[39|99],[39|99],26305,26375
2660099,117,[0|99],[0|99],26600,26600
2660105,117,[0|5],[0|5],26601,26601
2660205,117,[0|5],[0|5],26602,26602
2660305,117,[0|5],[0|5],26603,26603
2660405,117,[0|5],[0|5],26604,26604
2660505,117,[0|5],[0|5],26605,26605
2660108,117,[6|8],[6|8],26601,26606
2660208,117,[6|8],[6|8],26602,26607
2660308,117,[6|8],[6|8],26603,26608
2660408,117,[6|8],[6|8],26604,26609
2660508,117,[6|8],[6|8],26605,26610
2660110,117,[9|10],[9|10],26601,26611
2660210,117,[9|10],[9|10],26602,26612
2660310,117,[9|10],[9|10],26603,26613
2660410,117,[9|10],[9|10],26604,26614
2660510,117,[9|10],[9|10],26605,26615
2660113,117,[11|13],[11|13],26601,26616
2660213,117,[11|13],[11|13],26602,26617
2660313,117,[11|13],[11|13],26603,26618
2660413,117,[11|13],[11|13],26604,26619
2660513,117,[11|13],[11|13],26605,26620
2660115,117,[14|15],[14|15],26601,26621
2660215,117,[14|15],[14|15],26602,26622
2660315,117,[14|15],[14|15],26603,26623
2660415,117,[14|15],[14|15],26604,26624
2660515,117,[14|15],[14|15],26605,26625
2660118,117,[16|18],[16|18],26601,26626
2660218,117,[16|18],[16|18],26602,26627
2660318,117,[16|18],[16|18],26603,26628
2660418,117,[16|18],[16|18],26604,26629
2660518,117,[16|18],[16|18],26605,26630
2660120,117,[19|20],[19|20],26601,26631
2660220,117,[19|20],[19|20],26602,26632
2660320,117,[19|20],[19|20],26603,26633
2660420,117,[19|20],[19|20],26604,26634
2660520,117,[19|20],[19|20],26605,26635
2660123,117,[21|23],[21|23],26601,26636
2660223,117,[21|23],[21|23],26602,26637
2660323,117,[21|23],[21|23],26603,26638
2660423,117,[21|23],[21|23],26604,26639
2660523,117,[21|23],[21|23],26605,26640
2660125,117,[24|25],[24|25],26601,26641
2660225,117,[24|25],[24|25],26602,26642
2660325,117,[24|25],[24|25],26603,26643
2660425,117,[24|25],[24|25],26604,26644
2660525,117,[24|25],[24|25],26605,26645
2660128,117,[26|28],[26|28],26601,26646
2660228,117,[26|28],[26|28],26602,26647
2660328,117,[26|28],[26|28],26603,26648
2660428,117,[26|28],[26|28],26604,26649
2660528,117,[26|28],[26|28],26605,26650
2660130,117,[29|30],[29|30],26601,26651
2660230,117,[29|30],[29|30],26602,26652
2660330,117,[29|30],[29|30],26603,26653
2660430,117,[29|30],[29|30],26604,26654
2660530,117,[29|30],[29|30],26605,26655
2660133,117,[31|33],[31|33],26601,26656
2660233,117,[31|33],[31|33],26602,26657
2660333,117,[31|33],[31|33],26603,26658
2660433,117,[31|33],[31|33],26604,26659
2660533,117,[31|33],[31|33],26605,26660
2660135,117,[34|35],[34|35],26601,26661
2660235,117,[34|35],[34|35],26602,26662
2660335,117,[34|35],[34|35],26603,26663
2660435,117,[34|35],[34|35],26604,26664
2660535,117,[34|35],[34|35],26605,26665
2660138,117,[36|38],[36|38],26601,26666
2660238,117,[36|38],[36|38],26602,26667
2660338,117,[36|38],[36|38],26603,26668
2660438,117,[36|38],[36|38],26604,26669
2660538,117,[36|38],[36|38],26605,26670
2660199,117,[39|99],[39|99],26601,26671
2660299,117,[39|99],[39|99],26602,26672
2660399,117,[39|99],[39|99],26603,26673
2660499,117,[39|99],[39|99],26604,26674
2660599,117,[39|99],[39|99],26605,26675
2850099,117,[0|99],[0|99],28500,28500
2850105,117,[0|5],[0|5],28501,28501
2850205,117,[0|5],[0|5],28502,28502
2850305,117,[0|5],[0|5],28503,28503
2850405,117,[0|5],[0|5],28504,28504
2850505,117,[0|5],[0|5],28505,28505
2850108,117,[6|8],[6|8],28501,28506
2850208,117,[6|8],[6|8],28502,28507
2850308,117,[6|8],[6|8],28503,28508
2850408,117,[6|8],[6|8],28504,28509
2850508,117,[6|8],[6|8],28505,28510
2850110,117,[9|10],[9|10],28501,28511
2850210,117,[9|10],[9|10],28502,28512
2850310,117,[9|10],[9|10],28503,28513
2850410,117,[9|10],[9|10],28504,28514
2850510,117,[9|10],[9|10],28505,28515
2850113,117,[11|13],[11|13],28501,28516
2850213,117,[11|13],[11|13],28502,28517
2850313,117,[11|13],[11|13],28503,28518
2850413,117,[11|13],[11|13],28504,28519
2850513,117,[11|13],[11|13],28505,28520
2850115,117,[14|15],[14|15],28501,28521
2850215,117,[14|15],[14|15],28502,28522
2850315,117,[14|15],[14|15],28503,28523
2850415,117,[14|15],[14|15],28504,28524
2850515,117,[14|15],[14|15],28505,28525
2850118,117,[16|18],[16|18],28501,28526
2850218,117,[16|18],[16|18],28502,28527
2850318,117,[16|18],[16|18],28503,28528
2850418,117,[16|18],[16|18],28504,28529
2850518,117,[16|18],[16|18],28505,28530
2850120,117,[19|20],[19|20],28501,28531
2850220,117,[19|20],[19|20],28502,28532
2850320,117,[19|20],[19|20],28503,28533
2850420,117,[19|20],[19|20],28504,28534
2850520,117,[19|20],[19|20],28505,28535
2850123,117,[21|23],[21|23],28501,28536
2850223,117,[21|23],[21|23],28502,28537
2850323,117,[21|23],[21|23],28503,28538
2850423,117,[21|23],[21|23],28504,28539
2850523,117,[21|23],[21|23],28505,28540
2850125,117,[24|25],[24|25],28501,28541
2850225,117,[24|25],[24|25],28502,28542
2850325,117,[24|25],[24|25],28503,28543
2850425,117,[24|25],[24|25],28504,28544
2850525,117,[24|25],[24|25],28505,28545
2850128,117,[26|28],[26|28],28501,28546
2850228,117,[26|28],[26|28],28502,28547
2850328,117,[26|28],[26|28],28503,28548
2850428,117,[26|28],[26|28],28504,28549
2850528,117,[26|28],[26|28],28505,28550
2850130,117,[29|30],[29|30],28501,28551
2850230,117,[29|30],[29|30],28502,28552
2850330,117,[29|30],[29|30],28503,28553
2850430,117,[29|30],[29|30],28504,28554
2850530,117,[29|30],[29|30],28505,28555
2850133,117,[31|33],[31|33],28501,28556
2850233,117,[31|33],[31|33],28502,28557
2850333,117,[31|33],[31|33],28503,28558
2850433,117,[31|33],[31|33],28504,28559
2850533,117,[31|33],[31|33],28505,28560
2850135,117,[34|35],[34|35],28501,28561
2850235,117,[34|35],[34|35],28502,28562
2850335,117,[34|35],[34|35],28503,28563
2850435,117,[34|35],[34|35],28504,28564
2850535,117,[34|35],[34|35],28505,28565
2850138,117,[36|38],[36|38],28501,28566
2850238,117,[36|38],[36|38],28502,28567
2850338,117,[36|38],[36|38],28503,28568
2850438,117,[36|38],[36|38],28504,28569
2850538,117,[36|38],[36|38],28505,28570
2850199,117,[39|99],[39|99],28501,28571
2850299,117,[39|99],[39|99],28502,28572
2850399,117,[39|99],[39|99],28503,28573
2850499,117,[39|99],[39|99],28504,28574
2850599,117,[39|99],[39|99],28505,28575
2910199,117,[0|99],[0|99],29101,29101
2910299,117,[0|99],[0|99],29102,29102
2910399,117,[0|99],[0|99],29103,29103
2910499,117,[0|99],[0|99],29104,29104
2910599,117,[0|99],[0|99],29105,29105
2910699,117,[0|99],[0|99],29106,29106
2910799,117,[0|99],[0|99],29107,29107
2910899,117,[0|99],[0|99],29108,29108
2910999,117,[0|99],[0|99],29109,29109
2911099,117,[0|99],[0|99],29110,29110
2911199,117,[0|99],[0|99],29111,29111
2911299,117,[0|99],[0|99],29112,29112
2911399,117,[0|99],[0|99],29113,29113
2911499,117,[0|99],[0|99],29114,29114
2911599,117,[0|99],[0|99],29115,29115
2911699,117,[0|99],[0|99],29116,29116
2911799,117,[0|99],[0|99],29117,29117
2911899,117,[0|99],[0|99],29118,29118
2911999,117,[0|99],[0|99],29119,29119
2912099,117,[0|99],[0|99],29120,29120
2912199,117,[0|99],[0|99],29121,29121
2912299,117,[0|99],[0|99],29122,29122
2912399,117,[0|99],[0|99],29123,29123
2912499,117,[0|99],[0|99],29124,29124
2912599,117,[0|99],[0|99],29125,29125
2912699,117,[0|99],[0|99],29126,29126
2912799,117,[0|99],[0|99],29127,29127
2912899,117,[0|99],[0|99],29128,29128
2912999,117,[0|99],[0|99],29129,29129
2913099,117,[0|99],[0|99],29130,29130
2913199,117,[0|99],[0|99],29131,29131
2913299,117,[0|99],[0|99],29132,29132
2913399,117,[0|99],[0|99],29133,29133
2913499,117,[0|99],[0|99],29134,29134
2913599,117,[0|99],[0|99],29135,29135
2913699,117,[0|99],[0|99],29136,29136
2913799,117,[0|99],[0|99],29137,29137
2913899,117,[0|99],[0|99],29138,29138
2913999,117,[0|99],[0|99],29139,29139
2914099,117,[0|99],[0|99],29140,29140
2914199,117,[0|99],[0|99],29141,29141
2914299,117,[0|99],[0|99],29142,29142
2914399,117,[0|99],[0|99],29143,29143
2914499,117,[0|99],[0|99],29144,29144
2914599,117,[0|99],[0|99],29145,29145
2914699,117,[0|99],[0|99],29146,29146
2914799,117,[0|99],[0|99],29147,29147
2914899,117,[0|99],[0|99],29148,29148
2914999,117,[0|99],[0|99],29149,29149
2915099,117,[0|99],[0|99],29150,29150
2915199,117,[0|99],[0|99],29151,29151
2915299,117,[0|99],[0|99],29152,29152
2915399,117,[0|99],[0|99],29153,29153
2915499,117,[0|99],[0|99],29154,29154
2915599,117,[0|99],[0|99],29155,29155
2915699,117,[0|99],[0|99],29156,29156
2915799,117,[0|99],[0|99],29157,29157
2915899,117,[0|99],[0|99],29158,29158
2915999,117,[0|99],[0|99],29159,29159
2916099,117,[0|99],[0|99],29160,29160
2916199,117,[0|99],[0|99],29161,29161
2916299,117,[0|99],[0|99],29162,29162
2916399,117,[0|99],[0|99],29163,29163
2916499,117,[0|99],[0|99],29164,29164
2916599,117,[0|99],[0|99],29165,29165
2916699,117,[0|99],[0|99],29166,29166
2916799,117,[0|99],[0|99],29167,29167
2916899,117,[0|99],[0|99],29168,29168
2916999,117,[0|99],[0|99],29169,29169
2917099,117,[0|99],[0|99],29170,29170
2917199,117,[0|99],[0|99],29171,29171
2917299,117,[0|99],[0|99],29172,29172
2917399,117,[0|99],[0|99],29173,29173
2917499,117,[0|99],[0|99],29174,29174
2917599,117,[0|99],[0|99],29175,29175
2917699,117,[0|99],[0|99],29176,29176
2917799,117,[0|99],[0|99],29177,29177
2917899,117,[0|99],[0|99],29178,29178
2917999,117,[0|99],[0|99],29179,29179
2918099,117,[0|99],[0|99],29180,29180
2918199,117,[0|99],[0|99],29181,29181
2918299,117,[0|99],[0|99],29182,29182
2918399,117,[0|99],[0|99],29183,29183
2918499,117,[0|99],[0|99],29184,29184
2918599,117,[0|99],[0|99],29185,29185
2918699,117,[0|99],[0|99],29186,29186
2918799,117,[0|99],[0|99],29187,29187
2918899,117,[0|99],[0|99],29188,29188
2918999,117,[0|99],[0|99],29189,29189
2919099,117,[0|99],[0|99],29190,29190
2919199,117,[0|99],[0|99],29191,29191
2919299,117,[0|99],[0|99],29192,29192
2919399,117,[0|99],[0|99],29193,29193
2919499,117,[0|99],[0|99],29194,29194
2919599,117,[0|99],[0|99],29195,29195
2919699,117,[0|99],[0|99],29196,29196
2919799,117,[0|99],[0|99],29197,29197
2919899,117,[0|99],[0|99],29198,29198
2919999,117,[0|99],[0|99],29199,29199
2920099,117,[0|99],[0|99],29200,29200
2920199,117,[0|99],[0|99],29201,29201
2920299,117,[0|99],[0|99],29202,29202
2920399,117,[0|99],[0|99],29203,29203
2920499,117,[0|99],[0|99],29204,29204
2920599,117,[0|99],[0|99],29205,29205
2920699,117,[0|99],[0|99],29206,29206
2920799,117,[0|99],[0|99],29207,29207
2920899,117,[0|99],[0|99],29208,29208
2920999,117,[0|99],[0|99],29209,29209
2921099,117,[0|99],[0|99],29210,29210
2921199,117,[0|99],[0|99],29211,29211
2921299,117,[0|99],[0|99],29212,29212
2921399,117,[0|99],[0|99],29213,29213
2921499,117,[0|99],[0|99],29214,29214
2921599,117,[0|99],[0|99],29215,29215
2921699,117,[0|99],[0|99],29216,29216
2921799,117,[0|99],[0|99],29217,29217
2921899,117,[0|99],[0|99],29218,29218
2921999,117,[0|99],[0|99],29219,29219
2922099,117,[0|99],[0|99],29220,29220
2922199,117,[0|99],[0|99],29221,29221
2922299,117,[0|99],[0|99],29222,29222
2922399,117,[0|99],[0|99],29223,29223
2922499,117,[0|99],[0|99],29224,29224
2922599,117,[0|99],[0|99],29225,29225
2922699,117,[0|99],[0|99],29226,29226
2922799,117,[0|99],[0|99],29227,29227
2922899,117,[0|99],[0|99],29228,29228
2922999,117,[0|99],[0|99],29229,29229
2923099,117,[0|99],[0|99],29230,29230
2923199,117,[0|99],[0|99],29231,29231
2923299,117,[0|99],[0|99],29232,29232
2923399,117,[0|99],[0|99],29233,29233
2923499,117,[0|99],[0|99],29234,29234
2923599,117,[0|99],[0|99],29235,29235
2923699,117,[0|99],[0|99],29236,29236
2923799,117,[0|99],[0|99],29237,29237
2923899,117,[0|99],[0|99],29238,29238
2923999,117,[0|99],[0|99],29239,29239
2924099,117,[0|99],[0|99],29240,29240
2924199,117,[0|99],[0|99],29241,29241
2924299,117,[0|99],[0|99],29242,29242
2924399,117,[0|99],[0|99],29243,29243
2924499,117,[0|99],[0|99],29244,29244
2924599,117,[0|99],[0|99],29245,29245
2924699,117,[0|99],[0|99],29246,29246
2924799,117,[0|99],[0|99],29247,29247
2924899,117,[0|99],[0|99],29248,29248
2924999,117,[0|99],[0|99],29249,29249
2925099,117,[0|99],[0|99],29250,29250
2925199,117,[0|99],[0|99],29251,29251
2925299,117,[0|99],[0|99],29252,29252
2925399,117,[0|99],[0|99],29253,29253
2925499,117,[0|99],[0|99],29254,29254
2925599,117,[0|99],[0|99],29255,29255
2925699,117,[0|99],[0|99],29256,29256
2925799,117,[0|99],[0|99],29257,29257
2925899,117,[0|99],[0|99],29258,29258
2925999,117,[0|99],[0|99],29259,29259
2926099,117,[0|99],[0|99],29260,29260
2926199,117,[0|99],[0|99],29261,29261
2926299,117,[0|99],[0|99],29262,29262
2926399,117,[0|99],[0|99],29263,29263
2926499,117,[0|99],[0|99],29264,29264
2926599,117,[0|99],[0|99],29265,29265
2926699,117,[0|99],[0|99],29266,29266
2926799,117,[0|99],[0|99],29267,29267
2926899,117,[0|99],[0|99],29268,29268
2926999,117,[0|99],[0|99],29269,29269
2927099,117,[0|99],[0|99],29270,29270
2927199,117,[0|99],[0|99],29271,29271
2927299,117,[0|99],[0|99],29272,29272
2927399,117,[0|99],[0|99],29273,29273
2927499,117,[0|99],[0|99],29274,29274
2927599,117,[0|99],[0|99],29275,29275
2927699,117,[0|99],[0|99],29276,29276
2927799,117,[0|99],[0|99],29277,29277
2927899,117,[0|99],[0|99],29278,29278
2927999,117,[0|99],[0|99],29279,29279
2928099,117,[0|99],[0|99],29280,29280
2928199,117,[0|99],[0|99],29281,29281
2928299,117,[0|99],[0|99],29282,29282
2928399,117,[0|99],[0|99],29283,29283
2928499,117,[0|99],[0|99],29284,29284
2928599,117,[0|99],[0|99],29285,29285
2928699,117,[0|99],[0|99],29286,29286
2928799,117,[0|99],[0|99],29287,29287
2928899,117,[0|99],[0|99],29288,29288
2928999,117,[0|99],[0|99],29289,29289
2929099,117,[0|99],[0|99],29290,29290
2929199,117,[0|99],[0|99],29291,29291
2929299,117,[0|99],[0|99],29292,29292
2929399,117,[0|99],[0|99],29293,29293
2929499,117,[0|99],[0|99],29294,29294
2929599,117,[0|99],[0|99],29295,29295
2929699,117,[0|99],[0|99],29296,29296
2929799,117,[0|99],[0|99],29297,29297
2929899,117,[0|99],[0|99],29298,29298
2929999,117,[0|99],[0|99],29299,29299
2930099,117,[0|99],[0|99],29300,29300
410199,117,[0|99],[0|99],4101,9064011
411199,117,[0|99],[0|99],4111,9064116
4070199,106,[0|99],[0|99],40701,40701
4070299,107,[0|99],[0|99],40702,40702
4070305,117,[0|5],[0|5],40703,40703
4070310,117,[6|10],[6|10],40703,40704
4070315,117,[11|15],[11|15],40703,40705
4070320,117,[16|20],[16|20],40703,40706
4070325,117,[21|25],[21|25],40703,40707
4070330,117,[26|30],[26|30],40703,40708
4070335,117,[31|35],[31|35],40703,40709
4070399,117,[36|99],[36|99],40703,40710
4071199,107,[0|99],[0|99],40711,40711
4071299,107,[0|99],[0|99],40712,40712
4071399,107,[0|99],[0|99],40713,40713
4071499,107,[0|99],[0|99],40714,40714
2990405,117,[0|5],[0|5],29904,29901
2990410,117,[6|10],[6|10],29904,29902
2990415,117,[11|15],[11|15],29904,29903
2990420,117,[16|20],[16|20],29904,29904
2990425,117,[21|25],[21|25],29904,29905
2990430,117,[26|30],[26|30],29904,29906
2990435,117,[31|35],[31|35],29904,29907
2990499,117,[36|99],[36|99],29904,29908
2990505,117,[0|5],[0|5],29905,29911
2990510,117,[6|10],[6|10],29905,29912
2990515,117,[11|15],[11|15],29905,29913
2990520,117,[16|20],[16|20],29905,29914
2990525,117,[21|25],[21|25],29905,29915
2990530,117,[26|30],[26|30],29905,29916
2990535,117,[31|35],[31|35],29905,29917
2990599,117,[36|99],[36|99],29905,29918
131000005,117,[0|5],[0|5],1310000,1310001
131000008,117,[6|8],[6|8],1310000,1310002
131000010,117,[9|10],[9|10],1310000,1310003
131000013,117,[11|13],[11|13],1310000,1310004
131000015,117,[14|15],[14|15],1310000,1310005
131000018,117,[16|18],[16|18],1310000,1310006
131000020,117,[19|20],[19|20],1310000,1310007
131000023,117,[21|23],[21|23],1310000,1310008
131000025,117,[24|25],[24|25],1310000,1310009
131000028,117,[26|28],[26|28],1310000,1310010
131000030,117,[29|30],[29|30],1310000,1310011
131000033,117,[31|33],[31|33],1310000,1310012
131000035,117,[34|35],[34|35],1310000,1310013
131000038,117,[36|38],[36|38],1310000,1310014
131000099,117,[39|99],[39|99],1310000,1310015
131010005,117,[0|5],[0|5],1310100,1310101
131010008,117,[6|8],[6|8],1310100,1310102
131010010,117,[9|10],[9|10],1310100,1310103
131010013,117,[11|13],[11|13],1310100,1310104
131010015,117,[14|15],[14|15],1310100,1310105
131010018,117,[16|18],[16|18],1310100,1310106
131010020,117,[19|20],[19|20],1310100,1310107
131010023,117,[21|23],[21|23],1310100,1310108
131010025,117,[24|25],[24|25],1310100,1310109
131010028,117,[26|28],[26|28],1310100,1310110
131010030,117,[29|30],[29|30],1310100,1310111
131010033,117,[31|33],[31|33],1310100,1310112
131010035,117,[34|35],[34|35],1310100,1310113
131010038,117,[36|38],[36|38],1310100,1310114
131010099,117,[39|99],[39|99],1310100,1310115
131020005,117,[0|5],[0|5],1310200,1310201
131020008,117,[6|8],[6|8],1310200,1310202
131020010,117,[9|10],[9|10],1310200,1310203
131020013,117,[11|13],[11|13],1310200,1310204
131020015,117,[14|15],[14|15],1310200,1310205
131020018,117,[16|18],[16|18],1310200,1310206
131020020,117,[19|20],[19|20],1310200,1310207
131020023,117,[21|23],[21|23],1310200,1310208
131020025,117,[24|25],[24|25],1310200,1310209
131020028,117,[26|28],[26|28],1310200,1310210
131020030,117,[29|30],[29|30],1310200,1310211
131020033,117,[31|33],[31|33],1310200,1310212
131020035,117,[34|35],[34|35],1310200,1310213
131020038,117,[36|38],[36|38],1310200,1310214
131020099,117,[39|99],[39|99],1310200,1310215
131030005,117,[0|5],[0|5],1310300,1310301
131030008,117,[6|8],[6|8],1310300,1310302
131030010,117,[9|10],[9|10],1310300,1310303
131030013,117,[11|13],[11|13],1310300,1310304
131030015,117,[14|15],[14|15],1310300,1310305
131030018,117,[16|18],[16|18],1310300,1310306
131030020,117,[19|20],[19|20],1310300,1310307
131030023,117,[21|23],[21|23],1310300,1310308
131030025,117,[24|25],[24|25],1310300,1310309
131030028,117,[26|28],[26|28],1310300,1310310
131030030,117,[29|30],[29|30],1310300,1310311
131030033,117,[31|33],[31|33],1310300,1310312
131030035,117,[34|35],[34|35],1310300,1310313
131030038,117,[36|38],[36|38],1310300,1310314
131030099,117,[39|99],[39|99],1310300,1310315
131040005,117,[0|5],[0|5],1310400,1310401
131040008,117,[6|8],[6|8],1310400,1310402
131040010,117,[9|10],[9|10],1310400,1310403
131040013,117,[11|13],[11|13],1310400,1310404
131040015,117,[14|15],[14|15],1310400,1310405
131040018,117,[16|18],[16|18],1310400,1310406
131040020,117,[19|20],[19|20],1310400,1310407
131040023,117,[21|23],[21|23],1310400,1310408
131040025,117,[24|25],[24|25],1310400,1310409
131040028,117,[26|28],[26|28],1310400,1310410
131040030,117,[29|30],[29|30],1310400,1310411
131040033,117,[31|33],[31|33],1310400,1310412
131040035,117,[34|35],[34|35],1310400,1310413
131040038,117,[36|38],[36|38],1310400,1310414
131040099,117,[39|99],[39|99],1310400,1310415
131050005,117,[0|5],[0|5],1310500,1310501
131050008,117,[6|8],[6|8],1310500,1310502
131050010,117,[9|10],[9|10],1310500,1310503
131050013,117,[11|13],[11|13],1310500,1310504
131050015,117,[14|15],[14|15],1310500,1310505
131050018,117,[16|18],[16|18],1310500,1310506
131050020,117,[19|20],[19|20],1310500,1310507
131050023,117,[21|23],[21|23],1310500,1310508
131050025,117,[24|25],[24|25],1310500,1310509
131050028,117,[26|28],[26|28],1310500,1310510
131050030,117,[29|30],[29|30],1310500,1310511
131050033,117,[31|33],[31|33],1310500,1310512
131050035,117,[34|35],[34|35],1310500,1310513
131050038,117,[36|38],[36|38],1310500,1310514
131050099,117,[39|99],[39|99],1310500,1310515
405115101,117,[0|99],[0|99],405115101,405115101
405115102,117,[0|99],[0|99],405115102,405115102
405115103,117,[0|99],[0|99],405115103,405115103
405115104,117,[0|99],[0|99],405115104,405115104
405115105,117,[0|99],[0|99],405115105,405115105
406280801,117,[0|99],[0|99],406280801,406280801
406280802,117,[0|99],[0|99],406280802,406280802
406280803,117,[0|99],[0|99],406280803,406280803
406280804,117,[0|99],[0|99],406280804,406280804
406280805,117,[0|99],[0|99],406280805,406280805
411265001,117,[0|99],[0|99],411265001,411265001
412245101,117,[0|99],[0|99],412245101,412245101
412245102,117,[0|99],[0|99],412245102,412245102
412245103,117,[0|99],[0|99],412245103,412245103
412245104,117,[0|99],[0|99],412245104,412245104
412245105,117,[0|99],[0|99],412245105,412245105
508151001,117,[0|99],[0|99],508151001,508151001
508151002,117,[0|99],[0|99],508151002,508151002
508151003,117,[0|99],[0|99],508151003,508151003
508151004,117,[0|99],[0|99],508151004,508151004
508151005,117,[0|99],[0|99],508151005,508151005
508186001,117,[0|99],[0|99],503245555,503245555
508186002,117,[0|99],[0|99],503245555,508186002
508187001,117,[0|99],[0|99],503245556,503245556
508187002,117,[0|99],[0|99],503245556,508187002
508188001,117,[0|99],[0|99],503245557,503245557
508188101,117,[0|99],[0|99],503245558,503245558
604239001,117,[0|99],[0|99],604239001,604239001
604239002,117,[0|99],[0|99],604239002,604239002
