id,alliance_gift_list,bi_group_entrance,buff,crysta_store_info,discount,dollar,exchangeParam,exchangeType,goods_image,goods_type,icon,info,is_first_reward,is_show,MainUI_btn,name,order,pay_id,percent_show,popupCount,popupTime,previous,privilge_id,reward,reward_extra,reward_special,scale,server_list,show_type,title_image,type_time,vip_exp
401311922,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401311921,,401311902,,-1,-1,"1-501,10016-10065",,,13,-1
401311923,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401311922,,401311903,,-1,-1,"1-501,10016-10065",,,13,-1
401311924,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401311923,,401311904,,-1,-1,"1-501,10016-10065",,,13,-1
401312201,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_49,3,Activity_129,,-1,1,4,exchange_desc_12120301,899,207,800,-1,,-1,,401312201,,-1,-1,"1-501,10016-99999",,,5,-1
401312301,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_46,3,Activity_126,exchange_desc_12081201,-1,1,4,exchange_name_12081201,900,207,800,-1,,-1,,401312301,,-1,-1,"1-501,10016-10065",,,13,-1
401312302,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_46,3,Activity_126,exchange_desc_12081201,-1,1,4,exchange_name_12081201,900,207,700,-1,,401312301,,401312302,,-1,-1,"1-501,10016-10065",,,13,-1
401312401,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_63,3,Activity_148,exchange_desc_12220101,-1,1,4,exchange_name_12220101,80,207,1600,-1,,-1,,401312401,,-1,-1,"1-501,10016-10065",,,13,-1
401312402,[62],,,,0,99.99,,None,Textures/ActivityList/ActivityBG_Package_63,3,Activity_148,exchange_desc_12220101,-1,1,4,exchange_name_12220101,80,208,1200,-1,,401312401,,401312402,,-1,-1,"1-501,10016-10065",,,13,-1
401312501,[60],,,,0,29.99,[10027|100|0|0],hero,Textures/ActivityList/ActivityBG_Package_lm,3,Activity_67,exchange_desc_xiunv,-1,1,4,exchange_name_xiunv,80,206,800,-1,,-1,,401312501,,-1,-1,"1-501,10016-10065",[1|10027|100|0|0],,13,-1
401312502,[61],,,,0,49.99,[10027|100|0|0],hero,Textures/ActivityList/ActivityBG_Package_lm,3,Activity_67,exchange_desc_xiunv,-1,1,4,exchange_name_xiunv,80,207,700,-1,,401312501,,401312502,,-1,-1,"1-501,10016-10065",[1|10027|100|0|0],,13,-1
401312503,[62],,,,0,99.99,[10027|100|0|0],hero,Textures/ActivityList/ActivityBG_Package_lm,3,Activity_67,exchange_desc_xiunv,-1,1,4,exchange_name_xiunv,80,208,600,-1,,401312502,,401312503,,-1,-1,"1-501,10016-10065",[1|10027|100|0|0],,13,-1
401312601,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_70,3,Activity_162,exchange_desc_12291201,-1,1,4,exchange_name_12291201,80,207,750,-1,,-1,,401312601,,-1,-1,"1-501,10016-10065",,,13,-1
401312602,[62],,,,0,99.99,,None,Textures/ActivityList/ActivityBG_Package_70,3,Activity_162,exchange_desc_12291201,-1,1,4,exchange_name_12291201,80,208,650,-1,,401312601,,401312602,,-1,-1,"1-501,10016-10065",,,13,-1
401312701,[59],,,,0,19.99,,None,Textures/ActivityList/ActivityBG_Package_25,3,Activity_78,,-1,1,4,exchange_name_tonglingzhe,80,205,750,-1,,-1,,401312701,,-1,-1,"1-501,10016-10065",,,13,-1
401312702,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_25,3,Activity_78,,-1,1,4,exchange_name_tonglingzhe,80,207,650,-1,,401312701,,401312702,,-1,-1,"1-501,10016-10065",,,13,-1
401312703,[62],,,,0,99.99,,None,Textures/ActivityList/ActivityBG_Package_25,3,Activity_78,,-1,1,4,exchange_name_tonglingzhe,80,208,650,-1,,401312702,,401312703,,-1,-1,"1-501,10016-10065",,,13,-1
401312801,[61],,,,0,49.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1006.png,22,remote:Icon_Function/Activity_189.png,exchange_name_401174512,-1,1,10,exchange_name_401174511,80,207,950,-1,,-1,,401312801,,-1,-1,"1-501,10016-10065",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1046.png,13,-1
401312802,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1006.png,22,remote:Icon_Function/Activity_189.png,exchange_name_401174512,-1,1,10,exchange_name_401174511,80,208,800,-1,,401312801,,401312802,,-1,-1,"1-501,10016-10065",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1046.png,13,-1
401312901,[59],,,,0,19.99,[10036|100|0|0],hero,remote:BG_FullScreen/ActivityBG_Package_zr.jpg,3,remote:Icon_Function/Activity_80.png,,-1,1,4,exchange_name_senzhishaonv,80,205,950,-1,,-1,,401312901,,-1,-1,"1-501,10016-10065",[1|10036|100|0|0],,13,-1
401312902,[61],,,,0,49.99,[10036|100|0|0],hero,remote:BG_FullScreen/ActivityBG_Package_zr.jpg,3,remote:Icon_Function/Activity_80.png,,-1,1,4,exchange_name_senzhishaonv,80,207,800,-1,,401312901,,401312902,,-1,-1,"1-501,10016-10065",[1|10036|100|0|0],,13,-1
401312903,[62],,,,0,99.99,[10036|100|0|0],hero,remote:BG_FullScreen/ActivityBG_Package_zr.jpg,3,remote:Icon_Function/Activity_80.png,,-1,1,4,exchange_name_senzhishaonv,80,208,650,-1,,401312902,,401312903,,-1,-1,"1-501,10016-10065",[1|10036|100|0|0],,13,-1
401313001,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,-1,,401313001,,-1,-1,"1-501,10016-10065",,,13,-1
401313002,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313001,,401313002,,-1,-1,"1-501,10016-10065",,,13,-1
401313003,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313002,,401313003,,-1,-1,"1-501,10016-10065",,,13,-1
401313004,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313003,,401313004,,-1,-1,"1-501,10016-10065",,,13,-1
401313005,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313004,,401313005,,-1,-1,"1-501,10016-10065",,,13,-1
401313101,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,-1,,401313101,,-1,-1,"1-501,10016-10065",,,13,-1
401313102,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313101,,401313102,,-1,-1,"1-501,10016-10065",,,13,-1
401313103,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313102,,401313103,,-1,-1,"1-501,10016-10065",,,13,-1
401313104,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313103,,401313104,,-1,-1,"1-501,10016-10065",,,13,-1
401313201,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,-1,,401313201,,-1,-1,"1-501,10016-10065",,,13,-1
401313202,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313201,,401313202,,-1,-1,"1-501,10016-10065",,,13,-1
401313203,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313202,,401313203,,-1,-1,"1-501,10016-10065",,,13,-1
401313204,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313203,,401313204,,-1,-1,"1-501,10016-10065",,,13,-1
401313205,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313204,,401313205,,-1,-1,"1-501,10016-10065",,,13,-1
401313111,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,-1,,401313101,,-1,-1,"1-501,10016-10065",,,13,-1
401313112,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313111,,401313102,,-1,-1,"1-501,10016-10065",,,13,-1
401313113,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313112,,401313103,,-1,-1,"1-501,10016-10065",,,13,-1
401313114,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313113,,401313104,,-1,-1,"1-501,10016-10065",,,13,-1
401313301,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,-1,,401313301,,-1,-1,"1-501,10016-10065",,,13,-1
401313302,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313301,,401313302,,-1,-1,"1-501,10016-10065",,,13,-1
401313303,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313302,,401313303,,-1,-1,"1-501,10016-10065",,,13,-1
401313304,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313303,,401313304,,-1,-1,"1-501,10016-10065",,,13,-1
401313305,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313304,,401313305,,-1,-1,"1-501,10016-10065",,,13,-1
401313121,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,-1,,401313101,,-1,-1,"1-501,10016-10065",,,13,-1
401313122,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313121,,401313102,,-1,-1,"1-501,10016-10065",,,13,-1
401313123,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313122,,401313103,,-1,-1,"1-501,10016-10065",,,13,-1
401313124,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,-1,207,600,-1,,401313123,,401313104,,-1,-1,"1-501,10016-10065",,,13,-1
401313401,[60],,,,0,29.99,,None,Textures/ActivityList/ActivityBG_Package_58,3,Activity_139,pay_push_des_11201201,-1,1,4,pay_push_name_11201201,-1,206,1600,-1,,-1,,401313401,,-1,-1,"1-501,10016-10065",,,13,-1
401313402,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_58,3,Activity_139,pay_push_des_11201201,-1,1,4,pay_push_name_11201201,-1,207,1325,-1,,401313401,,401313402,,-1,-1,"1-501,10016-10065",,,13,-1
401313403,[62],,,,0,99.99,,None,Textures/ActivityList/ActivityBG_Package_58,3,Activity_139,pay_push_des_11201201,-1,1,4,pay_push_name_11201201,-1,208,970,-1,,401313402,,401313403,,-1,-1,"1-501,10016-10065",,,13,-1
401313501,[60],,,,0,29.99,,None,Textures/ActivityList/ActivityBG_Package_52,3,Activity_133,pay_push_des_11201201,-1,1,4,pay_push_name_11201201,900,206,800,-1,,-1,,401313501,,-1,-1,"1-501,10016-10065",,,13,-1
401313502,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_52,3,Activity_133,pay_push_des_11201201,-1,1,4,pay_push_name_11201201,900,207,750,-1,,401313501,,401313502,,-1,-1,"1-501,10016-10065",,,13,-1
401313503,[62],,,,0,99.99,,None,Textures/ActivityList/ActivityBG_Package_52,3,Activity_133,pay_push_des_11201201,-1,1,4,pay_push_name_11201201,900,208,700,-1,,401313502,,401313503,,-1,-1,"1-501,10016-10065",,,13,-1
402015555,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
402015556,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
402015557,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
402015558,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
402015559,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
402015560,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
401313701,[59],,,,0,14.99,[14],buildDiy,Textures/ActivityList/ActivityBG_Package_82,3,Activity_175,,-1,1,-1,citybuilding_DIY_suit_name_14,910,204,1320,-1,,-1,,401096001,,-1,-1,"1-501,10016-10065",[6|14],,13,-1
401313702,[60],,,,0,29.99,[14],buildDiy,Textures/ActivityList/ActivityBG_Package_82,3,Activity_175,,-1,1,-1,citybuilding_DIY_suit_name_14,910,206,1050,-1,,401313701,,401096002,,-1,-1,"1-501,10016-10065",[6|14],,13,-1
401313703,[61],,,,0,49.99,[14],buildDiy,Textures/ActivityList/ActivityBG_Package_82,3,Activity_175,,-1,1,-1,citybuilding_DIY_suit_name_14,910,207,850,-1,,401313702,,401096003,,-1,-1,"1-501,10016-10065",[6|14],,13,-1
401313704,[62],,,,0,99.99,[14],buildDiy,Textures/ActivityList/ActivityBG_Package_82,3,Activity_175,,-1,1,-1,citybuilding_DIY_suit_name_14,910,208,650,-1,,401313703,,401096004,,-1,-1,"1-501,10016-10065",[6|14],,13,-1
401313601,[61],,,,0,49.99,[11],buildDiy,Textures/ActivityList/ActivityBG_Package_57,3,Activity_138,exchange_name_szzl,-1,1,4,exchange_desc_szzl,-1,207,1600,-1,,-1,,12150601,,-1,-1,"1-501,10016-10065",[6|11],,13,-1
401313602,[62],,,,0,49.99,[11],buildDiy,Textures/ActivityList/ActivityBG_Package_57,3,Activity_138,exchange_name_szzl,-1,1,4,exchange_desc_szzl,-1,207,1325,-1,,401313601,,12150602,,-1,-1,"1-501,10016-10065",[6|11],,13,-1
401313603,[62],,,,0,99.99,[11],buildDiy,Textures/ActivityList/ActivityBG_Package_57,3,Activity_138,exchange_name_szzl,-1,1,4,exchange_desc_szzl,-1,208,1325,-1,,401313602,,12150603,,-1,-1,"1-501,10016-10065",[6|11],,13,-1
401313801,[62],,,,0,99.99,,None,Textures/ActivityList/ActivityBG_Package_20,3,Activity_69,exchange_desc_lianmeng,-1,1,4,exchange_name_lianmeng,80,208,800,-1,,-1,,401195031,,-1,-1,"1-501,10016-10065",,,13,-1
401313901,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_34,3,Activity_103,exchange_desc_buluo,-1,1,4,exchange_name_buluo,80,207,800,-1,,-1,,401195041,,-1,-1,"1-501,10016-10065",,,13,-1
401313902,[62],,,,0,99.99,,None,Textures/ActivityList/ActivityBG_Package_34,3,Activity_103,exchange_desc_buluo,-1,1,4,exchange_name_buluo,80,208,700,-1,,401313901,,401195042,,-1,-1,"1-501,10016-10065",,,13,-1
401314001,[60],,,,0,29.99,,None,Textures/ActivityList/ActivityBG_Package_35,3,Activity_104,exchange_desc_ziran,-1,1,4,exchange_name_ziran,80,206,750,-1,,-1,,401195051,,-1,-1,"1-501,10016-10065",,,13,-1
401314002,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_35,3,Activity_104,exchange_desc_ziran,-1,1,4,exchange_name_ziran,80,207,650,-1,,401314001,,401195052,,-1,-1,"1-501,10016-10065",,,13,-1
401314101,[62],,,,0,99.99,,None,Textures/ActivityList/ActivityBG_Package_20,3,Activity_69,exchange_desc_lianmeng,-1,1,4,exchange_name_lianmeng,80,208,800,-1,,-1,,401195031,,-1,-1,"1-501,10016-10065",,,13,-1
401314201,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_34,3,Activity_103,exchange_desc_buluo,-1,1,4,exchange_name_buluo,80,207,800,-1,,-1,,401195041,,-1,-1,"1-501,10016-10065",,,13,-1
401314202,[62],,,,0,99.99,,None,Textures/ActivityList/ActivityBG_Package_34,3,Activity_103,exchange_desc_buluo,-1,1,4,exchange_name_buluo,80,208,700,-1,,401314201,,401195042,,-1,-1,"1-501,10016-10065",,,13,-1
401314301,[60],,,,0,29.99,,None,Textures/ActivityList/ActivityBG_Package_35,3,Activity_104,exchange_desc_ziran,-1,1,4,exchange_name_ziran,80,206,750,-1,,-1,,401195051,,-1,-1,"1-501,10016-10065",,,13,-1
401314302,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_35,3,Activity_104,exchange_desc_ziran,-1,1,4,exchange_name_ziran,80,207,650,-1,,401314301,,401195052,,-1,-1,"1-501,10016-10065",,,13,-1
402024555,[59],,,,0,19.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,205,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
402025001,[59],,,,0,14.99,,None,,14,gift_1,,-1,1,-1,pay_libao_tuijian,-1,204,700,-1,,-1,,402025001,,-1,-1,,,,3,-1
402025002,[60],,,,0,29.99,,None,,14,gift_2,,-1,1,-1,pay_libao_tuijian,-1,206,675,-1,,402025001,,402025002,,-1,-1,,,,3,-1
402025003,[61],,,,0,49.99,,None,,14,gift_3,,-1,1,-1,pay_libao_tuijian,-1,207,600,-1,,402025002,,402025003,,-1,-1,,,,3,-1
402025004,[62],,,,0,99.99,,None,,14,gift_3,,-1,1,-1,pay_libao_tuijian,-1,208,425,-1,,402025003,,402025004,,-1,-1,,,,3,-1
402020501,[60],,,,0,29.99,,None,Textures/ActivityList/ActivityBG_Package_34,3,Activity_103,exchange_name_401230004,-1,1,4,exchange_name_401230004,80,206,800,-1,,-1,,402020501,,-1,-1,"1-501,10001-10013",,,5,-1
402020502,[62],,,,0,99.99,,None,Textures/ActivityList/ActivityBG_Package_34,3,Activity_103,exchange_name_401230004,-1,1,4,exchange_name_401230004,80,208,700,-1,,402020501,,402020502,,-1,-1,"1-501,10001-10013",,,5,-1
402020601,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,900,207,600,-1,,-1,,402020601,,-1,-1,"1-501,10001-10013",,,5,-1
402020602,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,900,207,600,-1,,402020601,,402020602,,-1,-1,"1-501,10001-10013",,,5,-1
402020603,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,900,207,600,-1,,402020602,,402020603,,-1,-1,"1-501,10001-10013",,,5,-1
402020604,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_53,3,Activity_132,pay_push_des_11201301,-1,1,4,pay_push_name_11201301,900,207,600,-1,,402020603,,402020604,,-1,-1,"1-501,10001-10013",,,5,-1
402020701,[62],,,,0,99.99,,None,Textures/ActivityList/ActivityBG_Package_68,3,Activity_158,exchange_name_niuqu,-1,1,4,exchange_desc_niuqu,80,208,750,-1,,-1,,402020701,,-1,-1,"1-501,10001-10013",,,5,-1
402020702,[62],,,,0,99.99,,None,Textures/ActivityList/ActivityBG_Package_68,3,Activity_158,exchange_name_niuqu,-1,1,4,exchange_desc_niuqu,80,208,650,-1,,402020701,,402020702,,-1,-1,"1-501,10001-10013",,,5,-1
402020703,[62],,,,0,99.99,,None,Textures/ActivityList/ActivityBG_Package_68,3,Activity_158,exchange_name_niuqu,-1,1,4,exchange_desc_niuqu,80,208,650,-1,,402020702,,402020703,,-1,-1,"1-501,10001-10013",,,5,-1
402020704,[62],,,,0,99.99,,None,Textures/ActivityList/ActivityBG_Package_68,3,Activity_158,exchange_name_niuqu,-1,1,4,exchange_desc_niuqu,80,208,650,-1,,402020703,,402020704,,-1,-1,"1-501,10001-10013",,,5,-1
402020801,[60],,,,0,29.99,,None,Textures/ActivityList/ActivityBG_Package_52,3,Activity_133,pay_push_des_11201201,-1,1,4,pay_push_name_11201201,900,206,1600,-1,,-1,,402020801,,-1,-1,"1-501,10001-10013",,,5,-1
402020802,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_52,3,Activity_133,pay_push_des_11201201,-1,1,4,pay_push_name_11201201,900,207,1325,-1,,402020801,,402020802,,-1,-1,"1-501,10001-10013",,,5,-1
402020803,[62],,,,0,99.99,,None,Textures/ActivityList/ActivityBG_Package_52,3,Activity_133,pay_push_des_11201201,-1,1,4,pay_push_name_11201201,900,208,970,-1,,402020802,,402020803,,-1,-1,"1-501,10001-10013",,,5,-1
402020901,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_56,3,Activity_135,exchange_desc_12081201,-1,1,4,exchange_name_12081201,900,207,1600,-1,,-1,,402020901,,-1,-1,"1-501,10001-10013",,,5,-1
402021001,[59],,,,0,19.99,,None,Textures/ActivityList/ActivityBG_Package_52,3,Activity_133,pay_push_des_11201201,-1,1,4,pay_push_name_11201201,900,205,800,-1,,-1,,402021001,,-1,-1,"1-501,10001-10013",,,5,-1
402021002,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_52,3,Activity_133,pay_push_des_11201201,-1,1,4,pay_push_name_11201201,900,207,700,-1,,402021001,,402021002,,-1,-1,"1-501,10001-10013",,,5,-1
402021003,[62],,,,0,99.99,,None,Textures/ActivityList/ActivityBG_Package_52,3,Activity_133,pay_push_des_11201201,-1,1,4,pay_push_name_11201201,900,208,600,-1,,402021002,,402021003,,-1,-1,"1-501,10001-10013",,,5,-1
402021101,[59],,,,0,19.99,,None,Textures/ActivityList/ActivityBG_Package_52,3,Activity_133,pay_push_des_11201201,-1,1,4,pay_push_name_11201201,900,205,1600,-1,,-1,,402021101,,-1,-1,"1-501,10001-10013",,,5,-1
402021102,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_52,3,Activity_133,pay_push_des_11201201,-1,1,4,pay_push_name_11201201,900,207,1325,-1,,402021101,,402021102,,-1,-1,"1-501,10001-10013",,,5,-1
402021103,[62],,,,0,99.99,,None,Textures/ActivityList/ActivityBG_Package_52,3,Activity_133,pay_push_des_11201201,-1,1,4,pay_push_name_11201201,900,208,970,-1,,402021102,,402021103,,-1,-1,"1-501,10001-10013",,,5,-1
402021201,[59],,,,0,19.99,,None,Textures/ActivityList/ActivityBG_Package_58,3,Activity_139,pay_push_des_11201201,-1,1,4,pay_push_name_11201201,900,205,1600,-1,,-1,,402021201,,-1,-1,"1-501,10001-10013",,,5,-1
402021202,[61],,,,0,49.99,,None,Textures/ActivityList/ActivityBG_Package_58,3,Activity_139,pay_push_des_11201201,-1,1,4,pay_push_name_11201201,900,207,1325,-1,,402021201,,402021202,,-1,-1,"1-501,10001-10013",,,5,-1
402021203,[62],,,,0,99.99,,None,Textures/ActivityList/ActivityBG_Package_58,3,Activity_139,pay_push_des_11201201,-1,1,4,pay_push_name_11201201,900,208,970,-1,,402021202,,402021203,,-1,-1,"1-501,10001-10013",,,5,-1
402021301,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_89.png,22,remote:Icon_Function/Activity_17.png,exchange_desc_401194801,-1,1,10,exchange_name_401194801,80,208,950,-1,,-1,,401194801,,-1,-1,"1-501,10001-10013",,remote:BG_TriggerGift_S/ActivityBG_Package_S_89.png,5,-1
402021302,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_90.png,22,remote:Icon_Function/Activity_17.png,exchange_desc_401194801,-1,1,10,exchange_name_401194801,80,208,800,-1,,402021301,,401194802,,-1,-1,"1-501,10001-10013",,remote:BG_TriggerGift_S/ActivityBG_Package_S_90.png,5,-1
402040001,[59],,,,0,19.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,205,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
402040501,[65],,,,0,29.99,[10041|100|0|0],hero,Textures/ActivityList/ActivityBG_Package_bl,3,remote:Icon_Function/Activity_205.png,exchange_desc_fbjs,-1,1,4,exchange_name_fbjs,80,206,1250,-1,,-1,,402040501,,-1,-1,"1-501,10001-10013",[1|10041|100|0|0],,5,-1
402040502,[66],,,,0,49.99,[10041|100|0|0],hero,Textures/ActivityList/ActivityBG_Package_bl,3,remote:Icon_Function/Activity_205.png,exchange_desc_fbjs,-1,1,4,exchange_name_fbjs,80,207,850,-1,,402040501,,402040502,,-1,-1,"1-501,10001-10013",[1|10041|100|0|0],,5,-1
402040503,[66],,,,0,99.99,[10041|100|0|0],hero,Textures/ActivityList/ActivityBG_Package_bl,3,remote:Icon_Function/Activity_205.png,exchange_desc_fbjs,-1,1,4,exchange_name_fbjs,80,208,650,-1,,402040502,,402040503,,-1,-1,"1-501,10001-10013",[1|10041|100|0|0],,5,-1
402040601,[65],,,,0,29.99,[10041|100|0|0],hero,Textures/ActivityList/ActivityBG_Package_bl,3,remote:Icon_Function/Activity_205.png,exchange_desc_fbjs,-1,1,4,exchange_name_fbjs,80,206,1250,-1,,-1,,402040601,,-1,-1,"1-501,10001-10013",[1|10041|100|0|0],,5,-1
