id,attr_6,attr_team,attrs,build_level_limit,cost,decomposed_get,fightforce,level,pet_id
4010003,0,[30004|8190],[[30004|8190]],1,150,125,16380,3,840001
4010004,0,[30004|9520],[[30004|9520]],1,200,225,19040,4,840001
4010005,0,[30004|10850],[[30004|10850]],1,250,350,21700,5,840001
4010006,0,[30004|11944],[[30004|11944]],1,300,500,23888,6,840001
4010007,0,[30004|13038],[[30004|13038]],1,400,700,26076,7,840001
4010008,0,[30004|14132],[[30004|14132]],1,500,950,28264,8,840001
4010009,0,[30004|15226],[[30004|15226]],1,600,1250,30452,9,840001
4010010,0,[30004|16320],[[30004|16320]],1,700,1600,32641,10,840001
4010011,0,[30004|17446],[[30004|17446]],1,800,2000,34892,11,840001
4010012,0,[30004|19131],[[30004|19131]],1,900,2450,38263,12,840001
4010013,0,[30004|20817],[[30004|20817]],1,1000,2950,41634,13,840001
4010014,0,[30004|22502],[[30004|22502]],1,1100,3500,45005,14,840001
4010015,0,[30004|24188],[[30004|24188]],1,1200,4100,48377,15,840001
4010016,0,[30004|25905],[[30004|25905]],1,1300,4750,51811,16,840001
4010017,0,[30004|27622],[[30004|27622]],1,1400,5450,55245,17,840001
4010018,0,[30004|29339],[[30004|29339]],1,1500,6200,58679,18,840001
4010019,0,[30004|31056],[[30004|31056]],1,1600,7000,62113,19,840001
4010020,0,[30004|32774],[[30004|32774]],1,1700,7850,65548,20,840001
4010021,0,[30004|34522],[[30004|34522]],1,1800,8750,69045,21,840001
4010022,0,[30004|36901],[[30004|36901]],1,1900,9700,73802,22,840001
4010023,0,[30004|39279],[[30004|39279]],1,2000,10700,78559,23,840001
4010024,0,[30004|41658],[[30004|41658]],1,2100,11750,83316,24,840001
4010025,0,[30004|44037],[[30004|44037]],1,2200,12850,88074,25,840001
4010026,0,[30004|46447],[[30004|46447]],1,2300,14000,92894,26,840001
4010027,0,[30004|48857],[[30004|48857]],1,2400,15200,97714,27,840001
4010028,0,[30004|51267],[[30004|51267]],1,2500,16450,102534,28,840001
4010029,0,[30004|53677],[[30004|53677]],1,2600,17750,107354,29,840001
4010030,0,[30004|56087],[[30004|56087]],1,2750,19125,112175,30,840001
4010031,0,[30004|59684],[[30004|59684]],1,2900,20575,119369,31,840001
4010032,0,[30004|63912],[[30004|63912]],1,3050,22100,127824,32,840001
4010033,0,[30004|68139],[[30004|68139]],1,3200,23700,136278,33,840001
4010034,0,[30004|72366],[[30004|72366]],1,3350,25375,144733,34,840001
4010035,0,[30004|76594],[[30004|76594]],1,3500,27125,153188,35,840001
4010036,0,[30004|80934],[[30004|80934]],1,3650,28950,161869,36,840001
4010037,0,[30004|85275],[[30004|85275]],1,3800,30850,170550,37,840001
4010038,0,[30004|89616],[[30004|89616]],1,3950,32825,179232,38,840001
4010039,0,[30004|93956],[[30004|93956]],1,4100,34875,187913,39,840001
4010040,0,[30004|98297],[[30004|98297]],1,4300,37025,196595,40,840001
4010041,0,[30004|103608],[[30004|103608]],1,4500,39275,207216,41,840001
4010042,0,[30004|109759],[[30004|109759]],1,4700,41625,219518,42,840001
4010043,0,[30004|115910],[[30004|115910]],1,4900,44075,231820,43,840001
4010044,0,[30004|122061],[[30004|122061]],1,5100,46625,244122,44,840001
4010045,0,[30004|128212],[[30004|128212]],1,5300,49275,256424,45,840001
4010046,0,[30004|134533],[[30004|134533]],1,5500,52025,269066,46,840001
4010047,0,[30004|141554],[[30004|141554]],1,5700,54875,283108,47,840001
4010048,0,[30004|148575],[[30004|148575]],1,5900,57825,297150,48,840001
4010049,0,[30004|155596],[[30004|155596]],1,6100,60875,311192,49,840001
4010050,0,[30004|162617],[[30004|162617]],1,6350,64050,325234,50,840001
4010051,0,[30004|170721],[[30004|170721]],1,6600,67350,341443,51,840001
4010052,0,[30004|179596],[[30004|179596]],1,6850,70775,359192,52,840001
4010053,0,[30004|188470],[[30004|188470]],1,7100,74325,376941,53,840001
4010054,0,[30004|197345],[[30004|197345]],1,7350,78000,394690,54,840001
4010055,0,[30004|206220],[[30004|206220]],1,7600,81800,412440,55,840001
4010056,0,[30004|215321],[[30004|215321]],1,7850,85725,430642,56,840001
4010057,0,[30004|225822],[[30004|225822]],1,8100,89775,451645,57,840001
4010058,0,[30004|236324],[[30004|236324]],1,8350,93950,472648,58,840001
4010059,0,[30004|246825],[[30004|246825]],1,8600,98250,493651,59,840001
4010060,0,[30004|257327],[[30004|257327]],1,8850,102675,514654,60,840001
4010061,0,[30004|269348],[[30004|269348]],1,9100,107225,538697,61,840001
4010062,0,[30004|283260],[[30004|283260]],1,9350,111900,566521,62,840001
4010063,0,[30004|297172],[[30004|297172]],1,9600,116700,594344,63,840001
4010064,0,[30004|311084],[[30004|311084]],1,9850,121625,622168,64,840001
4010065,0,[30004|324996],[[30004|324996]],1,10100,126675,649992,65,840001
4010066,0,[30004|340319],[[30004|340319]],1,10350,131850,680639,66,840001
4010067,0,[30004|357673],[[30004|357673]],1,10600,137150,715346,67,840001
4010068,0,[30004|375027],[[30004|375027]],1,10850,142575,750054,68,840001
4010069,0,[30004|392380],[[30004|392380]],1,11100,148125,784761,69,840001
4010070,0,[30004|409734],[[30004|409734]],1,11350,153800,819469,70,840001
4010071,0,[30004|428708],[[30004|428708]],1,11600,159600,857417,71,840001
4010072,0,[30004|449782],[[30004|449782]],1,11900,165550,899565,72,840001
4010073,0,[30004|470857],[[30004|470857]],1,12200,171650,941714,73,840001
4010074,0,[30004|491931],[[30004|491931]],1,12500,177900,983862,74,840001
4010075,0,[30004|513005],[[30004|513005]],1,12800,184300,1026011,75,840001
4010076,0,[30004|536859],[[30004|536859]],1,13100,190850,1073718,76,840001
4010077,0,[30004|563163],[[30004|563163]],1,13400,197550,1126326,77,840001
4010078,0,[30004|589467],[[30004|589467]],1,13700,204400,1178934,78,840001
4010079,0,[30004|615771],[[30004|615771]],1,14000,211400,1231542,79,840001
4010080,0,[30004|642075],[[30004|642075]],1,14300,218550,1284150,80,840001
4010081,0,[30004|672190],[[30004|672190]],1,14600,225850,1344380,81,840001
4010082,0,[30004|705455],[[30004|705455]],1,14900,233300,1410911,82,840001
4010083,0,[30004|738721],[[30004|738721]],1,15200,240900,1477442,83,840001
4010084,0,[30004|771986],[[30004|771986]],1,15500,248650,1543973,84,840001
4010085,0,[30004|805252],[[30004|805252]],1,15800,256550,1610504,85,840001
4010086,0,[30004|842831],[[30004|842831]],1,16100,264600,1685662,86,840001
4010087,0,[30004|883560],[[30004|883560]],1,16400,272800,1767120,87,840001
4010088,0,[30004|924289],[[30004|924289]],1,16700,281150,1848578,88,840001
4010089,0,[30004|965018],[[30004|965018]],1,17000,289650,1930037,89,840001
4010090,0,[30004|1005747],[[30004|1005747]],1,17300,298300,2011495,90,840001
4010091,0,[30004|1040691],[[30004|1040691]],1,5900,301250,2081382,91,840001
4010092,0,[30004|1075635],[[30004|1075635]],1,6000,304250,2151270,92,840001
4010093,0,[30004|1112678],[[30004|1112678]],1,6100,307300,2225357,93,840001
4010094,0,[30004|1149722],[[30004|1149722]],1,6200,310400,2299444,94,840001
4010095,0,[30004|1186766],[[30004|1186766]],1,6400,313600,2373532,95,840001
4010096,0,[30004|1229456],[[30004|1229456]],1,6500,316850,2458913,96,840001
4010097,0,[30004|1272147],[[30004|1272147]],1,6600,320150,2544295,97,840001
4010098,0,[30004|1314838],[[30004|1314838]],1,6800,323550,2629677,98,840001
4010099,0,[30004|1357529],[[30004|1357529]],1,6900,327000,2715059,99,840001
4010100,0,[30004|1400220],[[30004|1400220]],1,7000,330500,2800441,100,840001
4010101,0,[30004|1450219],[[30004|1450219]],1,7200,334100,2900438,101,840001
4010102,0,[30004|1500218],[[30004|1500218]],1,7300,337750,3000436,102,840001
4010103,0,[30004|1552317],[[30004|1552317]],1,7400,341450,3104634,103,840001
4010104,0,[30004|1604416],[[30004|1604416]],1,7600,345250,3208832,104,840001
4010105,0,[30004|1656515],[[30004|1656515]],1,7700,349100,3313030,105,840001
4010106,0,[30004|1716347],[[30004|1716347]],1,7800,353000,3432694,106,840001
4010107,0,[30004|1776179],[[30004|1776179]],1,8000,357000,3552358,107,840001
4010108,0,[30004|1836011],[[30004|1836011]],1,8100,361050,3672022,108,840001
4010109,0,[30004|1895843],[[30004|1895843]],1,8200,365150,3791687,109,840001
4010110,0,[30004|1955675],[[30004|1955675]],1,8400,369350,3911351,110,840001
4010111,0,[30004|2025755],[[30004|2025755]],1,8500,373600,4051511,111,840001
4010112,0,[30004|2095836],[[30004|2095836]],1,8600,377900,4191672,112,840001
4010113,0,[30004|2165916],[[30004|2165916]],1,8800,382300,4331832,113,840001
4010114,0,[30004|2235996],[[30004|2235996]],1,8900,386750,4471992,114,840001
4010115,0,[30004|2306076],[[30004|2306076]],1,9000,391250,4612153,115,840001
4010116,0,[30004|2386971],[[30004|2386971]],1,9200,395850,4773943,116,840001
4010117,0,[30004|2467866],[[30004|2467866]],1,9300,400500,4935733,117,840001
4010118,0,[30004|2548761],[[30004|2548761]],1,9400,405200,5097523,118,840001
4010119,0,[30004|2629657],[[30004|2629657]],1,9600,410000,5259314,119,840001
4010120,0,[30004|2710552],[[30004|2710552]],1,9700,414850,5421104,120,840001
4020001,0,[30004|5530],[[30004|5530]],1,-1,-1,11060,1,840002
4020002,0,[30004|6860],[[30004|6860]],1,100,50,13720,2,840002
4020003,0,[30004|8190],[[30004|8190]],1,150,125,16380,3,840002
4020004,0,[30004|9520],[[30004|9520]],1,200,225,19040,4,840002
4020005,0,[30004|10850],[[30004|10850]],1,250,350,21700,5,840002
4020006,0,[30004|11944],[[30004|11944]],1,300,500,23888,6,840002
4020007,0,[30004|13038],[[30004|13038]],1,400,700,26076,7,840002
4020008,0,[30004|14132],[[30004|14132]],1,500,950,28264,8,840002
4020009,0,[30004|15226],[[30004|15226]],1,600,1250,30452,9,840002
4020010,0,[30004|16320],[[30004|16320]],1,700,1600,32641,10,840002
4020011,0,[30004|17446],[[30004|17446]],1,800,2000,34892,11,840002
4020012,0,[30004|19131],[[30004|19131]],1,900,2450,38263,12,840002
4020013,0,[30004|20817],[[30004|20817]],1,1000,2950,41634,13,840002
4020014,0,[30004|22502],[[30004|22502]],1,1100,3500,45005,14,840002
4020015,0,[30004|24188],[[30004|24188]],1,1200,4100,48377,15,840002
4020016,0,[30004|25905],[[30004|25905]],1,1300,4750,51811,16,840002
4020017,0,[30004|27622],[[30004|27622]],1,1400,5450,55245,17,840002
4020018,0,[30004|29339],[[30004|29339]],1,1500,6200,58679,18,840002
4020019,0,[30004|31056],[[30004|31056]],1,1600,7000,62113,19,840002
4020020,0,[30004|32774],[[30004|32774]],1,1700,7850,65548,20,840002
4020021,0,[30004|34522],[[30004|34522]],1,1800,8750,69045,21,840002
4020022,0,[30004|36901],[[30004|36901]],1,1900,9700,73802,22,840002
4020023,0,[30004|39279],[[30004|39279]],1,2000,10700,78559,23,840002
4020024,0,[30004|41658],[[30004|41658]],1,2100,11750,83316,24,840002
4020025,0,[30004|44037],[[30004|44037]],1,2200,12850,88074,25,840002
4020026,0,[30004|46447],[[30004|46447]],1,2300,14000,92894,26,840002
4020027,0,[30004|48857],[[30004|48857]],1,2400,15200,97714,27,840002
4020028,0,[30004|51267],[[30004|51267]],1,2500,16450,102534,28,840002
4020029,0,[30004|53677],[[30004|53677]],1,2600,17750,107354,29,840002
4020030,0,[30004|56087],[[30004|56087]],1,2750,19125,112175,30,840002
4020031,0,[30004|59684],[[30004|59684]],1,2900,20575,119369,31,840002
4020032,0,[30004|63912],[[30004|63912]],1,3050,22100,127824,32,840002
4020033,0,[30004|68139],[[30004|68139]],1,3200,23700,136278,33,840002
4020034,0,[30004|72366],[[30004|72366]],1,3350,25375,144733,34,840002
4020035,0,[30004|76594],[[30004|76594]],1,3500,27125,153188,35,840002
4020036,0,[30004|80934],[[30004|80934]],1,3650,28950,161869,36,840002
4020037,0,[30004|85275],[[30004|85275]],1,3800,30850,170550,37,840002
4020038,0,[30004|89616],[[30004|89616]],1,3950,32825,179232,38,840002
4020039,0,[30004|93956],[[30004|93956]],1,4100,34875,187913,39,840002
4020040,0,[30004|98297],[[30004|98297]],1,4300,37025,196595,40,840002
4020041,0,[30004|103608],[[30004|103608]],1,4500,39275,207216,41,840002
4020042,0,[30004|109759],[[30004|109759]],1,4700,41625,219518,42,840002
4020043,0,[30004|115910],[[30004|115910]],1,4900,44075,231820,43,840002
4020044,0,[30004|122061],[[30004|122061]],1,5100,46625,244122,44,840002
4020045,0,[30004|128212],[[30004|128212]],1,5300,49275,256424,45,840002
4020046,0,[30004|134533],[[30004|134533]],1,5500,52025,269066,46,840002
4020047,0,[30004|141554],[[30004|141554]],1,5700,54875,283108,47,840002
4020048,0,[30004|148575],[[30004|148575]],1,5900,57825,297150,48,840002
4020049,0,[30004|155596],[[30004|155596]],1,6100,60875,311192,49,840002
4020050,0,[30004|162617],[[30004|162617]],1,6350,64050,325234,50,840002
4020051,0,[30004|170721],[[30004|170721]],1,6600,67350,341443,51,840002
4020052,0,[30004|179596],[[30004|179596]],1,6850,70775,359192,52,840002
4020053,0,[30004|188470],[[30004|188470]],1,7100,74325,376941,53,840002
4020054,0,[30004|197345],[[30004|197345]],1,7350,78000,394690,54,840002
4020055,0,[30004|206220],[[30004|206220]],1,7600,81800,412440,55,840002
4020056,0,[30004|215321],[[30004|215321]],1,7850,85725,430642,56,840002
4020057,0,[30004|225822],[[30004|225822]],1,8100,89775,451645,57,840002
4020058,0,[30004|236324],[[30004|236324]],1,8350,93950,472648,58,840002
4020059,0,[30004|246825],[[30004|246825]],1,8600,98250,493651,59,840002
4020060,0,[30004|257327],[[30004|257327]],1,8850,102675,514654,60,840002
4020061,0,[30004|269348],[[30004|269348]],1,9100,107225,538697,61,840002
4020062,0,[30004|283260],[[30004|283260]],1,9350,111900,566521,62,840002
4020063,0,[30004|297172],[[30004|297172]],1,9600,116700,594344,63,840002
4020064,0,[30004|311084],[[30004|311084]],1,9850,121625,622168,64,840002
4020065,0,[30004|324996],[[30004|324996]],1,10100,126675,649992,65,840002
4020066,0,[30004|340319],[[30004|340319]],1,10350,131850,680639,66,840002
4020067,0,[30004|357673],[[30004|357673]],1,10600,137150,715346,67,840002
4020068,0,[30004|375027],[[30004|375027]],1,10850,142575,750054,68,840002
4020069,0,[30004|392380],[[30004|392380]],1,11100,148125,784761,69,840002
4020070,0,[30004|409734],[[30004|409734]],1,11350,153800,819469,70,840002
4020071,0,[30004|428708],[[30004|428708]],1,11600,159600,857417,71,840002
4020072,0,[30004|449782],[[30004|449782]],1,11900,165550,899565,72,840002
4020073,0,[30004|470857],[[30004|470857]],1,12200,171650,941714,73,840002
4020074,0,[30004|491931],[[30004|491931]],1,12500,177900,983862,74,840002
4020075,0,[30004|513005],[[30004|513005]],1,12800,184300,1026011,75,840002
4020076,0,[30004|536859],[[30004|536859]],1,13100,190850,1073718,76,840002
4020077,0,[30004|563163],[[30004|563163]],1,13400,197550,1126326,77,840002
4020078,0,[30004|589467],[[30004|589467]],1,13700,204400,1178934,78,840002
4020079,0,[30004|615771],[[30004|615771]],1,14000,211400,1231542,79,840002
4020080,0,[30004|642075],[[30004|642075]],1,14300,218550,1284150,80,840002
4020081,0,[30004|672190],[[30004|672190]],1,14600,225850,1344380,81,840002
4020082,0,[30004|705455],[[30004|705455]],1,14900,233300,1410911,82,840002
4020083,0,[30004|738721],[[30004|738721]],1,15200,240900,1477442,83,840002
4020084,0,[30004|771986],[[30004|771986]],1,15500,248650,1543973,84,840002
4020085,0,[30004|805252],[[30004|805252]],1,15800,256550,1610504,85,840002
4020086,0,[30004|842831],[[30004|842831]],1,16100,264600,1685662,86,840002
4020087,0,[30004|883560],[[30004|883560]],1,16400,272800,1767120,87,840002
4020088,0,[30004|924289],[[30004|924289]],1,16700,281150,1848578,88,840002
4020089,0,[30004|965018],[[30004|965018]],1,17000,289650,1930037,89,840002
4020090,0,[30004|1005747],[[30004|1005747]],1,17300,298300,2011495,90,840002
4020091,0,[30004|1040691],[[30004|1040691]],1,5900,301250,2081382,91,840002
4020092,0,[30004|1075635],[[30004|1075635]],1,6000,304250,2151270,92,840002
4020093,0,[30004|1112678],[[30004|1112678]],1,6100,307300,2225357,93,840002
4020094,0,[30004|1149722],[[30004|1149722]],1,6200,310400,2299444,94,840002
4020095,0,[30004|1186766],[[30004|1186766]],1,6400,313600,2373532,95,840002
4020096,0,[30004|1229456],[[30004|1229456]],1,6500,316850,2458913,96,840002
4020097,0,[30004|1272147],[[30004|1272147]],1,6600,320150,2544295,97,840002
4020098,0,[30004|1314838],[[30004|1314838]],1,6800,323550,2629677,98,840002
4020099,0,[30004|1357529],[[30004|1357529]],1,6900,327000,2715059,99,840002
4020100,0,[30004|1400220],[[30004|1400220]],1,7000,330500,2800441,100,840002
4020101,0,[30004|1450219],[[30004|1450219]],1,7200,334100,2900438,101,840002
4020102,0,[30004|1500218],[[30004|1500218]],1,7300,337750,3000436,102,840002
4020103,0,[30004|1552317],[[30004|1552317]],1,7400,341450,3104634,103,840002
4020104,0,[30004|1604416],[[30004|1604416]],1,7600,345250,3208832,104,840002
4020105,0,[30004|1656515],[[30004|1656515]],1,7700,349100,3313030,105,840002
4020106,0,[30004|1716347],[[30004|1716347]],1,7800,353000,3432694,106,840002
4020107,0,[30004|1776179],[[30004|1776179]],1,8000,357000,3552358,107,840002
4020108,0,[30004|1836011],[[30004|1836011]],1,8100,361050,3672022,108,840002
4020109,0,[30004|1895843],[[30004|1895843]],1,8200,365150,3791687,109,840002
4020110,0,[30004|1955675],[[30004|1955675]],1,8400,369350,3911351,110,840002
4020111,0,[30004|2025755],[[30004|2025755]],1,8500,373600,4051511,111,840002
4020112,0,[30004|2095836],[[30004|2095836]],1,8600,377900,4191672,112,840002
4020113,0,[30004|2165916],[[30004|2165916]],1,8800,382300,4331832,113,840002
4020114,0,[30004|2235996],[[30004|2235996]],1,8900,386750,4471992,114,840002
4020115,0,[30004|2306076],[[30004|2306076]],1,9000,391250,4612153,115,840002
4020116,0,[30004|2386971],[[30004|2386971]],1,9200,395850,4773943,116,840002
4020117,0,[30004|2467866],[[30004|2467866]],1,9300,400500,4935733,117,840002
4020118,0,[30004|2548761],[[30004|2548761]],1,9400,405200,5097523,118,840002
4020119,0,[30004|2629657],[[30004|2629657]],1,9600,410000,5259314,119,840002
4020120,0,[30004|2710552],[[30004|2710552]],1,9700,414850,5421104,120,840002
4030001,0,[30004|5530],[[30004|5530]],1,-1,-1,11060,1,840003
4030002,0,[30004|6860],[[30004|6860]],1,100,50,13720,2,840003
4030003,0,[30004|8190],[[30004|8190]],1,150,125,16380,3,840003
4030004,0,[30004|9520],[[30004|9520]],1,200,225,19040,4,840003
4030005,0,[30004|10850],[[30004|10850]],1,250,350,21700,5,840003
4030006,0,[30004|11944],[[30004|11944]],1,300,500,23888,6,840003
4030007,0,[30004|13038],[[30004|13038]],1,400,700,26076,7,840003
4030008,0,[30004|14132],[[30004|14132]],1,500,950,28264,8,840003
4030009,0,[30004|15226],[[30004|15226]],1,600,1250,30452,9,840003
4030010,0,[30004|16320],[[30004|16320]],1,700,1600,32641,10,840003
4030011,0,[30004|17446],[[30004|17446]],1,800,2000,34892,11,840003
4030012,0,[30004|19131],[[30004|19131]],1,900,2450,38263,12,840003
4030013,0,[30004|20817],[[30004|20817]],1,1000,2950,41634,13,840003
4030014,0,[30004|22502],[[30004|22502]],1,1100,3500,45005,14,840003
4030015,0,[30004|24188],[[30004|24188]],1,1200,4100,48377,15,840003
4030016,0,[30004|25905],[[30004|25905]],1,1300,4750,51811,16,840003
4030017,0,[30004|27622],[[30004|27622]],1,1400,5450,55245,17,840003
4030018,0,[30004|29339],[[30004|29339]],1,1500,6200,58679,18,840003
4030019,0,[30004|31056],[[30004|31056]],1,1600,7000,62113,19,840003
4030020,0,[30004|32774],[[30004|32774]],1,1700,7850,65548,20,840003
4030021,0,[30004|34522],[[30004|34522]],1,1800,8750,69045,21,840003
4030022,0,[30004|36901],[[30004|36901]],1,1900,9700,73802,22,840003
4030023,0,[30004|39279],[[30004|39279]],1,2000,10700,78559,23,840003
4030024,0,[30004|41658],[[30004|41658]],1,2100,11750,83316,24,840003
4030025,0,[30004|44037],[[30004|44037]],1,2200,12850,88074,25,840003
4030026,0,[30004|46447],[[30004|46447]],1,2300,14000,92894,26,840003
4030027,0,[30004|48857],[[30004|48857]],1,2400,15200,97714,27,840003
4030028,0,[30004|51267],[[30004|51267]],1,2500,16450,102534,28,840003
4030029,0,[30004|53677],[[30004|53677]],1,2600,17750,107354,29,840003
4030030,0,[30004|56087],[[30004|56087]],1,2750,19125,112175,30,840003
4030031,0,[30004|59684],[[30004|59684]],1,2900,20575,119369,31,840003
4030032,0,[30004|63912],[[30004|63912]],1,3050,22100,127824,32,840003
4030033,0,[30004|68139],[[30004|68139]],1,3200,23700,136278,33,840003
4030034,0,[30004|72366],[[30004|72366]],1,3350,25375,144733,34,840003
4030035,0,[30004|76594],[[30004|76594]],1,3500,27125,153188,35,840003
4030036,0,[30004|80934],[[30004|80934]],1,3650,28950,161869,36,840003
4030037,0,[30004|85275],[[30004|85275]],1,3800,30850,170550,37,840003
4030038,0,[30004|89616],[[30004|89616]],1,3950,32825,179232,38,840003
4030039,0,[30004|93956],[[30004|93956]],1,4100,34875,187913,39,840003
4030040,0,[30004|98297],[[30004|98297]],1,4300,37025,196595,40,840003
4030041,0,[30004|103608],[[30004|103608]],1,4500,39275,207216,41,840003
4030042,0,[30004|109759],[[30004|109759]],1,4700,41625,219518,42,840003
4030043,0,[30004|115910],[[30004|115910]],1,4900,44075,231820,43,840003
4030044,0,[30004|122061],[[30004|122061]],1,5100,46625,244122,44,840003
4030045,0,[30004|128212],[[30004|128212]],1,5300,49275,256424,45,840003
4030046,0,[30004|134533],[[30004|134533]],1,5500,52025,269066,46,840003
4030047,0,[30004|141554],[[30004|141554]],1,5700,54875,283108,47,840003
4030048,0,[30004|148575],[[30004|148575]],1,5900,57825,297150,48,840003
4030049,0,[30004|155596],[[30004|155596]],1,6100,60875,311192,49,840003
4030050,0,[30004|162617],[[30004|162617]],1,6350,64050,325234,50,840003
4030051,0,[30004|170721],[[30004|170721]],1,6600,67350,341443,51,840003
4030052,0,[30004|179596],[[30004|179596]],1,6850,70775,359192,52,840003
4030053,0,[30004|188470],[[30004|188470]],1,7100,74325,376941,53,840003
4030054,0,[30004|197345],[[30004|197345]],1,7350,78000,394690,54,840003
4030055,0,[30004|206220],[[30004|206220]],1,7600,81800,412440,55,840003
4030056,0,[30004|215321],[[30004|215321]],1,7850,85725,430642,56,840003
4030057,0,[30004|225822],[[30004|225822]],1,8100,89775,451645,57,840003
4030058,0,[30004|236324],[[30004|236324]],1,8350,93950,472648,58,840003
4030059,0,[30004|246825],[[30004|246825]],1,8600,98250,493651,59,840003
4030060,0,[30004|257327],[[30004|257327]],1,8850,102675,514654,60,840003
4030061,0,[30004|269348],[[30004|269348]],1,9100,107225,538697,61,840003
4030062,0,[30004|283260],[[30004|283260]],1,9350,111900,566521,62,840003
4030063,0,[30004|297172],[[30004|297172]],1,9600,116700,594344,63,840003
4030064,0,[30004|311084],[[30004|311084]],1,9850,121625,622168,64,840003
4030065,0,[30004|324996],[[30004|324996]],1,10100,126675,649992,65,840003
4030066,0,[30004|340319],[[30004|340319]],1,10350,131850,680639,66,840003
4030067,0,[30004|357673],[[30004|357673]],1,10600,137150,715346,67,840003
4030068,0,[30004|375027],[[30004|375027]],1,10850,142575,750054,68,840003
4030069,0,[30004|392380],[[30004|392380]],1,11100,148125,784761,69,840003
4030070,0,[30004|409734],[[30004|409734]],1,11350,153800,819469,70,840003
4030071,0,[30004|428708],[[30004|428708]],1,11600,159600,857417,71,840003
4030072,0,[30004|449782],[[30004|449782]],1,11900,165550,899565,72,840003
4030073,0,[30004|470857],[[30004|470857]],1,12200,171650,941714,73,840003
4030074,0,[30004|491931],[[30004|491931]],1,12500,177900,983862,74,840003
4030075,0,[30004|513005],[[30004|513005]],1,12800,184300,1026011,75,840003
4030076,0,[30004|536859],[[30004|536859]],1,13100,190850,1073718,76,840003
4030077,0,[30004|563163],[[30004|563163]],1,13400,197550,1126326,77,840003
4030078,0,[30004|589467],[[30004|589467]],1,13700,204400,1178934,78,840003
4030079,0,[30004|615771],[[30004|615771]],1,14000,211400,1231542,79,840003
4030080,0,[30004|642075],[[30004|642075]],1,14300,218550,1284150,80,840003
4030081,0,[30004|672190],[[30004|672190]],1,14600,225850,1344380,81,840003
4030082,0,[30004|705455],[[30004|705455]],1,14900,233300,1410911,82,840003
4030083,0,[30004|738721],[[30004|738721]],1,15200,240900,1477442,83,840003
4030084,0,[30004|771986],[[30004|771986]],1,15500,248650,1543973,84,840003
4030085,0,[30004|805252],[[30004|805252]],1,15800,256550,1610504,85,840003
4030086,0,[30004|842831],[[30004|842831]],1,16100,264600,1685662,86,840003
4030087,0,[30004|883560],[[30004|883560]],1,16400,272800,1767120,87,840003
4030088,0,[30004|924289],[[30004|924289]],1,16700,281150,1848578,88,840003
4030089,0,[30004|965018],[[30004|965018]],1,17000,289650,1930037,89,840003
4030090,0,[30004|1005747],[[30004|1005747]],1,17300,298300,2011495,90,840003
4030091,0,[30004|1040691],[[30004|1040691]],1,5900,301250,2081382,91,840003
4030092,0,[30004|1075635],[[30004|1075635]],1,6000,304250,2151270,92,840003
4030093,0,[30004|1112678],[[30004|1112678]],1,6100,307300,2225357,93,840003
4030094,0,[30004|1149722],[[30004|1149722]],1,6200,310400,2299444,94,840003
4030095,0,[30004|1186766],[[30004|1186766]],1,6400,313600,2373532,95,840003
4030096,0,[30004|1229456],[[30004|1229456]],1,6500,316850,2458913,96,840003
4030097,0,[30004|1272147],[[30004|1272147]],1,6600,320150,2544295,97,840003
4030098,0,[30004|1314838],[[30004|1314838]],1,6800,323550,2629677,98,840003
4030099,0,[30004|1357529],[[30004|1357529]],1,6900,327000,2715059,99,840003
4030100,0,[30004|1400220],[[30004|1400220]],1,7000,330500,2800441,100,840003
4030101,0,[30004|1450219],[[30004|1450219]],1,7200,334100,2900438,101,840003
4030102,0,[30004|1500218],[[30004|1500218]],1,7300,337750,3000436,102,840003
4030103,0,[30004|1552317],[[30004|1552317]],1,7400,341450,3104634,103,840003
4030104,0,[30004|1604416],[[30004|1604416]],1,7600,345250,3208832,104,840003
4030105,0,[30004|1656515],[[30004|1656515]],1,7700,349100,3313030,105,840003
4030106,0,[30004|1716347],[[30004|1716347]],1,7800,353000,3432694,106,840003
4030107,0,[30004|1776179],[[30004|1776179]],1,8000,357000,3552358,107,840003
4030108,0,[30004|1836011],[[30004|1836011]],1,8100,361050,3672022,108,840003
4030109,0,[30004|1895843],[[30004|1895843]],1,8200,365150,3791687,109,840003
4030110,0,[30004|1955675],[[30004|1955675]],1,8400,369350,3911351,110,840003
4030111,0,[30004|2025755],[[30004|2025755]],1,8500,373600,4051511,111,840003
4030112,0,[30004|2095836],[[30004|2095836]],1,8600,377900,4191672,112,840003
4030113,0,[30004|2165916],[[30004|2165916]],1,8800,382300,4331832,113,840003
4030114,0,[30004|2235996],[[30004|2235996]],1,8900,386750,4471992,114,840003
4030115,0,[30004|2306076],[[30004|2306076]],1,9000,391250,4612153,115,840003
4030116,0,[30004|2386971],[[30004|2386971]],1,9200,395850,4773943,116,840003
4030117,0,[30004|2467866],[[30004|2467866]],1,9300,400500,4935733,117,840003
4030118,0,[30004|2548761],[[30004|2548761]],1,9400,405200,5097523,118,840003
4030119,0,[30004|2629657],[[30004|2629657]],1,9600,410000,5259314,119,840003
4030120,0,[30004|2710552],[[30004|2710552]],1,9700,414850,5421104,120,840003
4040001,0,[30004|5530],[[30004|5530]],1,-1,-1,11060,1,840004
4040002,0,[30004|6860],[[30004|6860]],1,100,50,13720,2,840004
