id,alliance_attrs,attrs,cost_resource,desc_para,Descs,display,fight,group_id,level,property_alliance,property_num,reward,score,total_num
10640307,[],[[1013|2400]],,,[],Building/Building_DIY/Building_diy_105404,10800,106403,7,,[1013|2400],,500,20
10640308,[],[[1013|2700]],,,[],Building/Building_DIY/Building_diy_105404,12600,106403,8,,[1013|2700],,625,25
10640309,[],[[1013|3000]],,,[],Building/Building_DIY/Building_diy_105404,14400,106403,9,,[1013|3000],,750,30
10640310,[],[[1013|3300]],,,[],Building/Building_DIY/Building_diy_105404,16200,106403,10,,[1013|3300],,875,35
10640311,[],[[1013|3600]],,,[],Building/Building_DIY/Building_diy_105404,18000,106403,11,,[1013|3600],,1000,40
10640312,[],[[1013|3900]],,,[],Building/Building_DIY/Building_diy_105404,19800,106403,12,,[1013|3900],,1125,45
10640313,[],[[1013|4200]],,,[],Building/Building_DIY/Building_diy_105404,21600,106403,13,,[1013|4200],,1250,50
10640401,[],[[1000104|600]],,,[],Building/Building_DIY/Building_diy_106404,1800,106404,1,,[1000104|600],,25,1
10640402,[],[[1000104|800]],,,[],Building/Building_DIY/Building_diy_105404,2700,106404,2,,[1000104|800],,50,2
10640403,[],[[1000104|1000]],,,[],Building/Building_DIY/Building_diy_105404,3600,106404,3,,[1000104|1000],,100,4
10640404,[],[[1000104|1200]],,,[],Building/Building_DIY/Building_diy_105404,5400,106404,4,,[1000104|1200],,175,7
10640405,[],[[1000104|1400]],,,[],Building/Building_DIY/Building_diy_105404,7200,106404,5,,[1000104|1400],,275,11
10640406,[],[[1000104|1600]],,,[],Building/Building_DIY/Building_diy_105404,9000,106404,6,,[1000104|1600],,375,15
10640407,[],[[1000104|1800]],,,[],Building/Building_DIY/Building_diy_105404,10800,106404,7,,[1000104|1800],,500,20
10640408,[],[[1000104|2000]],,,[],Building/Building_DIY/Building_diy_105404,12600,106404,8,,[1000104|2000],,625,25
10640409,[],[[1000104|2200]],,,[],Building/Building_DIY/Building_diy_105404,14400,106404,9,,[1000104|2200],,750,30
10640410,[],[[1000104|2400]],,,[],Building/Building_DIY/Building_diy_105404,16200,106404,10,,[1000104|2400],,875,35
10640411,[],[[1000104|2600]],,,[],Building/Building_DIY/Building_diy_105404,18000,106404,11,,[1000104|2600],,1000,40
10640412,[],[[1000104|2800]],,,[],Building/Building_DIY/Building_diy_105404,19800,106404,12,,[1000104|2800],,1125,45
10640413,[],[[1000104|3000]],,,[],Building/Building_DIY/Building_diy_105404,21600,106404,13,,[1000104|3000],,1250,50
10750101,[],[[18|200]],,,[],Building/Building_DIY/Building_diy_107501,6000,107501,1,,[18|200],,100,1
10750102,[],[[18|250]],,,[],Building/Building_DIY/Building_diy_107501,9000,107501,2,,[18|250],,200,2
10750103,[],[[18|300]],,,[],Building/Building_DIY/Building_diy_107501,12000,107501,3,,[18|300],,400,4
10750104,[],[[18|350]],,,[],Building/Building_DIY/Building_diy_107501,18000,107501,4,,[18|350],,700,7
10750105,[],[[18|400]],,,[],Building/Building_DIY/Building_diy_107501,24000,107501,5,,[18|400],,1100,11
10750106,[],[[18|450]],,,[],Building/Building_DIY/Building_diy_107501,30000,107501,6,,[18|450],,1500,15
10750107,[],[[18|500]],,,[],Building/Building_DIY/Building_diy_107501,36000,107501,7,,[18|500],,2000,20
10750108,[],[[18|550]],,,[],Building/Building_DIY/Building_diy_107501,42000,107501,8,,[18|550],,2500,25
10750109,[],[[18|600]],,,[],Building/Building_DIY/Building_diy_107501,48000,107501,9,,[18|600],,3000,30
10750110,[],[[18|650]],,,[],Building/Building_DIY/Building_diy_107501,54000,107501,10,,[18|650],,3500,35
10750111,[],[[18|700]],,,[],Building/Building_DIY/Building_diy_107501,60000,107501,11,,[18|700],,4000,40
10750112,[],[[18|750]],,,[],Building/Building_DIY/Building_diy_107501,66000,107501,12,,[18|750],,4500,45
10750113,[],[[18|800]],,,[],Building/Building_DIY/Building_diy_107501,72000,107501,13,,[18|800],,5000,50
10740101,[],[[10103|200]],,,[],Building/Building_DIY/Building_diy_107401,1800,107401,1,,[10103|200],,25,1
10740102,[],[[10103|250]],,,[],Building/Building_DIY/Building_diy_107401,2700,107401,2,,[10103|250],,50,2
10740103,[],[[10103|300]],,,[],Building/Building_DIY/Building_diy_107401,3600,107401,3,,[10103|300],,100,4
10740104,[],[[10103|350]],,,[],Building/Building_DIY/Building_diy_107401,5400,107401,4,,[10103|350],,175,7
10740105,[],[[10103|400]],,,[],Building/Building_DIY/Building_diy_107401,7200,107401,5,,[10103|400],,275,11
10740106,[],[[10103|450]],,,[],Building/Building_DIY/Building_diy_107401,9000,107401,6,,[10103|450],,375,15
10740107,[],[[10103|500]],,,[],Building/Building_DIY/Building_diy_107401,10800,107401,7,,[10103|500],,500,20
10740108,[],[[10103|550]],,,[],Building/Building_DIY/Building_diy_107401,12600,107401,8,,[10103|550],,625,25
10740109,[],[[10103|600]],,,[],Building/Building_DIY/Building_diy_107401,14400,107401,9,,[10103|600],,750,30
10740110,[],[[10103|650]],,,[],Building/Building_DIY/Building_diy_107401,16200,107401,10,,[10103|650],,875,35
10740111,[],[[10103|700]],,,[],Building/Building_DIY/Building_diy_107401,18000,107401,11,,[10103|700],,1000,40
10740112,[],[[10103|750]],,,[],Building/Building_DIY/Building_diy_107401,19800,107401,12,,[10103|750],,1125,45
10740113,[],[[10103|800]],,,[],Building/Building_DIY/Building_diy_107401,21600,107401,13,,[10103|800],,1250,50
10740201,[],[[19|200]],,,[],Building/Building_DIY/Building_diy_107402,6000,107402,1,,[19|200],,100,1
10740202,[],[[19|250]],,,[],Building/Building_DIY/Building_diy_107402,9000,107402,2,,[19|250],,200,2
10740203,[],[[19|300]],,,[],Building/Building_DIY/Building_diy_107402,12000,107402,3,,[19|300],,400,4
10740204,[],[[19|350]],,,[],Building/Building_DIY/Building_diy_107402,18000,107402,4,,[19|350],,700,7
10740205,[],[[19|400]],,,[],Building/Building_DIY/Building_diy_107402,24000,107402,5,,[19|400],,1100,11
10740206,[],[[19|450]],,,[],Building/Building_DIY/Building_diy_107402,30000,107402,6,,[19|450],,1500,15
10740207,[],[[19|500]],,,[],Building/Building_DIY/Building_diy_107402,36000,107402,7,,[19|500],,2000,20
10740208,[],[[19|550]],,,[],Building/Building_DIY/Building_diy_107402,42000,107402,8,,[19|550],,2500,25
10740209,[],[[19|600]],,,[],Building/Building_DIY/Building_diy_107402,48000,107402,9,,[19|600],,3000,30
10740210,[],[[19|650]],,,[],Building/Building_DIY/Building_diy_107402,54000,107402,10,,[19|650],,3500,35
10740211,[],[[19|700]],,,[],Building/Building_DIY/Building_diy_107402,60000,107402,11,,[19|700],,4000,40
10740212,[],[[19|750]],,,[],Building/Building_DIY/Building_diy_107402,66000,107402,12,,[19|750],,4500,45
10740213,[],[[19|800]],,,[],Building/Building_DIY/Building_diy_107402,72000,107402,13,,[19|800],,5000,50
10740301,[],[[34|200]],,,[],Building/Building_DIY/Building_diy_107403,1800,107403,1,,[34|200],,25,1
10740302,[],[[34|250]],,,[],Building/Building_DIY/Building_diy_107403,2700,107403,2,,[34|250],,50,2
10740303,[],[[34|300]],,,[],Building/Building_DIY/Building_diy_107403,3600,107403,3,,[34|300],,100,4
10740304,[],[[34|350]],,,[],Building/Building_DIY/Building_diy_107403,5400,107403,4,,[34|350],,175,7
10740305,[],[[34|400]],,,[],Building/Building_DIY/Building_diy_107403,7200,107403,5,,[34|400],,275,11
10740306,[],[[34|450]],,,[],Building/Building_DIY/Building_diy_107403,9000,107403,6,,[34|450],,375,15
10740307,[],[[34|500]],,,[],Building/Building_DIY/Building_diy_107403,10800,107403,7,,[34|500],,500,20
10740308,[],[[34|550]],,,[],Building/Building_DIY/Building_diy_107403,12600,107403,8,,[34|550],,625,25
10740309,[],[[34|600]],,,[],Building/Building_DIY/Building_diy_107403,14400,107403,9,,[34|600],,750,30
10740310,[],[[34|650]],,,[],Building/Building_DIY/Building_diy_107403,16200,107403,10,,[34|650],,875,35
10740311,[],[[34|700]],,,[],Building/Building_DIY/Building_diy_107403,18000,107403,11,,[34|700],,1000,40
10740312,[],[[34|750]],,,[],Building/Building_DIY/Building_diy_107403,19800,107403,12,,[34|750],,1125,45
10740313,[],[[34|800]],,,[],Building/Building_DIY/Building_diy_107403,21600,107403,13,,[34|800],,1250,50
10740401,[],[[10104|200]],,,[],Building/Building_DIY/Building_diy_107404,1800,107404,1,,[10104|200],,25,1
10740402,[],[[10104|250]],,,[],Building/Building_DIY/Building_diy_107404,2700,107404,2,,[10104|250],,50,2
10740403,[],[[10104|300]],,,[],Building/Building_DIY/Building_diy_107404,3600,107404,3,,[10104|300],,100,4
10740404,[],[[10104|350]],,,[],Building/Building_DIY/Building_diy_107404,5400,107404,4,,[10104|350],,175,7
10740405,[],[[10104|400]],,,[],Building/Building_DIY/Building_diy_107404,7200,107404,5,,[10104|400],,275,11
10740406,[],[[10104|450]],,,[],Building/Building_DIY/Building_diy_107404,9000,107404,6,,[10104|450],,375,15
10740407,[],[[10104|500]],,,[],Building/Building_DIY/Building_diy_107404,10800,107404,7,,[10104|500],,500,20
10740408,[],[[10104|550]],,,[],Building/Building_DIY/Building_diy_107404,12600,107404,8,,[10104|550],,625,25
10740409,[],[[10104|600]],,,[],Building/Building_DIY/Building_diy_107404,14400,107404,9,,[10104|600],,750,30
10740410,[],[[10104|650]],,,[],Building/Building_DIY/Building_diy_107404,16200,107404,10,,[10104|650],,875,35
10740411,[],[[10104|700]],,,[],Building/Building_DIY/Building_diy_107404,18000,107404,11,,[10104|700],,1000,40
10740412,[],[[10104|750]],,,[],Building/Building_DIY/Building_diy_107404,19800,107404,12,,[10104|750],,1125,45
10740413,[],[[10104|800]],,,[],Building/Building_DIY/Building_diy_107404,21600,107404,13,,[10104|800],,1250,50
10850101,[],[[18|200]],,,[],Building/Building_DIY/Building_diy_108501_1,6000,108501,1,,[18|200],,100,1
10850102,[],[[18|250]],,,[],Building/Building_DIY/Building_diy_108501_1,9000,108501,2,,[18|250],,200,2
10850103,[],[[18|300]],,,[],Building/Building_DIY/Building_diy_108501_1,12000,108501,3,,[18|300],,400,4
10850104,[],[[18|350]],,,[],Building/Building_DIY/Building_diy_108501_1,18000,108501,4,,[18|350],,700,7
10850105,[],[[18|400]],,,[],Building/Building_DIY/Building_diy_108501_1,24000,108501,5,,[18|400],,1100,11
10850106,[],[[18|450]],,,[],Building/Building_DIY/Building_diy_108501_1,30000,108501,6,,[18|450],,1500,15
10850107,[],[[18|500]],,,[],Building/Building_DIY/Building_diy_108501_1,36000,108501,7,,[18|500],,2000,20
10850108,[],[[18|550]],,,[],Building/Building_DIY/Building_diy_108501_1,42000,108501,8,,[18|550],,2500,25
10850109,[],[[18|600]],,,[],Building/Building_DIY/Building_diy_108501_1,48000,108501,9,,[18|600],,3000,30
10850110,[],[[18|650]],,,[],Building/Building_DIY/Building_diy_108501_1,54000,108501,10,,[18|650],,3500,35
10850111,[],[[18|700]],,,[],Building/Building_DIY/Building_diy_108501_1,60000,108501,11,,[18|700],,4000,40
10850112,[],[[18|750]],,,[],Building/Building_DIY/Building_diy_108501_1,66000,108501,12,,[18|750],,4500,45
10850113,[],[[18|800]],,,[],Building/Building_DIY/Building_diy_108501_1,72000,108501,13,,[18|800],,5000,50
10850114,[],[[18|850]],,,[],Building/Building_DIY/Building_diy_108501_1,78000,108501,14,,[18|850],,5500,55
10850115,[],[[18|900]],,,[],Building/Building_DIY/Building_diy_108501_1,84000,108501,15,,[18|900],,6000,60
10850201,[],[[19|200]],,,[],Building/Building_DIY/Building_diy_108502_1,6000,108502,1,,[19|200],,100,1
10850202,[],[[19|250]],,,[],Building/Building_DIY/Building_diy_108502_1,9000,108502,2,,[19|250],,200,2
10850203,[],[[19|300]],,,[],Building/Building_DIY/Building_diy_108502_1,12000,108502,3,,[19|300],,400,4
10850204,[],[[19|350]],,,[],Building/Building_DIY/Building_diy_108502_1,18000,108502,4,,[19|350],,700,7
10850205,[],[[19|400]],,,[],Building/Building_DIY/Building_diy_108502_1,24000,108502,5,,[19|400],,1100,11
10850206,[],[[19|450]],,,[],Building/Building_DIY/Building_diy_108502_1,30000,108502,6,,[19|450],,1500,15
10850207,[],[[19|500]],,,[],Building/Building_DIY/Building_diy_108502_1,36000,108502,7,,[19|500],,2000,20
10850208,[],[[19|550]],,,[],Building/Building_DIY/Building_diy_108502_1,42000,108502,8,,[19|550],,2500,25
10850209,[],[[19|600]],,,[],Building/Building_DIY/Building_diy_108502_1,48000,108502,9,,[19|600],,3000,30
10850210,[],[[19|650]],,,[],Building/Building_DIY/Building_diy_108502_1,54000,108502,10,,[19|650],,3500,35
10850211,[],[[19|700]],,,[],Building/Building_DIY/Building_diy_108502_1,60000,108502,11,,[19|700],,4000,40
10850212,[],[[19|750]],,,[],Building/Building_DIY/Building_diy_108502_1,66000,108502,12,,[19|750],,4500,45
10850213,[],[[19|800]],,,[],Building/Building_DIY/Building_diy_108502_1,72000,108502,13,,[19|800],,5000,50
10850214,[],[[19|850]],,,[],Building/Building_DIY/Building_diy_108502_1,78000,108502,14,,[19|850],,5500,55
10850215,[],[[19|900]],,,[],Building/Building_DIY/Building_diy_108502_1,84000,108502,15,,[19|900],,6000,60
30850101,[],[],,,[],Building/Building_DIY/Building_diy_308501_1,6000,308501,1,,,,100,1
30850102,[],[],,,[],Building/Building_DIY/Building_diy_308501_1,9000,308501,2,,,,200,2
30850103,[],[],,,[],Building/Building_DIY/Building_diy_308501_1,12000,308501,3,,,,400,4
30850104,[],[],,,[],Building/Building_DIY/Building_diy_308501_1,18000,308501,4,,,,700,7
30850105,[],[],,,[],Building/Building_DIY/Building_diy_308501_1,24000,308501,5,,,,1100,11
30850106,[],[],,,[],Building/Building_DIY/Building_diy_308501_1,30000,308501,6,,,,1500,15
30850107,[],[],,,[],Building/Building_DIY/Building_diy_308501_1,36000,308501,7,,,,2000,20
30850108,[],[],,,[],Building/Building_DIY/Building_diy_308501_1,42000,308501,8,,,,2500,25
30850109,[],[],,,[],Building/Building_DIY/Building_diy_308501_1,48000,308501,9,,,,3000,30
30850201,[],[],,,[],Building/Building_DIY/Building_diy_308502_1,6000,308502,1,,,,100,1
30850202,[],[],,,[],Building/Building_DIY/Building_diy_308502_1,9000,308502,2,,,,200,2
30850203,[],[],,,[],Building/Building_DIY/Building_diy_308502_1,12000,308502,3,,,,400,4
30850204,[],[],,,[],Building/Building_DIY/Building_diy_308502_1,18000,308502,4,,,,700,7
30850205,[],[],,,[],Building/Building_DIY/Building_diy_308502_1,24000,308502,5,,,,1100,11
30850206,[],[],,,[],Building/Building_DIY/Building_diy_308502_1,30000,308502,6,,,,1500,15
30850207,[],[],,,[],Building/Building_DIY/Building_diy_308502_1,36000,308502,7,,,,2000,20
30850208,[],[],,,[],Building/Building_DIY/Building_diy_308502_1,42000,308502,8,,,,2500,25
30850209,[],[],,,[],Building/Building_DIY/Building_diy_308502_1,48000,308502,9,,,,3000,30
30850301,[],[],,,[],Building/Building_DIY/Building_diy_308503_1,6000,308503,1,,,,100,1
30850302,[],[],,,[],Building/Building_DIY/Building_diy_308503_1,9000,308503,2,,,,200,2
30850303,[],[],,,[],Building/Building_DIY/Building_diy_308503_1,12000,308503,3,,,,400,4
30850304,[],[],,,[],Building/Building_DIY/Building_diy_308503_1,18000,308503,4,,,,700,7
30850305,[],[],,,[],Building/Building_DIY/Building_diy_308503_1,24000,308503,5,,,,1100,11
30850306,[],[],,,[],Building/Building_DIY/Building_diy_308503_1,30000,308503,6,,,,1500,15
30850307,[],[],,,[],Building/Building_DIY/Building_diy_308503_1,36000,308503,7,,,,2000,20
30850308,[],[],,,[],Building/Building_DIY/Building_diy_308503_1,42000,308503,8,,,,2500,25
30850309,[],[],,,[],Building/Building_DIY/Building_diy_308503_1,48000,308503,9,,,,3000,30
11150101,[],[[13104|500]],,,[],Building/Building_DIY/Building_diy11501,6000,111501,1,,[13104|500],,100,1
11150102,[],[[13104|750]],,,[],Building/Building_DIY/Building_diy11501,9000,111501,2,,[13104|750],,200,2
11150103,[],[[13104|1000]],,,[],Building/Building_DIY/Building_diy11501,12000,111501,3,,[13104|1000],,400,4
11150104,[],[[13104|1250]],,,[],Building/Building_DIY/Building_diy11501,18000,111501,4,,[13104|1250],,700,7
11150105,[],[[13104|1500]],,,[],Building/Building_DIY/Building_diy11501,24000,111501,5,,[13104|1500],,1100,11
11150106,[],[[13104|1750]],,,[],Building/Building_DIY/Building_diy11501,30000,111501,6,,[13104|1750],,1500,15
11150107,[],[[13104|2000]],,,[],Building/Building_DIY/Building_diy11501,36000,111501,7,,[13104|2000],,2000,20
11150108,[],[[13104|2250]],,,[],Building/Building_DIY/Building_diy11501,42000,111501,8,,[13104|2250],,2500,25
11150109,[],[[13104|2500]],,,[],Building/Building_DIY/Building_diy11501,48000,111501,9,,[13104|2500],,3000,30
11150110,[],[[13104|2750]],,,[],Building/Building_DIY/Building_diy11501,54000,111501,10,,[13104|2750],,3500,35
11150111,[],[[13104|3000]],,,[],Building/Building_DIY/Building_diy11501,60000,111501,11,,[13104|3000],,4000,40
11150112,[],[[13104|3250]],,,[],Building/Building_DIY/Building_diy11501,66000,111501,12,,[13104|3250],,4500,45
11150113,[],[[13104|3500]],,,[],Building/Building_DIY/Building_diy11501,72000,111501,13,,[13104|3500],,5000,50
11150201,[],[[15104|500]],,,[],Building/Building_DIY/Building_diy11503,6000,111502,1,,[15104|500],,100,1
11150202,[],[[15104|750]],,,[],Building/Building_DIY/Building_diy11503,9000,111502,2,,[15104|750],,200,2
11150203,[],[[15104|1000]],,,[],Building/Building_DIY/Building_diy11503,12000,111502,3,,[15104|1000],,400,4
11150204,[],[[15104|1250]],,,[],Building/Building_DIY/Building_diy11503,18000,111502,4,,[15104|1250],,700,7
11150205,[],[[15104|1500]],,,[],Building/Building_DIY/Building_diy11503,24000,111502,5,,[15104|1500],,1100,11
11150206,[],[[15104|1750]],,,[],Building/Building_DIY/Building_diy11503,30000,111502,6,,[15104|1750],,1500,15
11150207,[],[[15104|2000]],,,[],Building/Building_DIY/Building_diy11503,36000,111502,7,,[15104|2000],,2000,20
11150208,[],[[15104|2250]],,,[],Building/Building_DIY/Building_diy11503,42000,111502,8,,[15104|2250],,2500,25
11150209,[],[[15104|2500]],,,[],Building/Building_DIY/Building_diy11503,48000,111502,9,,[15104|2500],,3000,30
11150210,[],[[15104|2750]],,,[],Building/Building_DIY/Building_diy11503,54000,111502,10,,[15104|2750],,3500,35
11150211,[],[[15104|3000]],,,[],Building/Building_DIY/Building_diy11503,60000,111502,11,,[15104|3000],,4000,40
11150212,[],[[15104|3250]],,,[],Building/Building_DIY/Building_diy11503,66000,111502,12,,[15104|3250],,4500,45
11150213,[],[[15104|3500]],,,[],Building/Building_DIY/Building_diy11503,72000,111502,13,,[15104|3500],,5000,50
11150301,[],[[14104|500]],,,[],Building/Building_DIY/Building_diy11502,6000,111503,1,,[14104|500],,100,1
11150302,[],[[14104|750]],,,[],Building/Building_DIY/Building_diy11502,9000,111503,2,,[14104|750],,200,2
11150303,[],[[14104|1000]],,,[],Building/Building_DIY/Building_diy11502,12000,111503,3,,[14104|1000],,400,4
11150304,[],[[14104|1250]],,,[],Building/Building_DIY/Building_diy11502,18000,111503,4,,[14104|1250],,700,7
11150305,[],[[14104|1500]],,,[],Building/Building_DIY/Building_diy11502,24000,111503,5,,[14104|1500],,1100,11
11150306,[],[[14104|1750]],,,[],Building/Building_DIY/Building_diy11502,30000,111503,6,,[14104|1750],,1500,15
11150307,[],[[14104|2000]],,,[],Building/Building_DIY/Building_diy11502,36000,111503,7,,[14104|2000],,2000,20
11150308,[],[[14104|2250]],,,[],Building/Building_DIY/Building_diy11502,42000,111503,8,,[14104|2250],,2500,25
11150309,[],[[14104|2500]],,,[],Building/Building_DIY/Building_diy11502,48000,111503,9,,[14104|2500],,3000,30
11150310,[],[[14104|2750]],,,[],Building/Building_DIY/Building_diy11502,54000,111503,10,,[14104|2750],,3500,35
11150311,[],[[14104|3000]],,,[],Building/Building_DIY/Building_diy11502,60000,111503,11,,[14104|3000],,4000,40
11150312,[],[[14104|3250]],,,[],Building/Building_DIY/Building_diy11502,66000,111503,12,,[14104|3250],,4500,45
11150313,[],[[14104|3500]],,,[],Building/Building_DIY/Building_diy11502,72000,111503,13,,[14104|3500],,5000,50
10950101,[],[[103|300]],,,[],Building/Building_DIY/Building_diy_109501,5000,109501,1,,[103|300],,100,1
10950102,[],[[103|400]],,,[],Building/Building_DIY/Building_diy_109501,7500,109501,2,,[103|400],,200,2
10950103,[],[[103|500]],,,[],Building/Building_DIY/Building_diy_109501,10000,109501,3,,[103|500],,400,4
10950104,[],[[103|600]],,,[],Building/Building_DIY/Building_diy_109501,15000,109501,4,,[103|600],,700,7
10950105,[],[[103|700]],,,[],Building/Building_DIY/Building_diy_109501,20000,109501,5,,[103|700],,1100,11
10950106,[],[[103|800]],,,[],Building/Building_DIY/Building_diy_109501,25000,109501,6,,[103|800],,1500,15
10950107,[],[[103|900]],,,[],Building/Building_DIY/Building_diy_109501,30000,109501,7,,[103|900],,2000,20
10950108,[],[[103|1000]],,,[],Building/Building_DIY/Building_diy_109501,35000,109501,8,,[103|1000],,2500,25
10950109,[],[[103|1100]],,,[],Building/Building_DIY/Building_diy_109501,40000,109501,9,,[103|1100],,3000,30
10950110,[],[[103|1200]],,,[],Building/Building_DIY/Building_diy_109501,45000,109501,10,,[103|1200],,3500,35
10950111,[],[[103|1300]],,,[],Building/Building_DIY/Building_diy_109501,50000,109501,11,,[103|1300],,4000,40
10950112,[],[[103|1400]],,,[],Building/Building_DIY/Building_diy_109501,55000,109501,12,,[103|1400],,4500,45
10950113,[],[[103|1500]],,,[],Building/Building_DIY/Building_diy_109501,60000,109501,13,,[103|1500],,5000,50
10940101,[],[[104|200]],,,[],Building/Building_DIY/Building_diy_109401,1500,109401,1,,[104|200],,25,1
10940102,[],[[104|250]],,,[],Building/Building_DIY/Building_diy_109501,2250,109401,2,,[104|250],,50,2
10940103,[],[[104|300]],,,[],Building/Building_DIY/Building_diy_109501,3000,109401,3,,[104|300],,100,4
10940104,[],[[104|350]],,,[],Building/Building_DIY/Building_diy_109501,4500,109401,4,,[104|350],,175,7
10940105,[],[[104|400]],,,[],Building/Building_DIY/Building_diy_109501,6000,109401,5,,[104|400],,275,11
10940106,[],[[104|450]],,,[],Building/Building_DIY/Building_diy_109501,7500,109401,6,,[104|450],,375,15
10940107,[],[[104|500]],,,[],Building/Building_DIY/Building_diy_109501,9000,109401,7,,[104|500],,500,20
10940108,[],[[104|550]],,,[],Building/Building_DIY/Building_diy_109501,10500,109401,8,,[104|550],,625,25
10940109,[],[[104|600]],,,[],Building/Building_DIY/Building_diy_109501,12000,109401,9,,[104|600],,750,30
10940110,[],[[104|650]],,,[],Building/Building_DIY/Building_diy_109501,13500,109401,10,,[104|650],,875,35
10940111,[],[[104|700]],,,[],Building/Building_DIY/Building_diy_109501,15000,109401,11,,[104|700],,1000,40
10940112,[],[[104|750]],,,[],Building/Building_DIY/Building_diy_109501,16500,109401,12,,[104|750],,1125,45
10940113,[],[[104|800]],,,[],Building/Building_DIY/Building_diy_109501,18000,109401,13,,[104|800],,1250,50
10940201,[],[[12|200]],,,[],Building/Building_DIY/Building_diy_109402,1500,109402,1,,[12|200],,25,1
10940202,[],[[12|250]],,,[],Building/Building_DIY/Building_diy_109501,2250,109402,2,,[12|250],,50,2
10940203,[],[[12|300]],,,[],Building/Building_DIY/Building_diy_109501,3000,109402,3,,[12|300],,100,4
10940204,[],[[12|350]],,,[],Building/Building_DIY/Building_diy_109501,4500,109402,4,,[12|350],,175,7
10940205,[],[[12|400]],,,[],Building/Building_DIY/Building_diy_109501,6000,109402,5,,[12|400],,275,11
10940206,[],[[12|450]],,,[],Building/Building_DIY/Building_diy_109501,7500,109402,6,,[12|450],,375,15
10940207,[],[[12|500]],,,[],Building/Building_DIY/Building_diy_109501,9000,109402,7,,[12|500],,500,20
10940208,[],[[12|550]],,,[],Building/Building_DIY/Building_diy_109501,10500,109402,8,,[12|550],,625,25
10940209,[],[[12|600]],,,[],Building/Building_DIY/Building_diy_109501,12000,109402,9,,[12|600],,750,30
10940210,[],[[12|650]],,,[],Building/Building_DIY/Building_diy_109501,13500,109402,10,,[12|650],,875,35
10940211,[],[[12|700]],,,[],Building/Building_DIY/Building_diy_109501,15000,109402,11,,[12|700],,1000,40
10940212,[],[[12|750]],,,[],Building/Building_DIY/Building_diy_109501,16500,109402,12,,[12|750],,1125,45
10940213,[],[[12|800]],,,[],Building/Building_DIY/Building_diy_109501,18000,109402,13,,[12|800],,1250,50
10940301,[],[[13|200]],,,[],Building/Building_DIY/Building_diy_109403,1500,109403,1,,[13|200],,25,1
10940302,[],[[13|250]],,,[],Building/Building_DIY/Building_diy_109501,2250,109403,2,,[13|250],,50,2
10940303,[],[[13|300]],,,[],Building/Building_DIY/Building_diy_109501,3000,109403,3,,[13|300],,100,4
10940304,[],[[13|350]],,,[],Building/Building_DIY/Building_diy_109501,4500,109403,4,,[13|350],,175,7
10940305,[],[[13|400]],,,[],Building/Building_DIY/Building_diy_109501,6000,109403,5,,[13|400],,275,11
10940306,[],[[13|450]],,,[],Building/Building_DIY/Building_diy_109501,7500,109403,6,,[13|450],,375,15
10940307,[],[[13|500]],,,[],Building/Building_DIY/Building_diy_109501,9000,109403,7,,[13|500],,500,20
10940308,[],[[13|550]],,,[],Building/Building_DIY/Building_diy_109501,10500,109403,8,,[13|550],,625,25
10940309,[],[[13|600]],,,[],Building/Building_DIY/Building_diy_109501,12000,109403,9,,[13|600],,750,30
10940310,[],[[13|650]],,,[],Building/Building_DIY/Building_diy_109501,13500,109403,10,,[13|650],,875,35
10940311,[],[[13|700]],,,[],Building/Building_DIY/Building_diy_109501,15000,109403,11,,[13|700],,1000,40
10940312,[],[[13|750]],,,[],Building/Building_DIY/Building_diy_109501,16500,109403,12,,[13|750],,1125,45
10940313,[],[[13|800]],,,[],Building/Building_DIY/Building_diy_109501,18000,109403,13,,[13|800],,1250,50
10940401,[],[[104|100]],,,[],Building/Building_DIY/Building_diy_109404,300,109404,1,,[104|100],,6,1
10940402,[],[[104|140]],,,[],Building/Building_DIY/Building_diy_109501,450,109404,2,,[104|140],,12,2
10940403,[],[[104|180]],,,[],Building/Building_DIY/Building_diy_109501,600,109404,3,,[104|180],,24,4
10940404,[],[[104|220]],,,[],Building/Building_DIY/Building_diy_109501,900,109404,4,,[104|220],,42,7
10940405,[],[[104|260]],,,[],Building/Building_DIY/Building_diy_109501,1200,109404,5,,[104|260],,66,11
10940406,[],[[104|300]],,,[],Building/Building_DIY/Building_diy_109501,1500,109404,6,,[104|300],,90,15
10940407,[],[[104|340]],,,[],Building/Building_DIY/Building_diy_109501,1800,109404,7,,[104|340],,120,20
10940408,[],[[104|380]],,,[],Building/Building_DIY/Building_diy_109501,2100,109404,8,,[104|380],,150,25
10940409,[],[[104|420]],,,[],Building/Building_DIY/Building_diy_109501,2400,109404,9,,[104|420],,180,30
10940410,[],[[104|460]],,,[],Building/Building_DIY/Building_diy_109501,2700,109404,10,,[104|460],,210,35
10940411,[],[[104|500]],,,[],Building/Building_DIY/Building_diy_109501,3000,109404,11,,[104|500],,240,40
10940412,[],[[104|540]],,,[],Building/Building_DIY/Building_diy_109501,3300,109404,12,,[104|540],,270,45
10940413,[],[[104|580]],,,[],Building/Building_DIY/Building_diy_109501,3600,109404,13,,[104|580],,300,50
2100291,[],[[1019|5]],,,[],Building/Building_DIY/Building_diy_210029,6000,210029,1,,[1019|5],,100,1
2100292,[],[[1019|10]],,,[],Building/Building_DIY/Building_diy_210029,9000,210029,2,,[1019|10],,200,2
