id,info_id,info_num_1,info_num_2,info_num_3,page1,page2,page3,title,title_page,titlePage
13027,1,[1|info_title_13026_1|info_text_13026_1|2|info_title_13026_2|info_text_13026_2|3|info_title_13026_3|info_text_13026_3|4|info_title_13026_4|info_text_13026_4],,,[[1|info_title_13026_1|info_text_13026_1]|[2|info_title_13026_2|info_text_13026_2]|[3|info_title_13026_3|info_text_13026_3]|[4|info_title_13026_4|info_text_13026_4]],[],[],info_title_13027,,[]
13028,1,[1|info_title_13026_1|info_text_13026_1|2|info_title_13026_2|info_text_13026_2|3|info_title_13026_3|info_text_13026_3|4|info_title_13026_4|info_text_13026_4|5|info_title_13026_6|info_text_13026_6],,,[[1|info_title_13026_1|info_text_13026_1]|[2|info_title_13026_2|info_text_13026_2]|[3|info_title_13026_3|info_text_13026_3]|[4|info_title_13026_4|info_text_13026_4]|[5|info_title_13026_6|info_text_13026_6]],[],[],info_title_13028,,[]
13029,1,[1|-1|info_text_13029_1|2|-1|info_text_13029_2|3|-1|info_text_13029_3|4|-1|info_text_13029_4|5|-1|info_text_13029_5|6|-1|info_text_13029_6|7|-1|info_text_13029_7],,,[[1|-1|info_text_13029_1]|[2|-1|info_text_13029_2]|[3|-1|info_text_13029_3]|[4|-1|info_text_13029_4]|[5|-1|info_text_13029_5]|[6|-1|info_text_13029_6]|[7|-1|info_text_13029_7]],[],[],info_title_13029,,[]
14001,1,[1|-1|carriage_info_005|2|-1|carriage_info_006|3|-1|carriage_info_007|4|-1|carriage_info_017|5|-1|carriage_info_018|6|-1|carriage_info_019|7|UI_carriage_40|carriage_info_alliance_003|8|-1|carriage_info_alliance_004|9|-1|carriage_info_alliance_005|10|-1|carriage_info_alliance_006|11|-1|carriage_info_alliance_007|12|-1|carriage_info_alliance_008|13|-1|carriage_info_alliance_009|14|-1|carriage_info_alliance_010|15|-1|carriage_info_alliance_011|16|-1|carriage_info_alliance_012|17|-1|carriage_info_alliance_013|18|-1|carriage_info_alliance_014|18|-1|carriage_info_alliance_015],[1|carriage_info_008|carriage_info_009|2|carriage_info_010|carriage_info_011|3|carriage_info_012|carriage_info_013|4|activity_name_861|carriage_info_016|5|-1|carriage_info_020|6|-1|carriage_info_021|7|-1|carriage_info_015],[1|-1|carriage_info_014],[[1|-1|carriage_info_005]|[2|-1|carriage_info_006]|[3|-1|carriage_info_007]|[4|-1|carriage_info_017]|[5|-1|carriage_info_018]|[6|-1|carriage_info_019]|[7|UI_carriage_40|carriage_info_alliance_003]|[8|-1|carriage_info_alliance_004]|[9|-1|carriage_info_alliance_005]|[10|-1|carriage_info_alliance_006]|[11|-1|carriage_info_alliance_007]|[12|-1|carriage_info_alliance_008]|[13|-1|carriage_info_alliance_009]|[14|-1|carriage_info_alliance_010]|[15|-1|carriage_info_alliance_011]|[16|-1|carriage_info_alliance_012]|[17|-1|carriage_info_alliance_013]|[18|-1|carriage_info_alliance_014]|[18|-1|carriage_info_alliance_015]],[[1|carriage_info_008|carriage_info_009]|[2|carriage_info_010|carriage_info_011]|[3|carriage_info_012|carriage_info_013]|[4|activity_name_861|carriage_info_016]|[5|-1|carriage_info_020]|[6|-1|carriage_info_021]|[7|-1|carriage_info_015]],[[1|-1|carriage_info_014]],carriage_info_022,[carriage_info_002|carriage_info_003|carriage_info_004],[carriage_info_002|carriage_info_003|carriage_info_004]
14002,1,[1|carriage_info_alliance_001|carriage_info_alliance_002|2|carriage_info_alliance_003|carriage_info_alliance_004|3|carriage_info_alliance_005|carriage_info_alliance_006|4|carriage_info_alliance_007|carriage_info_alliance_008|5|carriage_info_alliance_009|carriage_info_alliance_010|6|carriage_info_alliance_011|carriage_info_alliance_012|7|carriage_info_alliance_013|carriage_info_alliance_014|8|-1|carriage_info_alliance_015],,,[[1|carriage_info_alliance_001|carriage_info_alliance_002]|[2|carriage_info_alliance_003|carriage_info_alliance_004]|[3|carriage_info_alliance_005|carriage_info_alliance_006]|[4|carriage_info_alliance_007|carriage_info_alliance_008]|[5|carriage_info_alliance_009|carriage_info_alliance_010]|[6|carriage_info_alliance_011|carriage_info_alliance_012]|[7|carriage_info_alliance_013|carriage_info_alliance_014]|[8|-1|carriage_info_alliance_015]],[],[],UI_Title_038,,[]
14003,1,[1|UI_Alliance_info_3|UI_Alliance_info_8|2|UI_Alliance_info_4|UI_Alliance_info_9|3|UI_Alliance_info_5|UI_Alliance_info_10],[1|UI_Alliance_info_6|UI_Alliance_info_11|2|UI_Alliance_info_7|UI_Alliance_info_12|3|-1|UI_Alliance_info_13],,[[1|UI_Alliance_info_3|UI_Alliance_info_8]|[2|UI_Alliance_info_4|UI_Alliance_info_9]|[3|UI_Alliance_info_5|UI_Alliance_info_10]],[[1|UI_Alliance_info_6|UI_Alliance_info_11]|[2|UI_Alliance_info_7|UI_Alliance_info_12]|[3|-1|UI_Alliance_info_13]],[],UI_Alliance_raid_1,[UI_Alliance_info_1|UI_Alliance_info_2],[UI_Alliance_info_1|UI_Alliance_info_2]
14004,1,[1|carriage_info_alliance_001|carriage_info_team_001|2|carriage_info_team_002|carriage_info_team_003|3|carriage_info_team_004|carriage_info_team_005],,,[[1|carriage_info_alliance_001|carriage_info_team_001]|[2|carriage_info_team_002|carriage_info_team_003]|[3|carriage_info_team_004|carriage_info_team_005]],[],[],UI_Title_039,,[]
14005,1,[1|-1|arena_info_001|2|-1|arena_info_002|3|-1|arena_info_003|4|-1|arena_info_004|5|-1|arena_info_005|6|-1|arena_info_006],,,[[1|-1|arena_info_001]|[2|-1|arena_info_002]|[3|-1|arena_info_003]|[4|-1|arena_info_004]|[5|-1|arena_info_005]|[6|-1|arena_info_006]],[],[],UI_Title_040,,[]
14006,1,[1|-1|dig_treasure_info_001|1|-1|dig_treasure_info_002|1|-1|dig_treasure_info_003|1|-1|dig_treasure_info_004|1|-1|dig_treasure_info_005|1|-1|dig_treasure_info_006|1|-1|dig_treasure_info_007],,,[[1|-1|dig_treasure_info_001]|[1|-1|dig_treasure_info_002]|[1|-1|dig_treasure_info_003]|[1|-1|dig_treasure_info_004]|[1|-1|dig_treasure_info_005]|[1|-1|dig_treasure_info_006]|[1|-1|dig_treasure_info_007]],[],[],UI_Title_041,,[]
14007,1,[1|-1|info_racetower_1|2|-1|info_racetower_2],,,[[1|-1|info_racetower_1]|[2|-1|info_racetower_2]],[],[],UI_Title_042,,[]
14008,1,[1|-1|info_map_challenge_1|2|-1|info_map_challenge_2|3|-1|info_map_challenge_3|4|-1|info_map_challenge_4|5|-1|info_map_challenge_5|6|-1|info_map_challenge_6|7|-1|info_map_challenge_7],,,[[1|-1|info_map_challenge_1]|[2|-1|info_map_challenge_2]|[3|-1|info_map_challenge_3]|[4|-1|info_map_challenge_4]|[5|-1|info_map_challenge_5]|[6|-1|info_map_challenge_6]|[7|-1|info_map_challenge_7]],[],[],UI_Title_043,,[]
14009,1,[1|-1|pet_info_tips_4|2|-1|pet_info_tips_8],[1|-1|pet_info_tips_2|2|-1|pet_info_tips_5|3|-1|pet_info_tips_6|4|-1|pet_info_tips_7],[1|-1|pet_info_tips_3],[[1|-1|pet_info_tips_4]|[2|-1|pet_info_tips_8]],[[1|-1|pet_info_tips_2]|[2|-1|pet_info_tips_5]|[3|-1|pet_info_tips_6]|[4|-1|pet_info_tips_7]],[[1|-1|pet_info_tips_3]],UI_Title_044,[pet_info_title_01|pet_info_title_02|pet_info_title_03],[pet_info_title_01|pet_info_title_02|pet_info_title_03]
14010,1,[1|-1|pet_info_tips_4|2|-1|pet_info_tips_8],[1|-1|pet_info_tips_2|2|-1|pet_info_tips_5|3|-1|pet_info_tips_6|4|-1|pet_info_tips_7],[1|-1|pet_info_tips_3],[[1|-1|pet_info_tips_4]|[2|-1|pet_info_tips_8]],[[1|-1|pet_info_tips_2]|[2|-1|pet_info_tips_5]|[3|-1|pet_info_tips_6]|[4|-1|pet_info_tips_7]],[[1|-1|pet_info_tips_3]],UI_Title_045,[pet_info_title_01|pet_info_title_02|pet_info_title_03],[pet_info_title_01|pet_info_title_02|pet_info_title_03]
14011,1,[1|-1|pet_function_attr_tips_2],,,[[1|-1|pet_function_attr_tips_2]],[],[],UI_Title_046,,[]
14012,1,[1|-1|parade_floats_003|2|-1|parade_floats_004],,,[[1|-1|parade_floats_003]|[2|-1|parade_floats_004]],[],[],parade_floats_001,,[]
14013,1,[1|-1|pet_function_attr_tips_1],,,[[1|-1|pet_function_attr_tips_1]],[],[],UI_Title_047,,[]
14014,1,[1|-1|info_guildglory_01|1|-1|info_guildglory_02|1|-1|info_guildglory_03|1|-1|info_guildglory_04|1|-1|info_guildglory_05|1|-1|info_guildglory_06],,,[[1|-1|info_guildglory_01]|[1|-1|info_guildglory_02]|[1|-1|info_guildglory_03]|[1|-1|info_guildglory_04]|[1|-1|info_guildglory_05]|[1|-1|info_guildglory_06]],[],[],UI_Title_048,,[]
14015,1,[1|-1|parade_floats_005|2|-1|parade_floats_006|3|-1|parade_floats_007|4|-1|parade_floats_008|5|-1|parade_floats_009|6|-1|parade_floats_010],,,[[1|-1|parade_floats_005]|[2|-1|parade_floats_006]|[3|-1|parade_floats_007]|[4|-1|parade_floats_008]|[5|-1|parade_floats_009]|[6|-1|parade_floats_010]],[],[],UI_Title_049,,[]
14016,1,[1|-1|multiplayer_team_001|2|-1|multiplayer_team_002|3|-1|multiplayer_team_003|4|-1|multiplayer_team_004],,,[[1|-1|multiplayer_team_001]|[2|-1|multiplayer_team_002]|[3|-1|multiplayer_team_003]|[4|-1|multiplayer_team_004]],[],[],UI_Title_050,,[]
14017,1,[1|-1|gift_info6],,,[[1|-1|gift_info6]],[],[],UI_Title_051,,[]
14018,1,[1|-1|gift_info1|2|-1|gift_info3|3|-1|gift_info4|4|-1|gift_info5],,,[[1|-1|gift_info1]|[2|-1|gift_info3]|[3|-1|gift_info4]|[4|-1|gift_info5]],[],[],UI_Title_052,,[]
14019,1,[1|-1|holybeast_17],,,[[1|-1|holybeast_17]],[],[],UI_Title_053,,[]
14020,1,[1|-1|holybeast_18],,,[[1|-1|holybeast_18]],[],[],UI_Title_054,,[]
14021,1,[1|-1|holybeast_19],,,[[1|-1|holybeast_19]],[],[],UI_Title_055,,[]
14022,1,[1|-1|professional_info],,,[[1|-1|professional_info]],[],[],UI_Title_056,,[]
14023,1,[1|-1|info_text_14023_1_1|2|-1|info_text_14023_1_2|3|-1|info_text_14023_1_3],[1|-1|info_text_14023_2_1|2|-1|info_text_14023_2_2|3|-1|info_text_14023_2_3|4|-1|info_text_14023_2_4|5|-1|info_text_14023_2_5],,[[1|-1|info_text_14023_1_1]|[2|-1|info_text_14023_1_2]|[3|-1|info_text_14023_1_3]],[[1|-1|info_text_14023_2_1]|[2|-1|info_text_14023_2_2]|[3|-1|info_text_14023_2_3]|[4|-1|info_text_14023_2_4]|[5|-1|info_text_14023_2_5]],[],info_title_14023,[hospital_info_title_01|hospital_info_title_02],[hospital_info_title_01|hospital_info_title_02]
15001,1,[1|-1|UI_Equipment_tips_faq],,,[[1|-1|UI_Equipment_tips_faq]],[],[],UI_Title_057,,[]
16001,1,[1|info_head_16001_1|info_text_16001_1|2|info_head_16001_2|info_text_16001_2|3|info_head_16001_3|info_text_16001_3],,,[[1|info_head_16001_1|info_text_16001_1]|[2|info_head_16001_2|info_text_16001_2]|[3|info_head_16001_3|info_text_16001_3]],[],[],UI_Title_058,,[]
16002,1,[1|info_head_16002_1|info_text_16002_1|2|info_head_16002_2|info_text_16002_2|3|info_head_16002_3|info_text_16002_3|4|info_head_16002_4|info_text_16002_4],,,[[1|info_head_16002_1|info_text_16002_1]|[2|info_head_16002_2|info_text_16002_2]|[3|info_head_16002_3|info_text_16002_3]|[4|info_head_16002_4|info_text_16002_4]],[],[],UI_Title_059,,[]
16003,1,[1|-1|info_text_13023_1|2|-1|info_text_13023_2|3|-1|info_text_13023_3],,,[[1|-1|info_text_13023_1]|[2|-1|info_text_13023_2]|[3|-1|info_text_13023_3]],[],[],info_title_13023,,[]
16004,1,[1|-1|info_text_16004_1|2|-1|info_text_16004_2|3|-1|info_text_16004_3|4|-1|info_text_16004_4|5|-1|info_text_16004_5],,,[[1|-1|info_text_16004_1]|[2|-1|info_text_16004_2]|[3|-1|info_text_16004_3]|[4|-1|info_text_16004_4]|[5|-1|info_text_16004_5]],[],[],info_title_16004,,[]
17000,1,[1|alliance_apply_15|info_text_17000_1|2|info_title_16001|carriage_info_alliance_004|3|info_head_16001_1|info_text_17000_2|3|info_text_17000_3|info_text_17000_4],,,[[1|alliance_apply_15|info_text_17000_1]|[2|info_title_16001|carriage_info_alliance_004]|[3|info_head_16001_1|info_text_17000_2]|[3|info_text_17000_3|info_text_17000_4]],[],[],UI_Title_060,,[]
17001,1,[1|info_head_17001_1|info_text_17001_1|2|info_head_17001_2|info_text_17001_2],,,[[1|info_head_17001_1|info_text_17001_1]|[2|info_head_17001_2|info_text_17001_2]],[],[],UI_Title_061,,[]
18000,1,[1|-1|artifact_info_001|2|-1|artifact_info_002|3|-1|artifact_info_003],[1|-1|artifact_info_001|2|-1|artifact_info_005|3|-1|artifact_info_006|3|-1|artifact_info_007],,[[1|-1|artifact_info_001]|[2|-1|artifact_info_002]|[3|-1|artifact_info_003]],[[1|-1|artifact_info_001]|[2|-1|artifact_info_005]|[3|-1|artifact_info_006]|[3|-1|artifact_info_007]],[],UI_Title_062,[artifact_system_name|citybuilding_name_140],[artifact_system_name|citybuilding_name_140]
18001,1,[1|-1|info_text_18001_1|2|-1|info_text_18001_2],,,[[1|-1|info_text_18001_1]|[2|-1|info_text_18001_2]],[],[],info_title_18001,,[]
18002,1,[1|-1|info_text_18002_1|2|-1|info_text_18002_2|3|-1|info_text_18002_3],,,[[1|-1|info_text_18002_1]|[2|-1|info_text_18002_2]|[3|-1|info_text_18002_3]],[],[],artifact_honour_006,,[]
19000,1,[1|-1|kingdomwar_building_function_desc_48],,,[[1|-1|kingdomwar_building_function_desc_48]],[],[],activity_name_kingdom,,[]
20000,1,[1|-1|stronghold_scramble_rule2_new],[1|stronghold_scramble_rule4|stronghold_scramble_rule5_new|2|stronghold_scramble_rule6|stronghold_scramble_rule7_new_2|3|stronghold_scramble_rule8|stronghold_scramble_rule9],[1|stronghold_scramble_rule11|stronghold_scramble_rule12|2|stronghold_scramble_rule13|stronghold_scramble_rule14|3|stronghold_scramble_rule15|stronghold_scramble_rule16|4|stronghold_scramble_rule17|stronghold_scramble_rule18|5|stronghold_scramble_rule20|stronghold_scramble_rule21],[[1|-1|stronghold_scramble_rule2_new]],[[1|stronghold_scramble_rule4|stronghold_scramble_rule5_new]|[2|stronghold_scramble_rule6|stronghold_scramble_rule7_new_2]|[3|stronghold_scramble_rule8|stronghold_scramble_rule9]],[[1|stronghold_scramble_rule11|stronghold_scramble_rule12]|[2|stronghold_scramble_rule13|stronghold_scramble_rule14]|[3|stronghold_scramble_rule15|stronghold_scramble_rule16]|[4|stronghold_scramble_rule17|stronghold_scramble_rule18]|[5|stronghold_scramble_rule20|stronghold_scramble_rule21]],UI_Title_063,[stronghold_scramble_rule1|stronghold_scramble_rule3|stronghold_scramble_rule10],[stronghold_scramble_rule1|stronghold_scramble_rule3|stronghold_scramble_rule10]
21000,1,[1|-1|raid_battlefield_rules],,,[[1|-1|raid_battlefield_rules]],[],[],UI_Title_064,,[]
21001,1,[1|-1|raid_battlefield_rules2],,,[[1|-1|raid_battlefield_rules2]],[],[],UI_Title_065,,[]
21002,1,[1|-1|sand_worm_rule15],[1|sand_worm_rule7|sand_worm_rule8|2|sand_worm_rule9|sand_worm_rule10|3|sand_worm_rule16|sand_worm_rule17|4|sand_worm_rule11|sand_worm_rule12|5|sand_worm_rule13|sand_worm_rule14],[1|sand_worm_rule1|sand_worm_rule2|2|sand_worm_rule3|sand_worm_rule4|3|sand_worm_rule5|sand_worm_rule6],[[1|-1|sand_worm_rule15]],[[1|sand_worm_rule7|sand_worm_rule8]|[2|sand_worm_rule9|sand_worm_rule10]|[3|sand_worm_rule16|sand_worm_rule17]|[4|sand_worm_rule11|sand_worm_rule12]|[5|sand_worm_rule13|sand_worm_rule14]],[[1|sand_worm_rule1|sand_worm_rule2]|[2|sand_worm_rule3|sand_worm_rule4]|[3|sand_worm_rule5|sand_worm_rule6]],UI_Title_066,[stronghold_scramble_rule1|stronghold_scramble_rule3|stronghold_scramble_rule10],[stronghold_scramble_rule1|stronghold_scramble_rule3|stronghold_scramble_rule10]
21003,1,[1|-1|season_introduce_desc5|2|season_introduce_title10|season_introduce_desc10|3|season_introduce_title11|season_introduce_desc11|4|season_introduce_title12|season_introduce_desc12|5|season_introduce_title14|season_introduce_desc14|6|season_introduce_title15|season_introduce_desc15],[1|-1|activity_desc_1819|2|sand_worm_rule7|sandstrom_6],[1|-1|activity_desc_1707|2|sand_worm_rule7|sand_worm_rule8|3|sand_worm_rule9|sand_worm_rule10|4|sand_worm_rule1|sand_worm_rule2|5|sand_worm_rule3|sand_worm_rule4|6|sand_worm_rule5|sand_worm_rule6|7|sand_worm_rule13|sand_worm_rule14|8|-1|sand_worm_rule15],[[1|-1|season_introduce_desc5]|[2|season_introduce_title10|season_introduce_desc10]|[3|season_introduce_title11|season_introduce_desc11]|[4|season_introduce_title12|season_introduce_desc12]|[5|season_introduce_title14|season_introduce_desc14]|[6|season_introduce_title15|season_introduce_desc15]],[[1|-1|activity_desc_1819]|[2|sand_worm_rule7|sandstrom_6]],[[1|-1|activity_desc_1707]|[2|sand_worm_rule7|sand_worm_rule8]|[3|sand_worm_rule9|sand_worm_rule10]|[4|sand_worm_rule1|sand_worm_rule2]|[5|sand_worm_rule3|sand_worm_rule4]|[6|sand_worm_rule5|sand_worm_rule6]|[7|sand_worm_rule13|sand_worm_rule14]|[8|-1|sand_worm_rule15]],activity_name_348,[season_introduce_title5|activity_name_1819|activity_name1707],[season_introduce_title5|activity_name_1819|activity_name1707]
21006,1,[1|-1|ice_dragon_rule15],[1|sand_worm_rule7|ice_dragon_rule8|2|ice_dragon_rule9|ice_dragon_rule10|3|sand_worm_rule11|ice_dragon_rule12|4|sand_worm_rule13|ice_dragon_rule14|5|sand_worm_rule16|ice_dragon_rule17],[1|sand_worm_rule1|ice_dragon_rule2|2|sand_worm_rule3|ice_dragon_rule4|3|sand_worm_rule5|ice_dragon_rule6],[[1|-1|ice_dragon_rule15]],[[1|sand_worm_rule7|ice_dragon_rule8]|[2|ice_dragon_rule9|ice_dragon_rule10]|[3|sand_worm_rule11|ice_dragon_rule12]|[4|sand_worm_rule13|ice_dragon_rule14]|[5|sand_worm_rule16|ice_dragon_rule17]],[[1|sand_worm_rule1|ice_dragon_rule2]|[2|sand_worm_rule3|ice_dragon_rule4]|[3|sand_worm_rule5|ice_dragon_rule6]],UI_Title_067,[stronghold_scramble_rule1|stronghold_scramble_rule3|stronghold_scramble_rule10],[stronghold_scramble_rule1|stronghold_scramble_rule3|stronghold_scramble_rule10]
21007,1,[1|bloody_night_desc_41|bloody_night_desc_42|2|bloody_night_desc_43|bloody_night_desc_44|3|bloody_night_desc_45|bloody_night_desc_46],[1|bloody_night_desc_41|bloody_night_desc_54|2|bloody_night_desc_43|bloody_night_desc_44|3|bloody_night_desc_45|bloody_night_desc_46],,[[1|bloody_night_desc_41|bloody_night_desc_42]|[2|bloody_night_desc_43|bloody_night_desc_44]|[3|bloody_night_desc_45|bloody_night_desc_46]],[[1|bloody_night_desc_41|bloody_night_desc_54]|[2|bloody_night_desc_43|bloody_night_desc_44]|[3|bloody_night_desc_45|bloody_night_desc_46]],[],UI_Title_068,[bloody_night_desc_52|bloody_night_desc_53],[bloody_night_desc_52|bloody_night_desc_53]
21008,1,[1|-1|twilight_raven_rule15],[1|sand_worm_rule7|twilight_raven_rule8|2|twilight_raven_rule9|twilight_raven_rule10|3|sand_worm_rule11|twilight_raven_rule12|4|sand_worm_rule13|twilight_raven_rule14|5|sand_worm_rule16|twilight_raven_rule17],[1|sand_worm_rule1|twilight_raven_rule2|2|sand_worm_rule3|twilight_raven_rule4|3|sand_worm_rule5|twilight_raven_rule6],[[1|-1|twilight_raven_rule15]],[[1|sand_worm_rule7|twilight_raven_rule8]|[2|twilight_raven_rule9|twilight_raven_rule10]|[3|sand_worm_rule11|twilight_raven_rule12]|[4|sand_worm_rule13|twilight_raven_rule14]|[5|sand_worm_rule16|twilight_raven_rule17]],[[1|sand_worm_rule1|twilight_raven_rule2]|[2|sand_worm_rule3|twilight_raven_rule4]|[3|sand_worm_rule5|twilight_raven_rule6]],UI_Title_069,[stronghold_scramble_rule1|stronghold_scramble_rule3|stronghold_scramble_rule10],[stronghold_scramble_rule1|stronghold_scramble_rule3|stronghold_scramble_rule10]
21009,1,[1|-1|alliance_brazier_rule],,,[[1|-1|alliance_brazier_rule]],[],[],UI_Title_070,,[]
21010,1,[1|-1|hatred_info1],[1|hatred_info2|hatred_info3|2|hatred_info4|hatred_info5],[1|-1|activity_faq_bp],[[1|-1|hatred_info1]],[[1|hatred_info2|hatred_info3]|[2|hatred_info4|hatred_info5]],[[1|-1|activity_faq_bp]],hatred_info,[hatred_titile1|hatred_titile2|hatred_titile3],[hatred_titile1|hatred_titile2|hatred_titile3]
21011,1,[1|activity_ui_alliance_info_3|activity_ui_alliance_info_8|2|activity_ui_alliance_info_4|activity_ui_alliance_info_9],[1|activity_ui_alliance_info_6|activity_ui_alliance_info_11|2|activity_ui_alliance_info_7|activity_ui_alliance_info_12|3|-1|activity_ui_alliance_info_13],,[[1|activity_ui_alliance_info_3|activity_ui_alliance_info_8]|[2|activity_ui_alliance_info_4|activity_ui_alliance_info_9]],[[1|activity_ui_alliance_info_6|activity_ui_alliance_info_11]|[2|activity_ui_alliance_info_7|activity_ui_alliance_info_12]|[3|-1|activity_ui_alliance_info_13]],[],activity_ui_alliance_raid_1,[activity_ui_alliance_info_1|activity_ui_alliance_info_2],[activity_ui_alliance_info_1|activity_ui_alliance_info_2]
21012,1,[1|hatred_info2|hatred_info6|2|hatred_info4|hatred_info5|3|hatred_info7|hatred_info8],,,[[1|hatred_info2|hatred_info6]|[2|hatred_info4|hatred_info5]|[3|hatred_info7|hatred_info8]],[],[],hatred_titile2,,[]
21013,1,[1|-1|seagiant_rule15],[1|sand_worm_rule7|seagiant_rule8|2|seagiant_rule9|seagiant_rule10|3|sand_worm_rule11|seagiant_rule12|4|sand_worm_rule13|seagiant_rule14|5|sand_worm_rule16|seagiant_rule17],[1|sand_worm_rule1|seagiant_rule2|2|sand_worm_rule3|seagiant_rule4|3|sand_worm_rule5|seagiant_rule6],[[1|-1|seagiant_rule15]],[[1|sand_worm_rule7|seagiant_rule8]|[2|seagiant_rule9|seagiant_rule10]|[3|sand_worm_rule11|seagiant_rule12]|[4|sand_worm_rule13|seagiant_rule14]|[5|sand_worm_rule16|seagiant_rule17]],[[1|sand_worm_rule1|seagiant_rule2]|[2|sand_worm_rule3|seagiant_rule4]|[3|sand_worm_rule5|seagiant_rule6]],UI_Title_096,[stronghold_scramble_rule1|stronghold_scramble_rule3|stronghold_scramble_rule10],[stronghold_scramble_rule1|stronghold_scramble_rule3|stronghold_scramble_rule10]
21005,1,[1|-1|hw_rules2],,,[[1|-1|hw_rules2]],[],[],hw_info_1,,[]
30001,1,[1|-1|hero_detailed_stats_ui_formula_1|2|-1|hero_detailed_stats_ui_formula_5],,,[[1|-1|hero_detailed_stats_ui_formula_1]|[2|-1|hero_detailed_stats_ui_formula_5]],[],[],ui_HeroDetail_Title_Attr,,[]
30002,1,[1|-1|hero_detailed_stats_ui_gratitude_53|2|-1|hero_detailed_stats_ui_gratitude_54|3|-1|hero_detailed_stats_ui_gratitude_55],,,[[1|-1|hero_detailed_stats_ui_gratitude_53]|[2|-1|hero_detailed_stats_ui_gratitude_54]|[3|-1|hero_detailed_stats_ui_gratitude_55]],[],[],hero_detailed_stats_ui_gratitude_52,,[]
30003,1,[1|butterfly_catch_17|butterfly_catch_18|2|butterfly_catch_139|butterfly_catch_140|3|butterfly_catch_152|butterfly_catch_153],[1|butterfly_catch_19|butterfly_catch_179|2|butterfly_catch_21|butterfly_catch_22],,[[1|butterfly_catch_17|butterfly_catch_18]|[2|butterfly_catch_139|butterfly_catch_140]|[3|butterfly_catch_152|butterfly_catch_153]],[[1|butterfly_catch_19|butterfly_catch_179]|[2|butterfly_catch_21|butterfly_catch_22]],[],butterfly_catch_16,[butterfly_catch_17|butterfly_catch_147],[butterfly_catch_17|butterfly_catch_147]
30004,1,[1|-1|fort_raid_info_rule1],[1|fort_raid_info_rule2|fort_raid_info_rule3|2|fort_raid_info_rule4|fort_raid_info_rule5|3|fort_raid_info_rule6|fort_raid_info_rule7|4|fort_raid_info_rule8|fort_raid_info_rule9|5|fort_raid_info_rule10|fort_raid_info_rule11|6|fort_raid_info_rule20|fort_raid_info_rule21],[1|fort_raid_info_rule12|fort_raid_info_rule13|2|fort_raid_info_rule14|fort_raid_info_rule15|3|fort_raid_info_rule16|fort_raid_info_rule17|4|fort_raid_info_rule18|fort_raid_info_rule19],[[1|-1|fort_raid_info_rule1]],[[1|fort_raid_info_rule2|fort_raid_info_rule3]|[2|fort_raid_info_rule4|fort_raid_info_rule5]|[3|fort_raid_info_rule6|fort_raid_info_rule7]|[4|fort_raid_info_rule8|fort_raid_info_rule9]|[5|fort_raid_info_rule10|fort_raid_info_rule11]|[6|fort_raid_info_rule20|fort_raid_info_rule21]],[[1|fort_raid_info_rule12|fort_raid_info_rule13]|[2|fort_raid_info_rule14|fort_raid_info_rule15]|[3|fort_raid_info_rule16|fort_raid_info_rule17]|[4|fort_raid_info_rule18|fort_raid_info_rule19]],UI_Title_071,[stronghold_scramble_rule1|stronghold_scramble_rule3|stronghold_scramble_rule10],[stronghold_scramble_rule1|stronghold_scramble_rule3|stronghold_scramble_rule10]
30005,1,[1|-1|season_celebration_10273|2|-1|season_celebration_10274|3|-1|season_celebration_10275],,,[[1|-1|season_celebration_10273]|[2|-1|season_celebration_10274]|[3|-1|season_celebration_10275]],[],[],UI_Title_072,,[]
30006,1,[1|-1|season_celebration_10276|2|-1|season_celebration_10277|3|-1|season_celebration_10278|4|-1|season_celebration_10279],,,[[1|-1|season_celebration_10276]|[2|-1|season_celebration_10277]|[3|-1|season_celebration_10278]|[4|-1|season_celebration_10279]],[],[],UI_Title_073,,[]
30007,1,[1|-1|season_celebration_10280|2|-1|season_celebration_10281|3|-1|season_celebration_10282|4|-1|season_celebration_10283|5|-1|season_celebration_10284],,,[[1|-1|season_celebration_10280]|[2|-1|season_celebration_10281]|[3|-1|season_celebration_10282]|[4|-1|season_celebration_10283]|[5|-1|season_celebration_10284]],[],[],UI_Title_074,,[]
30008,1,[1|-1|season_celebration_10285|2|-1|season_celebration_10286|3|-1|season_celebration_10287],,,[[1|-1|season_celebration_10285]|[2|-1|season_celebration_10286]|[3|-1|season_celebration_10287]],[],[],UI_Title_075,,[]
30009,1,[1|most_popular_343|most_popular_344|2|most_popular_345|most_popular_346|3|most_popular_347|most_popular_348|4|most_popular_349|most_popular_350],[1|most_popular_351|most_popular_352],,[[1|most_popular_343|most_popular_344]|[2|most_popular_345|most_popular_346]|[3|most_popular_347|most_popular_348]|[4|most_popular_349|most_popular_350]],[[1|most_popular_351|most_popular_352]],[],UI_Title_076,[most_popular_342|most_popular_351],[most_popular_342|most_popular_351]
30010,1,[1|gem_collection_307|gem_collection_308|2|gem_collection_309|gem_collection_310|3|gem_collection_311|gem_collection_312|4|gem_collection_313|gem_collection_314],,,[[1|gem_collection_307|gem_collection_308]|[2|gem_collection_309|gem_collection_310]|[3|gem_collection_311|gem_collection_312]|[4|gem_collection_313|gem_collection_314]],[],[],gem_collection_315,,[]
