id,allianceRewardList,isSLG,mapName,mapType,personalRewardList,alliance_reward_id,Infinite_monster_group,kill_hp,level_num,level_type,map_name_dec,map_stage_id,personal_reward_id,region_id,res_banner
14007,<ERROR:TargetInvocationException>,false,hero_name_60316,Boss,<ERROR:TargetInvocationException>,35237,1411,1980000000,1,3,hero_name_60316,-1,35007,6,banner_bubble_S2caravan0
15001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1501,-1,10,1,UI_Alliance_raid_35,-1,35007,1,banner_bubble_S2caravan0
15002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1502,-1,15,1,UI_Alliance_raid_35,-1,35007,2,banner_bubble_S2caravan0
15003,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1503,-1,20,1,UI_Alliance_raid_35,-1,35007,3,banner_bubble_S2caravan0
15008,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1504,-1,25,1,UI_Alliance_raid_35,-1,35007,4,banner_bubble_S2caravan0
15009,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1505,-1,30,1,UI_Alliance_raid_35,-1,35007,5,banner_bubble_S2caravan0
15004,<ERROR:TargetInvocationException>,false,hero_name_60306,Elite,<ERROR:TargetInvocationException>,35244,1506,1930000000,1,2,hero_name_60306,-1,35007,1,banner_bubble_S2caravan0
15005,<ERROR:TargetInvocationException>,false,hero_name_60309,Elite,<ERROR:TargetInvocationException>,35245,1507,1940000000,1,2,hero_name_60309,-1,35007,2,banner_bubble_S2caravan0
15006,<ERROR:TargetInvocationException>,false,hero_name_60315,Elite,<ERROR:TargetInvocationException>,35245,1508,1950000000,1,2,hero_name_60315,-1,35007,3,banner_bubble_S2caravan0
15010,<ERROR:TargetInvocationException>,false,hero_name_60311,Elite,<ERROR:TargetInvocationException>,35246,1509,1960000000,1,2,hero_name_60311,-1,35007,4,banner_bubble_S2caravan0
15011,<ERROR:TargetInvocationException>,false,hero_name_60305,Elite,<ERROR:TargetInvocationException>,35246,1510,1970000000,1,2,hero_name_60305,-1,35007,5,banner_bubble_S2caravan0
15007,<ERROR:TargetInvocationException>,false,hero_name_60310,Boss,<ERROR:TargetInvocationException>,35247,1511,1980000000,1,3,hero_name_60310,-1,35007,6,banner_bubble_S2caravan0
16001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1601,-1,10,1,UI_Alliance_raid_35,-1,35007,1,banner_bubble_S2caravan0
16002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1602,-1,15,1,UI_Alliance_raid_35,-1,35007,2,banner_bubble_S2caravan0
16003,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1603,-1,20,1,UI_Alliance_raid_35,-1,35007,3,banner_bubble_S2caravan0
16008,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1604,-1,25,1,UI_Alliance_raid_35,-1,35007,4,banner_bubble_S2caravan0
16009,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1605,-1,30,1,UI_Alliance_raid_35,-1,35007,5,banner_bubble_S2caravan0
16004,<ERROR:TargetInvocationException>,false,hero_name_60145,Elite,<ERROR:TargetInvocationException>,35254,1606,1930000000,1,2,hero_name_60145,-1,35007,1,banner_bubble_S2caravan0
16005,<ERROR:TargetInvocationException>,false,hero_name_60306,Elite,<ERROR:TargetInvocationException>,35255,1607,1940000000,1,2,hero_name_60306,-1,35007,2,banner_bubble_S2caravan0
16006,<ERROR:TargetInvocationException>,false,hero_name_60317,Elite,<ERROR:TargetInvocationException>,35255,1608,1950000000,1,2,hero_name_60317,-1,35007,3,banner_bubble_S2caravan0
16010,<ERROR:TargetInvocationException>,false,hero_name_60304,Elite,<ERROR:TargetInvocationException>,35256,1609,1960000000,1,2,hero_name_60304,-1,35007,4,banner_bubble_S2caravan0
16011,<ERROR:TargetInvocationException>,false,hero_name_60316,Elite,<ERROR:TargetInvocationException>,35256,1610,1970000000,1,2,hero_name_60316,-1,35007,5,banner_bubble_S2caravan0
16007,<ERROR:TargetInvocationException>,false,hero_name_60312,Boss,<ERROR:TargetInvocationException>,35257,1611,1980000000,1,3,hero_name_60312,-1,35007,6,banner_bubble_S2caravan0
17001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1701,-1,10,1,UI_Alliance_raid_35,-1,35007,1,banner_bubble_S2caravan0
17002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1702,-1,15,1,UI_Alliance_raid_35,-1,35007,2,banner_bubble_S2caravan0
17003,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1703,-1,20,1,UI_Alliance_raid_35,-1,35007,3,banner_bubble_S2caravan0
17008,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1704,-1,25,1,UI_Alliance_raid_35,-1,35007,4,banner_bubble_S2caravan0
17009,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1705,-1,30,1,UI_Alliance_raid_35,-1,35007,5,banner_bubble_S2caravan0
17004,<ERROR:TargetInvocationException>,false,hero_name_60315,Elite,<ERROR:TargetInvocationException>,35264,1706,1930000000,1,2,hero_name_60315,-1,35007,1,banner_bubble_S2caravan0
17005,<ERROR:TargetInvocationException>,false,hero_name_60313,Elite,<ERROR:TargetInvocationException>,35265,1707,1940000000,1,2,hero_name_60313,-1,35007,2,banner_bubble_S2caravan0
17006,<ERROR:TargetInvocationException>,false,hero_name_60311,Elite,<ERROR:TargetInvocationException>,35265,1708,1950000000,1,2,hero_name_60311,-1,35007,3,banner_bubble_S2caravan0
17010,<ERROR:TargetInvocationException>,false,hero_name_60307,Elite,<ERROR:TargetInvocationException>,35266,1709,1960000000,1,2,hero_name_60307,-1,35007,4,banner_bubble_S2caravan0
17011,<ERROR:TargetInvocationException>,false,hero_name_60310,Elite,<ERROR:TargetInvocationException>,35266,1710,1970000000,1,2,hero_name_60310,-1,35007,5,banner_bubble_S2caravan0
17007,<ERROR:TargetInvocationException>,false,hero_name_60308,Boss,<ERROR:TargetInvocationException>,35267,1711,1980000000,1,3,hero_name_60308,-1,35007,6,banner_bubble_S2caravan0
18001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1801,-1,10,1,UI_Alliance_raid_35,-1,35007,1,banner_bubble_S2caravan0
18002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1802,-1,15,1,UI_Alliance_raid_35,-1,35007,2,banner_bubble_S2caravan0
18003,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1803,-1,20,1,UI_Alliance_raid_35,-1,35007,3,banner_bubble_S2caravan0
18008,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1804,-1,25,1,UI_Alliance_raid_35,-1,35007,4,banner_bubble_S2caravan0
18009,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1805,-1,30,1,UI_Alliance_raid_35,-1,35007,5,banner_bubble_S2caravan0
18004,<ERROR:TargetInvocationException>,false,hero_name_60311,Elite,<ERROR:TargetInvocationException>,35274,1806,1930000000,1,2,hero_name_60311,-1,35007,1,banner_bubble_S2caravan0
18005,<ERROR:TargetInvocationException>,false,hero_name_60316,Elite,<ERROR:TargetInvocationException>,35275,1807,1940000000,1,2,hero_name_60316,-1,35007,2,banner_bubble_S2caravan0
18006,<ERROR:TargetInvocationException>,false,hero_name_60310,Elite,<ERROR:TargetInvocationException>,35275,1808,1950000000,1,2,hero_name_60310,-1,35007,3,banner_bubble_S2caravan0
18010,<ERROR:TargetInvocationException>,false,hero_name_60312,Elite,<ERROR:TargetInvocationException>,35276,1809,1960000000,1,2,hero_name_60312,-1,35007,4,banner_bubble_S2caravan0
18011,<ERROR:TargetInvocationException>,false,hero_name_60308,Elite,<ERROR:TargetInvocationException>,35276,1810,1970000000,1,2,hero_name_60308,-1,35007,5,banner_bubble_S2caravan0
18007,<ERROR:TargetInvocationException>,false,hero_name_60318,Boss,<ERROR:TargetInvocationException>,35277,1811,1980000000,1,3,hero_name_60318,-1,35007,6,banner_bubble_S2caravan0
1008001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,100801,-1,10,1,UI_Alliance_raid_35,-1,35007,1,banner_bg03
1008002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,100802,-1,15,1,UI_Alliance_raid_35,-1,35007,2,banner_bg03
1008003,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,100803,-1,20,1,UI_Alliance_raid_35,-1,35007,3,banner_bg03
1008008,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,100804,-1,25,1,UI_Alliance_raid_35,-1,35007,4,banner_bg03
1008009,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,100805,-1,30,1,UI_Alliance_raid_35,-1,35007,5,banner_bg03
1008004,<ERROR:TargetInvocationException>,false,hero_name_60195,Elite,<ERROR:TargetInvocationException>,35174,100806,400000000,1,2,hero_name_60195,-1,35007,1,banner_bg03
1008005,<ERROR:TargetInvocationException>,false,hero_name_60196,Elite,<ERROR:TargetInvocationException>,35175,100807,500000000,1,2,hero_name_60196,-1,35007,2,banner_bg03
1008006,<ERROR:TargetInvocationException>,false,hero_name_60238,Elite,<ERROR:TargetInvocationException>,35175,100808,600000000,1,2,hero_name_60238,-1,35007,3,banner_bg03
1008010,<ERROR:TargetInvocationException>,false,hero_name_60197,Elite,<ERROR:TargetInvocationException>,35176,100809,700000000,1,2,hero_name_60197,-1,35007,4,banner_bg03
1008011,<ERROR:TargetInvocationException>,false,hero_name_60245,Elite,<ERROR:TargetInvocationException>,35176,100810,800000000,1,2,hero_name_60245,-1,35007,5,banner_bg03
1008007,<ERROR:TargetInvocationException>,false,hero_name_60243,Boss,<ERROR:TargetInvocationException>,35177,100811,900000000,1,3,hero_name_60243,-1,35007,6,banner_bg03
1009001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,100901,-1,10,1,UI_Alliance_raid_35,-1,35007,1,banner_bg03
1009002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,100902,-1,15,1,UI_Alliance_raid_35,-1,35007,2,banner_bg03
1009003,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,100903,-1,20,1,UI_Alliance_raid_35,-1,35007,3,banner_bg03
1009008,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,100904,-1,25,1,UI_Alliance_raid_35,-1,35007,4,banner_bg03
1009009,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,100905,-1,30,1,UI_Alliance_raid_35,-1,35007,5,banner_bg03
1009004,<ERROR:TargetInvocationException>,false,hero_name_60047,Elite,<ERROR:TargetInvocationException>,35184,100906,950000000,1,2,hero_name_60047,-1,35007,1,banner_bg03
1009005,<ERROR:TargetInvocationException>,false,hero_name_60210,Elite,<ERROR:TargetInvocationException>,35185,100907,1000000000,1,2,hero_name_60210,-1,35007,2,banner_bg03
1009006,<ERROR:TargetInvocationException>,false,hero_name_88033,Elite,<ERROR:TargetInvocationException>,35185,100908,1050000000,1,2,hero_name_88033,-1,35007,3,banner_bg03
1009010,<ERROR:TargetInvocationException>,false,activity_name_282,Elite,<ERROR:TargetInvocationException>,35186,100909,1100000000,1,2,activity_name_282,-1,35007,4,banner_bg03
1009011,<ERROR:TargetInvocationException>,false,hero_name_88035,Elite,<ERROR:TargetInvocationException>,35186,100910,1150000000,1,2,hero_name_88035,-1,35007,5,banner_bg03
1009007,<ERROR:TargetInvocationException>,false,hero_name_60214,Boss,<ERROR:TargetInvocationException>,35187,100911,1200000000,1,3,hero_name_60214,-1,35007,6,banner_bg03
1010001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101001,-1,10,1,UI_Alliance_raid_35,-1,35007,1,banner_bg03
1010002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101002,-1,15,1,UI_Alliance_raid_35,-1,35007,2,banner_bg03
1010003,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101003,-1,20,1,UI_Alliance_raid_35,-1,35007,3,banner_bg03
1010008,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101004,-1,25,1,UI_Alliance_raid_35,-1,35007,4,banner_bg03
1010009,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101005,-1,30,1,UI_Alliance_raid_35,-1,35007,5,banner_bg03
1010004,<ERROR:TargetInvocationException>,false,hero_name_60196,Elite,<ERROR:TargetInvocationException>,35194,101006,1300000000,1,2,hero_name_60196,-1,35007,1,banner_bg03
1010005,<ERROR:TargetInvocationException>,false,hero_name_60038,Elite,<ERROR:TargetInvocationException>,35195,101007,1400000000,1,2,hero_name_60038,-1,35007,2,banner_bg03
1010006,<ERROR:TargetInvocationException>,false,hero_name_71019,Elite,<ERROR:TargetInvocationException>,35195,101008,1500000000,1,2,hero_name_71019,-1,35007,3,banner_bg03
1010010,<ERROR:TargetInvocationException>,false,hero_name_60212,Elite,<ERROR:TargetInvocationException>,35196,101009,1600000000,1,2,hero_name_60212,-1,35007,4,banner_bg03
1010011,<ERROR:TargetInvocationException>,false,hero_name_60216,Elite,<ERROR:TargetInvocationException>,35196,101010,1700000000,1,2,hero_name_60216,-1,35007,5,banner_bg03
1010007,<ERROR:TargetInvocationException>,false,hero_name_60248,Boss,<ERROR:TargetInvocationException>,35197,101011,1800000000,1,3,hero_name_60248,-1,35007,6,banner_bg03
1011001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101101,-1,10,1,UI_Alliance_raid_35,-1,35007,1,banner_bg03
1011002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101102,-1,15,1,UI_Alliance_raid_35,-1,35007,2,banner_bg03
1011003,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101103,-1,20,1,UI_Alliance_raid_35,-1,35007,3,banner_bg03
1011008,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101104,-1,25,1,UI_Alliance_raid_35,-1,35007,4,banner_bg03
1011009,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101105,-1,30,1,UI_Alliance_raid_35,-1,35007,5,banner_bg03
1011004,<ERROR:TargetInvocationException>,false,hero_name_60210,Elite,<ERROR:TargetInvocationException>,35204,101106,1810000000,1,2,hero_name_60210,-1,35007,1,banner_bg03
1011005,<ERROR:TargetInvocationException>,false,hero_name_88035,Elite,<ERROR:TargetInvocationException>,35205,101107,1820000000,1,2,hero_name_88035,-1,35007,2,banner_bg03
1011006,<ERROR:TargetInvocationException>,false,hero_name_10025,Elite,<ERROR:TargetInvocationException>,35205,101108,1830000000,1,2,hero_name_10025,-1,35007,3,banner_bg03
1011010,<ERROR:TargetInvocationException>,false,hero_name_88034,Elite,<ERROR:TargetInvocationException>,35206,101109,1840000000,1,2,hero_name_88034,-1,35007,4,banner_bg03
1011011,<ERROR:TargetInvocationException>,false,hero_name_70028,Elite,<ERROR:TargetInvocationException>,35206,101110,1850000000,1,2,hero_name_70028,-1,35007,5,banner_bg03
1011007,<ERROR:TargetInvocationException>,false,worm_boss_name,Boss,<ERROR:TargetInvocationException>,35207,101111,1860000000,1,3,worm_boss_name,-1,35007,6,banner_bg03
1012001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101201,-1,10,1,UI_Alliance_raid_35,-1,35007,1,banner_bg03
1012002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101202,-1,15,1,UI_Alliance_raid_35,-1,35007,2,banner_bg03
1012003,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101203,-1,20,1,UI_Alliance_raid_35,-1,35007,3,banner_bg03
1012008,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101204,-1,25,1,UI_Alliance_raid_35,-1,35007,4,banner_bg03
1012009,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101205,-1,30,1,UI_Alliance_raid_35,-1,35007,5,banner_bg03
1012004,<ERROR:TargetInvocationException>,false,hero_name_60238,Elite,<ERROR:TargetInvocationException>,35214,101206,1870000000,1,2,hero_name_60238,-1,35007,1,banner_bg03
1012005,<ERROR:TargetInvocationException>,false,hero_name_60243,Elite,<ERROR:TargetInvocationException>,35215,101207,1880000000,1,2,hero_name_60243,-1,35007,2,banner_bg03
1012006,<ERROR:TargetInvocationException>,false,hero_name_10012,Elite,<ERROR:TargetInvocationException>,35215,101208,1890000000,1,2,hero_name_10012,-1,35007,3,banner_bg03
1012010,<ERROR:TargetInvocationException>,false,hero_name_60245,Elite,<ERROR:TargetInvocationException>,35216,101209,1900000000,1,2,hero_name_60245,-1,35007,4,banner_bg03
1012011,<ERROR:TargetInvocationException>,false,hero_name_60297,Elite,<ERROR:TargetInvocationException>,35216,101210,1910000000,1,2,hero_name_60297,-1,35007,5,banner_bg03
1012007,<ERROR:TargetInvocationException>,false,hero_name_60266,Boss,<ERROR:TargetInvocationException>,35217,101211,1920000000,1,3,hero_name_60266,-1,35007,6,banner_bg03
1013001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101301,-1,10,1,UI_Alliance_raid_35,-1,35007,1,banner_bg03
1013002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101302,-1,15,1,UI_Alliance_raid_35,-1,35007,2,banner_bg03
1013003,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101303,-1,20,1,UI_Alliance_raid_35,-1,35007,3,banner_bg03
1013008,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101304,-1,25,1,UI_Alliance_raid_35,-1,35007,4,banner_bg03
1013009,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,101305,-1,30,1,UI_Alliance_raid_35,-1,35007,5,banner_bg03
1013004,<ERROR:TargetInvocationException>,false,hero_name_70028,Elite,<ERROR:TargetInvocationException>,35224,101306,1930000000,1,2,hero_name_70028,-1,35007,1,banner_bg03
1013005,<ERROR:TargetInvocationException>,false,hero_name_60214,Elite,<ERROR:TargetInvocationException>,35225,101307,1940000000,1,2,hero_name_60214,-1,35007,2,banner_bg03
1013006,<ERROR:TargetInvocationException>,false,hero_name_10023,Elite,<ERROR:TargetInvocationException>,35225,101308,1950000000,1,2,hero_name_10023,-1,35007,3,banner_bg03
1013010,<ERROR:TargetInvocationException>,false,hero_name_60248,Elite,<ERROR:TargetInvocationException>,35226,101309,1960000000,1,2,hero_name_60248,-1,35007,4,banner_bg03
1013011,<ERROR:TargetInvocationException>,false,hero_name_60266,Elite,<ERROR:TargetInvocationException>,35226,101310,1970000000,1,2,hero_name_60266,-1,35007,5,banner_bg03
1013007,<ERROR:TargetInvocationException>,false,hero_name_60247,Boss,<ERROR:TargetInvocationException>,35227,101311,1980000000,1,3,hero_name_60247,-1,35007,6,banner_bg03
10001001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1000101,-1,20,1,UI_Alliance_raid_35,-1,602068001,2,banner_bg4
10001002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1000102,-1,40,1,UI_Alliance_raid_35,-1,602068001,4,banner_bg5
10001003,<ERROR:TargetInvocationException>,false,hero_name_60411,Elite,<ERROR:TargetInvocationException>,602068003,1000103,12000000,1,2,hero_name_60411,-1,602068001,1,banner_bg4
10001004,<ERROR:TargetInvocationException>,false,hero_name_60409,Elite,<ERROR:TargetInvocationException>,602068004,1000104,14400000,1,2,hero_name_60409,-1,602068001,3,banner_bg4
10001005,<ERROR:TargetInvocationException>,false,hero_name_60410,Elite,<ERROR:TargetInvocationException>,602068005,1000105,14400000,1,2,hero_name_60410,-1,602068001,5,banner_bg5
10001006,<ERROR:TargetInvocationException>,false,hero_name_60412,Boss,<ERROR:TargetInvocationException>,602068006,1000106,26000000,1,3,hero_name_60412,-1,602068001,6,banner_bg6
10002001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1000201,-1,20,1,UI_Alliance_raid_35,-1,602068001,2,banner_bg4
10002002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1000202,-1,40,1,UI_Alliance_raid_35,-1,602068001,4,banner_bg5
10002003,<ERROR:TargetInvocationException>,false,hero_name_60411,Elite,<ERROR:TargetInvocationException>,602068003,1000203,23200000,1,2,hero_name_60411,-1,602068001,1,banner_bg4
10002004,<ERROR:TargetInvocationException>,false,hero_name_60409,Elite,<ERROR:TargetInvocationException>,602068004,1000204,26400000,1,2,hero_name_60409,-1,602068001,3,banner_bg4
10002005,<ERROR:TargetInvocationException>,false,hero_name_60410,Elite,<ERROR:TargetInvocationException>,602068005,1000205,26400000,1,2,hero_name_60410,-1,602068001,5,banner_bg5
10002006,<ERROR:TargetInvocationException>,false,hero_name_60412,Boss,<ERROR:TargetInvocationException>,602068006,1000206,38000000,1,3,hero_name_60412,-1,602068001,6,banner_bg6
10003001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1000301,-1,20,1,UI_Alliance_raid_35,-1,602068001,2,banner_bg4
10003002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1000302,-1,40,1,UI_Alliance_raid_35,-1,602068001,4,banner_bg5
10003003,<ERROR:TargetInvocationException>,false,hero_name_60411,Elite,<ERROR:TargetInvocationException>,602068003,1000303,34400000,1,2,hero_name_60411,-1,602068001,1,banner_bg4
10003004,<ERROR:TargetInvocationException>,false,hero_name_60409,Elite,<ERROR:TargetInvocationException>,602068004,1000304,38400000,1,2,hero_name_60409,-1,602068001,3,banner_bg4
10003005,<ERROR:TargetInvocationException>,false,hero_name_60410,Elite,<ERROR:TargetInvocationException>,602068005,1000305,38400000,1,2,hero_name_60410,-1,602068001,5,banner_bg5
10003006,<ERROR:TargetInvocationException>,false,hero_name_60412,Boss,<ERROR:TargetInvocationException>,602068006,1000306,60000000,1,3,hero_name_60412,-1,602068001,6,banner_bg6
10004001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1000401,-1,20,1,UI_Alliance_raid_35,-1,602068001,2,banner_bg4
10004002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1000402,-1,40,1,UI_Alliance_raid_35,-1,602068001,4,banner_bg5
10004003,<ERROR:TargetInvocationException>,false,hero_name_60411,Elite,<ERROR:TargetInvocationException>,602068003,1000403,56000000,1,2,hero_name_60411,-1,602068001,1,banner_bg4
10004004,<ERROR:TargetInvocationException>,false,hero_name_60409,Elite,<ERROR:TargetInvocationException>,602068004,1000404,64000000,1,2,hero_name_60409,-1,602068001,3,banner_bg4
10004005,<ERROR:TargetInvocationException>,false,hero_name_60410,Elite,<ERROR:TargetInvocationException>,602068005,1000405,64000000,1,2,hero_name_60410,-1,602068001,5,banner_bg5
10004006,<ERROR:TargetInvocationException>,false,hero_name_60412,Boss,<ERROR:TargetInvocationException>,602068006,1000406,120000000,1,3,hero_name_60412,-1,602068001,6,banner_bg6
10005001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1000501,-1,20,1,UI_Alliance_raid_35,-1,602068001,2,banner_bg4
10005002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1000502,-1,40,1,UI_Alliance_raid_35,-1,602068001,4,banner_bg5
10005003,<ERROR:TargetInvocationException>,false,hero_name_60411,Elite,<ERROR:TargetInvocationException>,602068003,1000503,120000000,1,2,hero_name_60411,-1,602068001,1,banner_bg4
10005004,<ERROR:TargetInvocationException>,false,hero_name_60409,Elite,<ERROR:TargetInvocationException>,602068004,1000504,144000000,1,2,hero_name_60409,-1,602068001,3,banner_bg4
10005005,<ERROR:TargetInvocationException>,false,hero_name_60410,Elite,<ERROR:TargetInvocationException>,602068005,1000505,144000000,1,2,hero_name_60410,-1,602068001,5,banner_bg5
10005006,<ERROR:TargetInvocationException>,false,hero_name_60412,Boss,<ERROR:TargetInvocationException>,602068006,1000506,260000000,1,3,hero_name_60412,-1,602068001,6,banner_bg6
10006001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1000601,-1,20,1,UI_Alliance_raid_35,-1,602068001,2,banner_bg4
10006002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1000602,-1,40,1,UI_Alliance_raid_35,-1,602068001,4,banner_bg5
10006003,<ERROR:TargetInvocationException>,false,hero_name_60411,Elite,<ERROR:TargetInvocationException>,602068003,1000603,248000000,1,2,hero_name_60411,-1,602068001,1,banner_bg4
10006004,<ERROR:TargetInvocationException>,false,hero_name_60409,Elite,<ERROR:TargetInvocationException>,602068004,1000604,288000000,1,2,hero_name_60409,-1,602068001,3,banner_bg4
10006005,<ERROR:TargetInvocationException>,false,hero_name_60410,Elite,<ERROR:TargetInvocationException>,602068005,1000605,288000000,1,2,hero_name_60410,-1,602068001,5,banner_bg5
10006006,<ERROR:TargetInvocationException>,false,hero_name_60412,Boss,<ERROR:TargetInvocationException>,602068006,1000606,480000000,1,3,hero_name_60412,-1,602068001,6,banner_bg6
10007001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1000701,-1,20,1,UI_Alliance_raid_35,-1,602068001,2,banner_bg4
